,SACI_RS07300
SRX5495523,-0.7138852175411192
SRX5495524,-0.04400855192123277
SRX5495525,-1.7313835522551
SRX5495526,-0.2557368535455131
SRX6762909,-0.8359297957991026
SRX6762910,0.8359297957991028
SRX6762911,-0.6297917739045051
SRX6762912,-0.6520314374185463
SRX3467357,0.5172444203449975
SRX3467358,-0.5172444203449975
SRX3467359,-0.5172444203449975
SRX3467360,0.6188828030418614
SRX3565164,0.2579246305049132
SRX3565165,-0.30331197541592303
SRX3565166,0.3362380656190236
SRX3565167,-0.6573859353975384
SRX3565168,-1.0768383319876442
SRX3565169,-0.21053944468098096
SRX3565170,-1.0768383319876442
SRX3565171,-0.10262173847173904
SRX3565172,-0.06350425241575364
SRX3565173,0.495379436725033
SRX3565174,2.3929824797819244
SRX3565176,-0.25473618250424235
SRX3565177,-0.2649920462203669
SRX3565178,-0.6115917706849857
SRX3565179,-0.15038537081595926
SRX3565180,-0.023820107894312548
SRX3565181,-0.19115497347189814
SRX3565182,-0.5961738462814019
SRX3565183,-1.0768383319876442
SRX3565184,-0.16932640507512242
SRX3565185,-1.0768383319876442
SRX3565186,-0.4575682994957657
SRX3565187,-0.5881726827298408
SRX3565188,-0.19461144966216448
SRX3565191,-0.6289897490635072
SRX3565192,-0.08303731118693025
SRX3565193,-0.3817599461359842
SRX3565194,-0.2010640771650578
SRX3565195,-1.0768383319876442
SRX3565197,-1.0768383319876442
SRX3565198,-1.0768383319876442
SRX3565199,-0.7597736371207204
SRX3565200,-0.8076062643959403
SRX3565201,-0.2082487628066048
SRX3565202,0.42939619144521424
SRX3565203,-1.0768383319876442
SRX3565204,-1.0768383319876442
SRX3565205,-0.09405514766574807
SRX3565206,-0.2341045226106008
SRX3565208,-1.0768383319876442
SRX3565209,-0.24898825596292665
SRX3565210,-0.7637691715379918
SRX3565211,-1.0768383319876442
SRX4001511,-0.1693424593538244
SRX4001513,0.1693424593538244
SRX4001514,-0.3151729282995013
SRX4001515,-0.035380785592276975
SRX4001516,-0.2214391312119424
SRX4001517,0.1595919004111288
SRX4001518,-0.3255148597479257
SRX4001519,-0.32710375175385964
SRX4001520,-0.4461891820868215
SRX4001521,-0.030257041703118936
SRX4001522,-0.34949282603194265
SRX4001523,0.03322428671539335
SRX4001524,-0.6465869987776156
SRX4001525,-0.8280314913807748
SRX4001526,0.01226520553293975
SRX4001528,-0.3740556944748796
SRX3823521,0.2898266249725755
SRX3823522,0.10652061190977412
SRX3823523,-0.3963472368823495
SRX3823524,0.7892404811803079
SRX3823525,-0.09404391078233376
SRX3823526,0.4559449096549358
SRX3823527,0.8568333243619694
SRX3823528,0.7663075503877034
SRX3823529,-0.11934330040231235
SRX3823530,-0.7712562251253156
SRX3823531,-0.2449685661929384
SRX3823532,-0.39298549725461535
SRX3823533,0.5602420328835483
SRX3823534,0.8592146056777686
SRX3823536,0.7512215314165415
SRX3823537,0.6330047447215253
SRX3823538,-0.7712562251253156
SRX3823539,0.5650634901798252
SRX5653264,-1.5940416553804266
SRX5653265,-1.3558593108664008
SRX5653266,-1.1259134533462944
SRX5653267,-0.2478177090585736
SRX5653268,0.2149326751101137
SRX5653269,0.032885033948459874
