sample,new_135170_135363
LBexp_1,16.4685
LBexp_2,16.4708
LBexp_3,16.4618
LBtran_1,14.0734
LBtran_2,15.6689
LBtran_3,16.3868
LBstat_1,14.8567
LBstat_2,14.7127
LBstat_3,14.5686
LBGexp_1,16.366
LBGexp_2,16.465999999999998
LBGexp_3,16.4617
LBGtran_2,16.0427
LBGtran_3,16.1907
LBGstat_1,16.4742
LBGstat_2,16.3947
LBGstat_3,15.0585
S0_1,16.3708
S0_2,16.4487
S0_3,16.4429
S1_1,15.6686
S1_2,15.4901
S1_3,16.0304
S2_1,15.3862
S2_2,15.6816
S2_3,14.3852
S3_1,15.1578
S3_2,15.7603
S4_1,15.6439
S4_2,15.2103
S4_3,15.5254
S5_1,14.8156
S5_2,14.7981
S5_3,15.9588
S6_1,14.8045
S6_2,8.9178
S6_3,15.0005
S6/t_1,15.4912
S6/t_2,8.4874
S6_4,14.7351
S6_5,15.7731
S6_6,15.2767
S7_4,15.1623
S7_5,14.608
S7_6,14.9186
S8_4,14.5957
S8_5,11.5128
G135_1,16.4594
G135_3,16.4151
G150_1,16.4729
G150_2,16.4755
G150_3,16.4639
G180_1,16.4361
G180_2,16.476
G180_3,16.4337
C30_1,16.409000000000002
C30_2,16.4567
C90_1,15.379
C90_2,15.7038
BI_1,16.1698
BI_2,16.4756
BC_2,15.4526
BC/t_1,15.1679
BC/t_2,15.8425
BC_1,14.9347
Sw_1,14.8955
Sw_2,15.7858
BT_1,15.999
BT_2,15.2738
B36_1,16.2194
B36_2,16.1088
B60_1,15.752
B60_2,16.0698
M9exp_1,16.4767
M9exp_2,16.4566
M9exp_3,16.4774
M9tran_1,16.2951
M9tran_2,15.8554
M9tran_3,16.4412
M9stat_1,14.1547
M9stat_2,13.5424
M9stat_3,13.3183
M+G_1,16.1946
M+G_2,16.404
M+G_3,16.4445
Glu_1,16.2372
Glu_2,16.4379
Glu_3,16.4493
Fru_1,16.4576
Fru_2,16.4475
Fru_3,16.3015
Mal_1,16.2521
Mal_2,16.0177
Mal_3,16.3961
G+S_2,16.1817
G+S_3,16.2961
Pyr_1,15.4171
Pyr_2,16.4002
Pyr_3,16.1086
Gly_1,16.0399
Gly_2,16.4285
Gly_3,15.4482
Glucon_1,16.058
Glucon_2,16.1893
Glucon_3,14.8381
aero_1,16.4601
aero_2,16.4681
aero_3,16.4789
nit_1,16.4318
nit_2,16.4704
nit_3,16.1654
ferm_1,16.3711
ferm_2,16.4559
ferm_3,16.2686
T-5.40H_1,16.3286
T-4.40H_1,16.4517
T-3.40H_1,16.4524
T-2.40H_1,16.3963
T-1.40H_1,16.4242
T-1.10H_1,15.9618
T-0.40H_1,16.1067
T0.0H_1,15.9431
T0.30H_1,14.3174
T1.0H_1,14.7932
T1.30H_1,14.9029
T2.0H_1,14.6625
T2.30H_1,15.5967
T3.0H_1,15.4533
T3.30H_1,15.7647
T4.0H_1,15.6115
T5.0H_1,15.0898
HPh_1,16.4317
HPh_2,16.4393
HPh_3,16.4309
LPh_1,16.4499
LPh_2,16.438
LPh_3,16.4502
LPhT_1,16.1297
LPhT_2,15.824000000000002
LPhT_3,16.2059
SMMPr_1,16.3311
SMMPr_2,16.369
SMMPr_3,16.3772
HiTm_1,16.4138
HiTm_2,16.4418
HiTm_3,16.2964
LoTm_1,15.9831
LoTm_2,15.8036
LoTm_3,16.1193
HiOs_1,16.305999999999994
HiOs_2,16.1249
HiOs_3,16.2404
BMM_1,16.4711
BMM_2,16.4568
BMM_3,16.3833
Heat_1,16.299
Heat_2,16.3344
Heat_3,16.1326
Cold_1,16.4672
Cold_2,16.0241
Cold_3,15.8353
Etha_1,12.2759
Etha_2,12.2039
Etha_3,12.6014
SMM_1,16.428
SMM_2,16.4513
SMM_3,16.4703
Salt_1,16.4318
Salt_2,16.2028
Salt_3,16.3115
Mt0_1,16.4585
Mt0_3,16.4585
M0t45_1,16.0787
M0t45_2,16.2272
M0t45_3,16.131
M0t90_1,12.2981
M0t90_2,14.345
M0t90_3,12.6796
M40t45_1,16.134
M40t45_2,14.2817
M40t45_3,16.375
M40t90_1,13.1774
M40t90_2,14.2792
M40t90_3,13.3263
dia0_1,16.3966
dia0_2,16.4599
dia0_3,16.2936
dia5_1,15.6048
dia5_2,15.161
dia5_3,15.7792
dia15_1,16.4724
dia15_2,16.357
dia15_3,16.2543
Diami_1,15.6131
Diami_2,16.0553
Diami_3,16.0288
Paraq_1,16.2888
Paraq_2,16.4661
Paraq_3,16.1388
H2O2_1,16.4343
H2O2_2,16.4541
H2O2_3,16.269000000000002
Oxctl_1,16.3554
Oxctl_2,16.4413
Oxctl_3,16.4672
GM-0.1_1,15.8264
GM-0.2_1,15.5068
GM+5_1,15.6627
GM+15_1,15.8038
GM+25_1,16.4808
GM+45_1,16.3963
GM+60_1,16.3937
GM+90_1,16.41
GM+120_1,15.4563
GM+150_1,16.2623
GM-0.1_2,16.4687
GM-0.2_2,16.4294
GM+5_2,16.2211
GM+10_2,15.8174
GM+15_2,16.2634
GM+25_2,16.4591
GM+45_2,15.6973
GM+60_2,15.404000000000002
GM+90_2,16.3706
GM+150_2,15.8245
GM-0.1_3,16.3741
GM-0.2_3,16.4235
GM+5_3,16.4582
GM+10_3,15.8178
GM+15_3,16.1931
GM+25_3,16.1124
GM+45_3,15.4959
GM+60_3,15.73
GM+90_3,16.3217
GM+120_3,16.0454
GM+150_3,16.3278
MG-0.1_1,16.1223
MG+5_1,16.3944
MG+10_1,16.479
MG+15_1,16.4472
MG+25_1,16.4249
MG+45_1,16.4469
MG+120_1,15.4682
MG+150_1,16.3581
MG-0.1_2,15.746
MG-0.2_2,16.4814
MG+5_2,15.6803
MG+10_2,16.3849
MG+15_2,16.4479
MG+25_2,16.0917
MG+45_2,15.6039
MG+60_2,16.1134
MG+90_2,15.9543
MG+120_2,16.382
MG-0.1_3,16.4653
MG-0.2_3,16.1853
MG+5_3,16.3315
MG+10_3,15.6639
MG+15_3,16.4617
MG+25_3,16.456
MG+45_3,16.489
MG+60_3,16.3843
MG+90_3,16.4567
MG+120_3,16.2816
MG+150_3,16.4651
