,SP5448_02340
SRX1726505,0.24394887280000002
SRX1726506,0.3552921258
SRX1726507,-0.5992409986
SRX1726508,1.2178404693
SRX1726509,1.6056292576
SRX1726510,0.6200082375
SRX1726511,0.21577484330000002
SRX1726512,0.5487787677
SRX1726513,0.4391463175
SRX1081650,1.9972408675
SRX1081651,0.8823427761
SRX1081652,1.9167951692
SRX1081653,1.5691452772
SRX1081654,0.9305789884000001
SRX1081655,1.6271679421
SRX1081656,-2.1497290121
SRX1081657,-2.6307130735
SRX1081658,-2.2490330919
SRX1081659,1.9262669452
SRX1081660,2.2138146117
SRX1081661,0.4778327949
SRX1081662,1.159452761
SRX1081663,2.0176301536
SRX1081664,1.9789132608000002
SRX1081665,-1.3370890434
SRX1081666,-0.957446262
SRX1081668,-1.7330269155
SRX1081669,-2.1331582616
SRX1081670,-2.7845315586
SRX1081671,-2.7224543293
SRX1081672,0.9687007779000001
SRX1081673,0.6064555351
SRX1081674,1.2913930366
SRX1081675,1.825888059
SRX1081676,0.853309121
SRX1081677,1.4838988881000001
SRX1081678,-1.5936052761
SRX1081679,-2.6853040112
SRX1081680,-2.2173885636
SRX1081681,1.3249101599
SRX1081682,1.453198235
SRX1081683,0.4748433018
SRX1081684,0.9154831056
SRX1081685,0.4895453126
SRX1081686,0.8471158277
SRX1081687,-1.7227155731
SRX1081688,0.1392361695
SRX1081689,-0.6103102645
SRX1081690,-2.3682134181
SRX1081691,-2.5822896364
SRX1081692,-2.5743845615
SRX1962715,-0.1551877455
SRX1962716,0.0343617362
SRX1962717,0.12082600930000001
SRX1962718,-2.3225463464000002
SRX1962719,-2.3374587033
SRX1962720,-2.2461005505
SRX1962721,-2.3447914422
SRX4892146,-0.0333260123
SRX4892147,-0.0569982494
SRX4892148,0.1408687086
SRX4892149,-0.050544446900000005
SRX4892150,-1.0178111887
SRX4892151,-1.3175376869
SRX4892152,-1.0341317323
SRX4892153,-0.5970437069
SRX4892154,-1.4660258722
SRX4892155,-1.7613956467
SRX4892156,-1.7336430627000001
SRX4892157,-1.8585723377
SRX4892158,0.8168828035
SRX4892159,0.7588771545
SRX4892160,0.7570408538000001
SRX4892161,0.4732531191
SRX7620814,0.5585183345
SRX7620815,1.1864028474000001
SRX7620816,0.6034652505
SRX7620817,0.7625267319
SRX7620818,0.8753777968
SRX7620819,0.9954048937000001
SRX7620856,-0.30978012380000003
SRX7620857,-0.1554060516
SRX7620858,-0.22540265110000002
SRX7620859,-0.1971720807
SRX7620860,-0.29967141480000004
SRX7620861,-0.1855974087
SRX7620862,-0.9936951189000001
SRX7620863,0.7422604793
SRX7620864,-0.8198160644
SRX7620865,0.655356727
SRX7620866,-0.5348752491000001
SRX7620867,0.43284255860000004
SRX2161502,0.12241416940000001
SRX2161503,0.1218626639
SRX2161504,-0.24427683320000002
SRX2161505,1.0796808683
SRX2161506,1.0989493856
SRX2161507,0.8028072801
SRX2161508,2.9395737759
SRX2161509,3.4574775712
SRX2161510,3.7411169801
SRX2161511,3.4007512742
SRX2161512,2.1519983951
SRX2161513,2.4606425733
SRX2161514,-0.48447288310000003
SRX2161515,-0.4775087501
SRX2161516,-0.4143013897
SRX2161517,0.6958727691000001
SRX2161518,0.9056265047000001
SRX2161519,0.3166209376
SRX2161520,2.7551743303
SRX2161521,3.4992972915
SRX2161522,3.3909025415
SRX2161523,2.3695342222
SRX2161524,1.6852456729
SRX2161525,1.8000159196
