,SACI_RS11035
SRX5495523,0.5131513494615358
SRX5495524,0.0624058163710739
SRX5495525,0.42034884877719136
SRX5495526,0.577905937913668
SRX6762909,-0.14144951117725402
SRX6762910,0.1414495111772549
SRX6762911,0.17024061976395902
SRX6762912,0.5315732208804373
SRX3467357,0.20447324337651995
SRX3467358,-0.20447324337651995
SRX3467359,0.13150172962445694
SRX3467360,-0.014259588918235975
SRX3565164,0.08756130401853834
SRX3565165,-1.142552107503592
SRX3565166,-0.9346316244959584
SRX3565167,-0.6902041403452229
SRX3565168,-0.8216651305063271
SRX3565169,-0.7266011557960974
SRX3565170,-1.589056334765834
SRX3565171,-1.0274683709311203
SRX3565172,-1.2402626582590504
SRX3565173,-0.1910014206869759
SRX3565174,-0.11123528613577703
SRX3565176,-0.2470457943178301
SRX3565177,-1.037168080365536
SRX3565178,-1.2177630325604287
SRX3565179,-1.0579146804554265
SRX3565180,-0.32523861097564843
SRX3565181,-0.7330499463397322
SRX3565182,-1.1383879182625023
SRX3565183,-1.1808267112957722
SRX3565184,-1.2511972556171314
SRX3565185,-1.2827244118986822
SRX3565186,-0.7615318495091854
SRX3565187,-0.2976141795026788
SRX3565188,0.2407979377178853
SRX3565191,0.31128048531772995
SRX3565192,-0.2449187953294736
SRX3565193,-1.0555806599525672
SRX3565194,-0.4704271306278285
SRX3565195,-0.5866071682802607
SRX3565197,-0.6732391222316885
SRX3565198,-0.7410061864756488
SRX3565199,0.9470092903793851
SRX3565200,0.7198539866704731
SRX3565201,-0.07429044359265102
SRX3565202,-0.9806162859844214
SRX3565203,0.6648753025937024
SRX3565204,0.6339972201986983
SRX3565205,-0.8412429330834073
SRX3565206,0.2376773069571101
SRX3565208,-0.2768723631045038
SRX3565209,-0.1601249386314718
SRX3565210,0.9497680654713117
SRX3565211,0.8874945179857942
SRX4001511,-0.1925786339414
SRX4001513,0.1925786339414
SRX4001514,-1.085249991996756
SRX4001515,-0.4961446228423956
SRX4001516,-0.9092022502393284
SRX4001517,-1.862059261728432
SRX4001518,-1.208709806526616
SRX4001519,-1.5587674018486553
SRX4001520,-1.8111459947728148
SRX4001521,-1.366997772608678
SRX4001522,-1.7385852233770471
SRX4001523,-1.84505946815273
SRX4001524,-1.9199436882142007
SRX4001525,-1.7264929741721209
SRX4001526,-1.8680609166072228
SRX4001528,-2.285015477412232
SRX3823521,-0.006114395336382472
SRX3823522,0.14321032690707106
SRX3823523,-0.13709593157069122
SRX3823524,-0.7555447773712496
SRX3823525,-0.9605966470268744
SRX3823526,-0.7377163330780991
SRX3823527,-0.6281483641049945
SRX3823528,-0.6116397816518511
SRX3823529,-0.6700155419242604
SRX3823530,0.32587319421454186
SRX3823531,0.4672621180702334
SRX3823532,0.3718086040758246
SRX3823533,0.04740507178128794
SRX3823534,-0.0203930420452636
SRX3823536,-0.14542311040448475
SRX3823537,0.10164562625291572
SRX3823538,0.1572473424146601
SRX3823539,-0.2823384585890105
SRX5653264,0.027903772759414917
SRX5653265,0.11343479420541325
SRX5653266,0.2731185830699907
SRX5653267,0.01679728285561044
SRX5653268,0.16641328722839874
SRX5653269,-0.1832105700840092
