sample,BSU11010
LBexp_1,7.4703
LBexp_2,8.1213
LBexp_3,7.8772
LBtran_1,9.8584
LBtran_2,9.632
LBtran_3,9.4163
LBstat_1,9.8519
LBstat_2,9.8814
LBstat_3,9.679
LBGexp_1,7.3994
LBGexp_2,7.3062
LBGexp_3,7.4271
LBGtran_2,8.0886
LBGtran_3,8.39
LBGstat_1,7.3544
LBGstat_2,7.2892
LBGstat_3,7.7707
S0_1,8.0632
S0_2,7.8713
S0_3,8.4482
S1_1,11.3834
S1_2,11.2106
S1_3,11.4349
S2_1,11.2602
S2_2,11.1623
S2_3,11.1876
S3_1,11.7268
S3_2,14.5826
S4_1,11.8042
S4_2,11.8935
S4_3,11.4731
S5_1,12.3947
S5_2,12.7372
S5_3,12.6631
S6_1,11.1135
S6_2,8.5813
S6_3,11.4387
S6/t_1,10.8088
S6/t_2,8.4306
S6_4,11.0507
S6_5,11.4817
S6_6,11.6971
S7_4,10.8802
S7_5,10.4542
S7_6,10.8619
S8_4,10.2351
S8_5,9.0922
G135_1,7.4443
G135_3,7.5082
G150_1,7.5074
G150_2,7.2899
G150_3,7.7079
G180_1,7.3818
G180_2,7.2228
G180_3,7.1332
C30_1,8.7363
C30_2,8.9477
C90_1,10.718
C90_2,11.0378
BI_1,9.4436
BI_2,9.4156
BC_2,9.7982
BC/t_1,9.5715
BC/t_2,9.8292
BC_1,9.3626
Sw_1,10.1856
Sw_2,10.4923
BT_1,11.1879
BT_2,10.9407
B36_1,12.1715
B36_2,12.3004
B60_1,12.0048
B60_2,11.8128
M9exp_1,13.3975
M9exp_2,13.053
M9exp_3,12.9217
M9tran_1,11.2331
M9tran_2,11.4344
M9tran_3,11.7867
M9stat_1,9.0981
M9stat_2,9.1252
M9stat_3,8.8699
M+G_1,12.2791
M+G_2,12.6405
M+G_3,12.7159
Glu_1,13.2677
Glu_2,13.2788
Glu_3,13.4023
Fru_1,13.3409
Fru_2,12.8376
Fru_3,12.3679
Mal_1,11.8816
Mal_2,12.2535
Mal_3,12.5518
G+S_2,12.2713
G+S_3,12.8257
Pyr_1,11.0078
Pyr_2,11.5462
Pyr_3,11.3232
Gly_1,12.2372
Gly_2,13.1773
Gly_3,11.1278
Glucon_1,11.9488
Glucon_2,12.4171
Glucon_3,11.8152
aero_1,8.9497
aero_2,8.4843
aero_3,8.8467
nit_1,9.4376
nit_2,9.8032
nit_3,9.3143
ferm_1,9.5261
ferm_2,9.1051
ferm_3,9.4013
T-5.40H_1,12.892
T-4.40H_1,12.5744
T-3.40H_1,12.5858
T-2.40H_1,12.4749
T-1.40H_1,12.3871
T-1.10H_1,12.8156
T-0.40H_1,12.5122
T0.0H_1,12.5225
T0.30H_1,11.6037
T1.0H_1,11.0746
T1.30H_1,10.75
T2.0H_1,10.6166
T2.30H_1,11.0852
T3.0H_1,10.3697
T3.30H_1,10.4803
T4.0H_1,10.4965
T5.0H_1,9.7683
HPh_1,8.927999999999997
HPh_2,8.5574
HPh_3,8.7322
LPh_1,8.8204
LPh_2,8.9944
LPh_3,8.7583
LPhT_1,9.687
LPhT_2,9.5893
LPhT_3,9.9069
SMMPr_1,12.3911
SMMPr_2,12.1016
SMMPr_3,12.2381
HiTm_1,12.4881
HiTm_2,12.1712
HiTm_3,13.0252
LoTm_1,11.1619
LoTm_2,10.7513
LoTm_3,10.7513
HiOs_1,12.1568
HiOs_2,11.934
HiOs_3,12.139
BMM_1,14.3776
BMM_2,14.3306
BMM_3,14.0646
Heat_1,12.8476
Heat_2,13.0445
Heat_3,12.5746
Cold_1,10.0705
Cold_2,10.8508
Cold_3,10.5522
Etha_1,9.6409
Etha_2,9.4293
Etha_3,9.9697
SMM_1,12.9352
SMM_2,12.8082
SMM_3,12.8976
Salt_1,9.1098
Salt_2,8.9846
Salt_3,9.1106
Mt0_1,7.6947
Mt0_3,7.269
M0t45_1,9.4556
M0t45_2,7.8498
M0t45_3,8.7665
M0t90_1,10.502
M0t90_2,10.2005
M0t90_3,11.4994
M40t45_1,9.2303
M40t45_2,10.4557
M40t45_3,8.6415
M40t90_1,11.257
M40t90_2,10.4564
M40t90_3,11.4174
dia0_1,7.3559
dia0_2,7.4677
dia0_3,7.4933
