,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A
0,control__wt_glc,0.0,0.06161404650495928,2.0,0.0,-0.043567710100000004,1.0,0.043567710100000004,,,,,,,,
1,fur__wt_dpd,0.57980654545,0.3000216057806858,2.0,2.0,0.3676592335,3.0,0.7919538574,,,,,,,,
2,fur__wt_fe,-0.2045438265,0.24127556309630502,2.0,4.0,-0.3751514133,5.0,-0.0339362397,,,,,,,,
3,fur__delfur_dpd,0.7714709829499999,0.004314766356617795,2.0,6.0,0.7745219835,7.0,0.7684199824,,,,,,,,
4,fur__delfur_fe2,0.46417867465,0.04530797512115487,2.0,8.0,0.4962162511,9.0,0.4321410982,,,,,,,,
5,acid__wt_ph5,0.63171560785,0.11668763254051188,2.0,10.0,0.7142262241,11.0,0.5492049916,,,,,,,,
6,acid__delgadx_ph5,-0.7737510496000001,,1.0,12.0,-0.7737510496000001,,,,,,,,,,
7,acid__delgadw_ph5,0.12447580655000001,0.022035417796239964,2.0,13.0,0.1088944132,14.0,0.1400571999,,,,,,,,
8,acid__delgade_ph5,0.20828893995,0.24411762797740794,2.0,15.0,0.0356717098,16.0,0.3809061701,,,,,,,,
9,oxidative__wt_pq,0.7526652686,0.4320406227576594,2.0,17.0,1.0581641227,18.0,0.4471664145,,,,,,,,
10,oxidative__deloxyr_pq,0.13331580810000002,0.2978887168166326,2.0,19.0,0.3439549398,20.0,-0.07732332360000001,,,,,,,,
11,oxidative__delsoxr_pq,0.4896415009,0.05002547852905953,2.0,21.0,0.5250148560000001,22.0,0.4542681458,,,,,,,,
12,oxidative__delsoxs_pq,0.49973299835,0.34690213115815993,2.0,23.0,0.254436149,24.0,0.7450298477,,,,,,,,
13,nac_ntrc__wt_csn,1.352015548,0.09576884312488954,2.0,25.0,1.2842967496,26.0,1.4197343464,,,,,,,,
14,nac_ntrc__wt_cytd,0.7313057033000001,0.0813511839095546,2.0,27.0,0.7888296771000001,28.0,0.6737817295,,,,,,,,
15,nac_ntrc__wt_gln,0.37051202715000003,0.13430750146482512,2.0,29.0,0.46548177220000003,30.0,0.27554228210000004,,,,,,,,
16,nac_ntrc__bw_delnac_csn,1.97793870295,0.3900346844181092,2.0,31.0,2.2537348732,32.0,1.7021425327,,,,,,,,
17,nac_ntrc__bw_delnac_cytd,-0.49813276025000003,0.04626808230448692,2.0,33.0,-0.530849235,34.0,-0.4654162855,,,,,,,,
18,nac_ntrc__bw_delnac_gln,-0.3028438337,0.5168886351035795,2.0,35.0,-0.6683392927,36.0,0.0626516253,,,,,,,,
19,nac_ntrc__bw_delnac_nh4,-0.08720114325,0.20019825083908158,2.0,37.0,-0.22876268400000002,38.0,0.054360397500000004,,,,,,,,
20,misc__wt_no_te,0.009732659949999998,0.051155377536192925,2.0,39.0,-0.026439654400000002,40.0,0.0459049743,,,,,,,,
21,misc__bw_delcbl,-1.07345833565,0.022306762952452572,2.0,41.0,-1.0576850723,42.0,-1.089231599,,,,,,,,
22,misc__bw_delfabr,-0.7526485061,0.16781881726671466,2.0,43.0,-0.6339826824,44.0,-0.8713143298,,,,,,,,
23,misc__bw_delfadr,-0.45445326405,0.2508774036254073,2.0,45.0,-0.6318503774,46.0,-0.2770561507,,,,,,,,
24,misc__nitr_031,0.9866773437,,1.0,47.0,0.9866773437,,,,,,,,,,
25,omics__wt_glu,-0.1690105649,0.4369641607474351,2.0,48.0,0.1399697563,49.0,-0.4779908861,,,,,,,,
26,omics__wt_gly,0.58562604855,0.26569482947786255,2.0,50.0,0.7735006642000001,51.0,0.39775143290000003,,,,,,,,
27,omics__wt_thr,1.6653863228999999,0.05184603369024728,2.0,52.0,1.6287256409,53.0,1.7020470049,,,,,,,,
28,omics__bw_ac,0.21544406175000003,0.07826334865172246,2.0,54.0,0.2707846063,55.0,0.16010351720000002,,,,,,,,
29,omics__bw_fum,-0.07698528875000002,0.20473383525904473,2.0,56.0,0.0677833945,57.0,-0.22175397200000002,,,,,,,,
30,omics__bw_glc,0.62487302425,0.15228970632879665,2.0,58.0,0.5171879402,59.0,0.7325581083,,,,,,,,
31,omics__bw_pyr,5.5097237205,0.004821534442477195,2.0,60.0,5.5131330602,61.0,5.5063143808,,,,,,,,
32,ompr__wt_nacl,1.4914070913500002,0.05481200998378623,2.0,62.0,1.4526491474,63.0,1.5301650353,,,,,,,,
33,ompr__bw_delompr_nacl,1.765752988,0.27519977120494077,2.0,64.0,1.9603486124,65.0,1.5711573636,,,,,,,,
