,Value,list
TF,RpoS+GadX,
reg_genes,16,['glsA' 'yhiD' 'gadA' 'gadE' 'gadW' 'hdeD' 'gadX' 'speG' 'ynfB' 'gadB']
comp_genes,9,['aidB' 'cnu' 'yhiM']
both_genes,6,['gadC' 'mdtF' 'ybaT' 'hdeB' 'hdeA' 'mdtE']
reg_genes2,0,
comp_genes2,0,
both_genes2,0,
