,condition,X_avg,X_std,n,rep1_idx,rep1_X
0,Cr__1,-0.001252126718880304,,1.0,0.0,-0.001252126718880304
1,Cr__2,-0.008998767949911668,,1.0,1.0,-0.008998767949911668
2,Cr__3,-0.012077716192955066,,1.0,2.0,-0.012077716192955066
3,Cr__4,-0.021241925508499817,,1.0,3.0,-0.021241925508499817
4,Cr__5,-0.025332368591963528,,1.0,4.0,-0.025332368591963528
5,Cr__6,-0.02059233582722568,,1.0,5.0,-0.02059233582722568
6,Fe__1,-0.006672350347396423,,1.0,6.0,-0.006672350347396423
7,Fe__2,2.264562231550376e-06,,1.0,7.0,2.264562231550376e-06
8,Fe__3,0.00543313740309008,,1.0,8.0,0.00543313740309008
9,Fe__4,0.001652504265751522,,1.0,9.0,0.001652504265751522
10,Fe__5,0.005704939510851087,,1.0,10.0,0.005704939510851087
11,Fe__6,0.0069589681194895175,,1.0,11.0,0.0069589681194895175
12,Cd__1,0.05409890617249292,,1.0,12.0,0.05409890617249292
13,Cd__2,0.11483557662940964,,1.0,13.0,0.11483557662940964
14,Cd__3,0.17463249529640112,,1.0,14.0,0.17463249529640112
15,Cd__4,0.23581825578199286,,1.0,15.0,0.23581825578199286
16,Cd__5,0.28379378982128584,,1.0,16.0,0.28379378982128584
17,Cd__6,0.3209330297771009,,1.0,17.0,0.3209330297771009
18,Zn__1,-0.000556595393202917,,1.0,18.0,-0.000556595393202917
19,Zn__2,0.01394823029484123,,1.0,19.0,0.01394823029484123
20,Zn__3,0.032486903068944806,,1.0,20.0,0.032486903068944806
21,Zn__4,0.05160551030501491,,1.0,21.0,0.05160551030501491
22,Zn__5,0.06777500544948156,,1.0,22.0,0.06777500544948156
23,Zn__6,0.0775229139513677,,1.0,23.0,0.0775229139513677
24,Cu__1,-0.00044982095044860526,,1.0,24.0,-0.00044982095044860526
25,Cu__2,0.0011322996095201286,,1.0,25.0,0.0011322996095201286
26,Cu__3,0.002434351624946025,,1.0,26.0,0.002434351624946025
27,Cu__4,0.002974074396264419,,1.0,27.0,0.002974074396264419
28,Cu__5,0.003930033122291914,,1.0,28.0,0.003930033122291914
29,Cu__6,0.006127851170590989,,1.0,29.0,0.006127851170590989
30,Pb__1,0.014118485230599347,,1.0,30.0,0.014118485230599347
31,Pb__2,0.02339552699800081,,1.0,31.0,0.02339552699800081
32,Pb__3,0.03527162358564158,,1.0,32.0,0.03527162358564158
33,Pb__4,0.05021767927161561,,1.0,33.0,0.05021767927161561
34,Pb__5,0.0577217174357265,,1.0,34.0,0.0577217174357265
35,Pb__6,0.06231676489663372,,1.0,35.0,0.06231676489663372
