,condition,X_avg,X_std,n,rep1_idx,rep1_X
0,Cr__1,-0.012318025426712488,,1.0,0.0,-0.012318025426712488
1,Cr__2,-0.008375801760648827,,1.0,1.0,-0.008375801760648827
2,Cr__3,0.0028201907365740025,,1.0,2.0,0.0028201907365740025
3,Cr__4,-0.0061902108441442465,,1.0,3.0,-0.0061902108441442465
4,Cr__5,-0.028935236817535667,,1.0,4.0,-0.028935236817535667
5,Cr__6,-0.04993002417992408,,1.0,5.0,-0.04993002417992408
6,Fe__1,-0.07983965917151725,,1.0,6.0,-0.07983965917151725
7,Fe__2,-0.07439807763746165,,1.0,7.0,-0.07439807763746165
8,Fe__3,-0.10789547221292194,,1.0,8.0,-0.10789547221292194
9,Fe__4,-0.13068100487902878,,1.0,9.0,-0.13068100487902878
10,Fe__5,-0.13850119307548053,,1.0,10.0,-0.13850119307548053
11,Fe__6,-0.1503262321422681,,1.0,11.0,-0.1503262321422681
12,Cd__1,0.005488076586071496,,1.0,12.0,0.005488076586071496
13,Cd__2,0.009295394252208265,,1.0,13.0,0.009295394252208265
14,Cd__3,0.015361871461740081,,1.0,14.0,0.015361871461740081
15,Cd__4,0.025922667099268885,,1.0,15.0,0.025922667099268885
16,Cd__5,0.0272927174204551,,1.0,16.0,0.0272927174204551
17,Cd__6,0.023272571658700628,,1.0,17.0,0.023272571658700628
18,Zn__1,-0.016264757677806628,,1.0,18.0,-0.016264757677806628
19,Zn__2,-0.02141308975711816,,1.0,19.0,-0.02141308975711816
20,Zn__3,-0.020493335448872788,,1.0,20.0,-0.020493335448872788
21,Zn__4,-0.03304123446432848,,1.0,21.0,-0.03304123446432848
22,Zn__5,-0.04476614566236737,,1.0,22.0,-0.04476614566236737
23,Zn__6,-0.044312528133367085,,1.0,23.0,-0.044312528133367085
24,Cu__1,0.007980547493199283,,1.0,24.0,0.007980547493199283
25,Cu__2,0.015483622232985175,,1.0,25.0,0.015483622232985175
26,Cu__3,0.01971538512653253,,1.0,26.0,0.01971538512653253
27,Cu__4,0.020061027766431042,,1.0,27.0,0.020061027766431042
28,Cu__5,0.029233638159930624,,1.0,28.0,0.029233638159930624
29,Cu__6,0.041072465870646786,,1.0,29.0,0.041072465870646786
30,Pb__1,0.009196292826942402,,1.0,30.0,0.009196292826942402
31,Pb__2,0.005032346799583565,,1.0,31.0,0.005032346799583565
32,Pb__3,0.01078647917117665,,1.0,32.0,0.01078647917117665
33,Pb__4,0.00762838536564956,,1.0,33.0,0.00762838536564956
34,Pb__5,0.005347907054162731,,1.0,34.0,0.005347907054162731
35,Pb__6,0.016712578699316197,,1.0,35.0,0.016712578699316197
