,condition,X_avg,X_std,n,rep1_idx,rep1_X
0,Cr__1,-0.003571643209196161,,1.0,0.0,-0.003571643209196161
1,Cr__2,-0.001756420330656142,,1.0,1.0,-0.001756420330656142
2,Cr__3,0.006310985723287194,,1.0,2.0,0.006310985723287194
3,Cr__4,0.018133931484196904,,1.0,3.0,0.018133931484196904
4,Cr__5,0.03285842008049255,,1.0,4.0,0.03285842008049255
5,Cr__6,0.04810071935025682,,1.0,5.0,0.04810071935025682
6,Fe__1,-0.015462947914177657,,1.0,6.0,-0.015462947914177657
7,Fe__2,-0.055919931322054466,,1.0,7.0,-0.055919931322054466
8,Fe__3,-0.11720980939167128,,1.0,8.0,-0.11720980939167128
9,Fe__4,-0.1916739860830018,,1.0,9.0,-0.1916739860830018
10,Fe__5,-0.2731750455584573,,1.0,10.0,-0.2731750455584573
11,Fe__6,-0.3442175500206113,,1.0,11.0,-0.3442175500206113
12,Cd__1,0.002459038272964984,,1.0,12.0,0.002459038272964984
13,Cd__2,0.006429501158359441,,1.0,13.0,0.006429501158359441
14,Cd__3,0.011584415491486576,,1.0,14.0,0.011584415491486576
15,Cd__4,0.01410890106991377,,1.0,15.0,0.01410890106991377
16,Cd__5,0.014824804690154932,,1.0,16.0,0.014824804690154932
17,Cd__6,0.02016332775233393,,1.0,17.0,0.02016332775233393
18,Zn__1,-0.01214349704388526,,1.0,18.0,-0.01214349704388526
19,Zn__2,-0.01894930410208512,,1.0,19.0,-0.01894930410208512
20,Zn__3,0.0022364223147211927,,1.0,20.0,0.0022364223147211927
21,Zn__4,0.023055537849727484,,1.0,21.0,0.023055537849727484
22,Zn__5,0.032067955508808706,,1.0,22.0,0.032067955508808706
23,Zn__6,0.06249326830340793,,1.0,23.0,0.06249326830340793
24,Cu__1,0.0015240833749337582,,1.0,24.0,0.0015240833749337582
25,Cu__2,0.0046505050951855175,,1.0,25.0,0.0046505050951855175
26,Cu__3,0.00955676156872436,,1.0,26.0,0.00955676156872436
27,Cu__4,0.01792628114323498,,1.0,27.0,0.01792628114323498
28,Cu__5,0.02726759002617458,,1.0,28.0,0.02726759002617458
29,Cu__6,0.03219786923087824,,1.0,29.0,0.03219786923087824
30,Pb__1,0.01074305140699165,,1.0,30.0,0.01074305140699165
31,Pb__2,0.018506298612018128,,1.0,31.0,0.018506298612018128
32,Pb__3,0.03355450763472941,,1.0,32.0,0.03355450763472941
33,Pb__4,0.04834184823615125,,1.0,33.0,0.04834184823615125
34,Pb__5,0.0655136808067921,,1.0,34.0,0.0655136808067921
35,Pb__6,0.08235106665769105,,1.0,35.0,0.08235106665769105
