k,name,in_iM,gene_weight,regulator,function,category
3,Cadmium,False,-0.007800648463889956,,,
10,Copper,False,-0.004424776611849666,,,
6,Iron,False,-0.0037700017471797775,,,
13,UC-6,False,0.0026010558265261354,,,
12,Zinc - Intermediate,False,-0.0016150166300203965,,,
4,UC-4,False,0.0012236394721549006,,,
14,UC-7,False,0.0009054796560667457,,,
7,Zinc - Steady,False,-0.0007861641558702104,,,
2,UC-3,False,0.000578388218418695,,,
11,Chromium,False,-0.00045969288970809435,,,
1,UC-2,False,0.0003150905083748512,,,
9,UC-5,False,-0.0002600900681872771,,,
5,Lead,False,0.0001113894252193859,,,
0,UC-1,False,6.479205716459546e-05,,,
8,Zinc - Fast,False,3.060132495477319e-05,,,
