,-0.12143724810043921,-0.08095816540029281,-0.04047908270014641,-1.3877787807814457e-17,0.040479082700146385,0.08095816540029277,0.12143724810043918,0.1619163308005856,0.20239541350073198,0.24287449620087836,0.28335357890102475,0.3238326616011712,0.3643117443013176,0.40479082700146396,0.4452699097016104,0.48574899240175673,0.5262280751019032,0.5667071578020496,0.6071862405021959,0.6476653232023424
thresh,-0.101197706750366,0.101197706750366,4,,,,,,,,,,,,,,,,,
unreg,0,2,155,3874,160,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MetJ,0,0,2,6,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
MetR,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MetJ and MetR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
MetJ_genes,[],[],['metN' 'metB'],['metK' 'metA' 'metL' 'ahpF' 'metI' 'ahpC'],['metC' 'metQ'],[],['metF' 'yeiB'],['folE'],[],[],[],[],[],[],[],[],[],[],[],[]
MetR_genes,[],[],[],[],['hmp' 'metH'],[],['glyA'],[],[],[],[],[],[],[],[],[],[],[],[],[]
MetJ and MetR_genes,['metR'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['metE'],[],[],[]
