,b2861
Cr_1,-0.007991830729910037
Cr_2,0.0017726538553129976
Cr_3,-0.00983696041451559
Cr_4,-0.005063357980870086
Cr_5,-0.012667922903118505
Cr_6,-0.00861333773829541
Fe_1,0.002566226058646768
Fe_2,0.009370476465246785
Fe_3,0.021014752727551256
Fe_4,0.03059921631811315
Fe_5,0.03641329869027845
Fe_6,0.05130130483804557
Cd_1,-0.001668492747698076
Cd_2,-0.017775762856687784
Cd_3,-0.028183583353964287
Cd_4,-0.01503739044821865
Cd_5,-0.023803810843775038
Cd_6,-0.02727086290313535
Zn_1,-0.037165934937518436
Zn_2,-0.011231655124130092
Zn_3,0.00618811033531776
Zn_4,0.027281235434538496
Zn_5,0.05265636251376172
Zn_6,0.09378756905525812
Cu_1,-0.001849083448893278
Cu_2,-0.006897446022891508
Cu_3,-0.0007904540612207237
Cu_4,-0.00992812549336418
Cu_5,-0.007534116349353605
Cu_6,-0.004187436480806714
Pb_1,0.01920520459040221
Pb_2,0.03301034712892334
Pb_3,0.04310783144633968
Pb_4,0.07108822182768612
Pb_5,0.07930656988491212
Pb_6,0.07302548767848707
