,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X,rep13_idx,rep13_X,rep14_idx,rep14_X,rep15_idx,rep15_X,rep16_idx,rep16_X,rep17_idx,rep17_X,rep18_idx,rep18_X,rep19_idx,rep19_X,rep20_idx,rep20_X,rep21_idx,rep21_X
0,ME_vs_LE__THY_None_WT_earlylog-planktonic,3.333334071727497e-11,0.21868152520603792,3.0,0.0,0.1393898167,1.0,-0.2520392768,2.0,0.11264946020000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,ME_vs_LE__THY_None_WT_latelog-planktonic,-1.6163957758666667,0.6141829833722044,3.0,3.0,-2.0336622268,4.0,-1.9043884345,5.0,-0.9111366663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,ME_vs_LE__THY_None_WT_earlystationary-planktonic,-1.855755608766667,0.08454072584205306,3.0,6.0,-1.9248984516,7.0,-1.880863202,8.0,-1.7615051727000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,ME_vs_S__THY_None_WT_mid-exponential_OD1.0,1.6521175961683876e-19,0.2528271279562878,21.0,9.0,0.023018375900000002,10.0,-0.1051784372,11.0,0.42775158010000003,12.0,-0.167695326,13.0,0.1688087452,14.0,0.44402036110000004,15.0,0.2865598742,16.0,-0.2314962764,17.0,-0.1210499864,18.0,-0.3434735608,19.0,-0.1566273221,20.0,0.1968778109,21.0,0.3682082747,22.0,-0.1678703973,23.0,-0.018545005700000002,24.0,-0.2190053057,25.0,-0.4851452826,26.0,0.15475360870000002,27.0,0.10170205160000001,28.0,-0.12595825400000002,29.0,-0.0296555282
4,ME_vs_S__THY_None_WT_early-stationary_OD1.8,-2.4974281439428574,0.6070160941157262,21.0,30.0,-1.9987910739,31.0,-3.3753351726,32.0,-2.7185236677,33.0,-2.8730497602,34.0,-1.7392036070999999,35.0,-2.4464921745,36.0,-1.9267425189,37.0,-2.7897180254,38.0,-2.2542180008,39.0,-3.0436705215,40.0,-3.0013324846,41.0,-3.1113404765,42.0,-1.7311294361,43.0,-2.8298934493,44.0,-2.8657360711,45.0,-2.2924559299,46.0,-3.8088273941,47.0,-2.3028777546,48.0,-1.7915118389,49.0,-1.7937709624,50.0,-1.7513707027
5,WT_vs_Del_ccpA__THY_None_WT_exponential,0.0,0.1427271863817318,3.0,51.0,0.08406703430000001,52.0,-0.1647958894,53.0,0.0807288551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,WT_vs_Del_ccpA__THY_None_Del-ccpA_exponential,-0.93267938,0.2025488538757932,4.0,54.0,-1.1626409864,55.0,-0.7355295947,56.0,-0.7921980316,57.0,-1.0403489073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,WT_vs_Del_covR__THY_None_WT_late-exponential,8.673617379884035e-19,0.041277119969949955,4.0,58.0,-0.029274613300000002,59.0,0.052190666000000004,60.0,-0.0366369914,61.0,0.013720938700000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,WT_vs_Del_covR__THY_None_covR-D53A_late-exponential,-0.728599069125,0.04762815831313466,4.0,62.0,-0.7837119311,63.0,-0.7062376955,64.0,-0.7491796222,65.0,-0.6752670277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,WT_vs_Del_covR__THY_None_covS-E281A_late-exponential,-0.66230512225,0.09850434211592725,4.0,66.0,-0.6043639079,67.0,-0.5774022193,68.0,-0.6691461927,69.0,-0.7983081691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,WT_vs_Del_covR__THY_None_covS-T284A_late-exponential,0.045504971775,0.09153355306213946,4.0,70.0,-0.0250047087,71.0,-0.0225062757,72.0,0.1692815134,73.0,0.060249358100000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
