,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X
0,Control__wt_glc,10.31273258655,0.005936776964513627,2.0,0.0,10.3085346513,1.0,10.3169305218,,,,,,,,
1,Fur__wt_dpd,9.221116582,0.04667451646357876,2.0,2.0,9.2541204491,3.0,9.1881127149,,,,,,,,
2,Fur__wt_fe,9.99826448525,0.014283397103126247,2.0,4.0,10.0083643722,5.0,9.9881645983,,,,,,,,
3,Fur__delfur_dpd,9.333948844150001,0.03853422803310988,2.0,6.0,9.3067010302,7.0,9.3611966581,,,,,,,,
4,Fur__delfur_fe2,9.7371771596,0.0014219565230477178,2.0,8.0,9.7361716845,9.0,9.7381826347,,,,,,,,
5,Acid__wt_ph5,10.1306024323,0.06230411512398893,2.0,10.0,10.1746580946,11.0,10.08654677,,,,,,,,
6,Acid__delgadx_ph5,10.156829843,0.04699532784035531,2.0,12.0,10.190060558,13.0,10.123599128,,,,,,,,
7,Acid__delgadw_ph5,10.0952972388,0.0918986082850989,2.0,14.0,10.0303151097,15.0,10.1602793679,,,,,,,,
8,Acid__delgade_ph5,10.129526414299999,0.018579200411506343,2.0,16.0,10.1426638929,17.0,10.1163889357,,,,,,,,
9,Oxidative__wt_pq,8.9085887604,0.16458312011194917,2.0,18.0,8.7922109201,19.0,9.0249666007,,,,,,,,
10,Oxidative__deloxyr_pq,9.43495149975,0.0029576093818403193,2.0,20.0,9.4370428454,21.0,9.4328601541,,,,,,,,
11,Oxidative__delsoxr_pq,9.2727588897,0.03952221848743266,2.0,22.0,9.3007053184,23.0,9.244812461,,,,,,,,
12,Oxidative__delsoxs_pq,9.073827873900001,0.04754527165414054,2.0,24.0,9.0402082899,25.0,9.1074474579,,,,,,,,
13,Nac/NtrC__wt_csn,9.820705107750001,0.038853952586761754,2.0,26.0,9.7932312144,27.0,9.8481790011,,,,,,,,
14,Nac/NtrC__wt_cytd,10.0606291299,0.029141738770234626,2.0,28.0,10.081235451,29.0,10.0400228088,,,,,,,,
15,Nac/NtrC__wt_gln,9.9380940065,0.007937597615145025,2.0,30.0,9.9324812774,31.0,9.9437067356,,,,,,,,
16,Nac/NtrC__bw_delnac_csn,9.380835796300001,0.15064538756261403,2.0,32.0,9.4873581714,33.0,9.2743134212,,,,,,,,
17,Nac/NtrC__bw_delnac_cytd,10.0752174134,0.023225125591981675,2.0,34.0,10.0916400572,35.0,10.0587947696,,,,,,,,
18,Nac/NtrC__bw_delnac_gln,10.0696371666,8.433818142646359e-05,2.0,36.0,10.0695775305,37.0,10.0696968027,,,,,,,,
19,Nac/NtrC__bw_delnac_nh4,10.2890332321,0.011420377536826409,2.0,38.0,10.297108658500001,39.0,10.2809578057,,,,,,,,
20,Misc__wt_no_te,10.00804886595,0.18114750495683238,2.0,40.0,9.8799582368,41.0,10.1361394951,,,,,,,,
21,Misc__bw_delcbl,9.9649884286,0.018946617337651014,2.0,42.0,9.951591147,43.0,9.9783857102,,,,,,,,
22,Misc__bw_delfabr,9.97268200475,0.025903240129114907,2.0,44.0,9.9909983615,45.0,9.954365648,,,,,,,,
23,Misc__bw_delfadr,9.966780806100001,0.07371423324852734,2.0,46.0,9.9146569719,47.0,10.0189046403,,,,,,,,
24,Misc__nitr_031,10.0618261628,,1.0,48.0,10.0618261628,,,,,,,,,,
25,Omics__wt_glu,9.7792133347,0.030364805954725346,2.0,49.0,9.7577421745,50.0,9.8006844949,,,,,,,,
26,Omics__wt_gly,9.87518394715,0.010631900796348577,2.0,51.0,9.867666058,52.0,9.8827018363,,,,,,,,
27,Omics__wt_thr,8.943599056899998,0.13560812009056739,2.0,53.0,9.0394884782,54.0,8.8477096356,,,,,,,,
28,Omics__bw_ac,9.5968398208,0.04568485080258023,2.0,55.0,9.6291438886,56.0,9.564535753,,,,,,,,
29,Omics__bw_fum,9.535415672300001,0.009583233084865668,2.0,57.0,9.5286393032,58.0,9.5421920414,,,,,,,,
30,Omics__bw_glc,9.7916081447,0.018947710241892006,2.0,59.0,9.7782100903,60.0,9.8050061991,,,,,,,,
31,Omics__bw_pyr,9.63527712525,0.027747090640365485,2.0,61.0,9.6156569693,62.0,9.6548972812,,,,,,,,
32,OmpR__wt_nacl,9.084283703,0.06387107959029074,2.0,63.0,9.1294473765,64.0,9.0391200295,,,,,,,,
33,OmpR__bw_delompr_nacl,8.63729212945,0.010642785998136948,2.0,65.0,8.6297665433,66.0,8.6448177156,,,,,,,,
34,MinSpan__wt_ade,10.1610349703,,1.0,67.0,10.1610349703,,,,,,,,,,
35,MinSpan__wt_glc,9.857939381825,0.042134700436887995,4.0,68.0,9.918203825900001,69.0,9.8466127132,70.0,9.8198975547,71.0,9.8470434335,,,,
36,MinSpan__wt_glc_anaero,9.8288710659,0.03138515382748783,2.0,72.0,9.8066784108,73.0,9.851063721,,,,,,,,
37,MinSpan__wt_trp,8.7393339224,,1.0,74.0,8.7393339224,,,,,,,,,,
38,MinSpan__bw_delcra_glc,8.75880924015,0.06622060203046803,2.0,75.0,8.8056342769,76.0,8.7119842034,,,,,,,,
39,MinSpan__bw_delcra_trp,8.7999383881,,1.0,77.0,8.7999383881,,,,,,,,,,
40,MinSpan__bw_delmntr,8.9492744566,,1.0,78.0,8.9492744566,,,,,,,,,,
41,MinSpan__bw_delnac_ade,9.5732246127,,1.0,79.0,9.5732246127,,,,,,,,,,
42,MinSpan__bw_delnac_glc,9.7480843984,,1.0,80.0,9.7480843984,,,,,,,,,,
43,Cra/Crp__wt_ac,9.420596792649999,0.06303623234273695,2.0,81.0,9.46517014,82.0,9.3760234453,,,,,,,,
44,Cra/Crp__wt_fru,9.50469729595,0.09953992285562739,2.0,83.0,9.4343119415,84.0,9.5750826504,,,,,,,,
45,Cra/Crp__delcra_ac,9.74794331815,0.002666726582420779,2.0,85.0,9.7498289786,86.0,9.7460576577,,,,,,,,
46,Cra/Crp__delcra_fru,10.08429358855,0.08176435410926566,2.0,87.0,10.1421097178,88.0,10.0264774593,,,,,,,,
47,Cra/Crp__delcra_glc,10.0342180058,0.03430732648227793,2.0,89.0,10.058476949,90.0,10.0099590626,,,,,,,,
48,RpoB Knock-in__wt_031,9.9254278774,,1.0,91.0,9.9254278774,,,,,,,,,,
49,RpoB Knock-in__wt_044,9.9824072373,,1.0,92.0,9.9824072373,,,,,,,,,,
