,36
algU_regulon__empty_vector__1.0,-3.7446976504
algU_regulon__algU_overexpression__1.0,-1.8762616963
algU_regulon__empty_vector__2.0,2.4671019635
algU_regulon__algU_overexpression__2.0,0.6850920398
algU_regulon__empty_vector__3.0,1.2775956869
algU_regulon__algU_overexpression__3.0,-3.4800952635
co_culture__c_viol_40__1.0,-10.6030869471
co_culture__c_viol_12.5__1.0,7.9819315434
co_culture__b_thai_30__1.0,18.0040419377
co_culture__b_thai_25__1.0,20.0739756838
co_culture__mono_30__1.0,-6.6508942902
co_culture__b_thai_12.5__1.0,17.7115584787
co_culture__b_thai_35__1.0,14.3326243536
co_culture__mono_25__1.0,-5.1139593942
co_culture__c_viol_30__1.0,-6.0903281255
co_culture__c_viol_35__1.0,-6.5441759455
co_culture__b_thai_40__1.0,13.3150315294
co_culture__b_thai_45__1.0,11.6769712405
co_culture__b_thai_c_viol_40__1.0,16.577045806
co_culture__mono_35__1.0,-6.3766908359
co_culture__c_viol_40__2.0,-6.1882253084
co_culture__b_thai_c_viol_45__1.0,11.2364691565
co_culture__b_thai_25__2.0,23.7172743502
co_culture__c_viol_25__1.0,-4.3546285006
co_culture__mono_45__1.0,0.3466917111
co_culture__b_thai_c_viol_40__2.0,6.0356797548
co_culture__mono_30__2.0,-3.3451298006
co_culture__mono_40__1.0,1.4120893659
co_culture__mono_35__2.0,0.8324569822000001
co_culture__mono_45__2.0,-6.9204780414
co_culture__b_thai_c_viol_35__1.0,17.7005347106
co_culture__mono_40__2.0,-4.9029556341
co_culture__b_thai_c_viol_35__2.0,6.8660919620000005
co_culture__c_viol_12.5__2.0,3.8599409449
co_culture__b_thai_c_viol_45__2.0,8.4530951435
co_culture__b_thai_c_viol_25__1.0,6.3206726416
co_culture__b_thai_c_viol_30__1.0,6.4980311813
co_culture__mono_12.5__1.0,-1.1719501165
co_culture__mono_25__2.0,-5.5443767392000005
co_culture__c_viol_45__1.0,-8.0251078195
co_culture__c_viol_40__3.0,-7.1253248868
co_culture__c_viol_30__2.0,-7.0101623529
co_culture__c_viol_25__2.0,-6.4873300201
