,STM0312
SRX3136375,0.1875568413
SRX3136376,-0.1353520624
SRX3136377,0.8267842567
SRX3136378,-0.8789890356000001
SRX3136379,0.9074735671
SRX3136380,0.7642418819
SRX3136381,0.7204113422
SRX3136382,0.9005900712
SRX8914620,-0.0522647866
SRX8914621,0.0104806207
SRX8914622,0.0417841659
SRX8914623,0.11127047420000001
SRX8914625,0.0043732122000000005
ERX3503512,-0.1472075197
ERX3503513,0.0975046388
ERX3503514,0.049702881000000004
ERX3503515,3.1769064447
ERX3503516,3.5652628824
ERX3503517,3.4936730027
ERX3503518,2.0156708231
ERX3503519,2.0330441771
ERX3503520,2.1406836558
SRX2195704,0.1454913574
SRX2195705,-0.1454913574
SRX2195706,-0.4313217472
SRX2195707,-0.1580820812
SRX2195708,0.147844272
SRX2195709,-0.18644762350000002
SRX2195710,-0.0062824188
SRX2195711,0.0855716535
ERX3467881,-0.21234470430000002
ERX3467883,0.21234470430000002
SRX3798491,1.6837906391000002
SRX3798492,1.7623203469000002
SRX3798499,-0.9497967344
SRX3798500,0.7834781893
SRX3798501,0.5372645307
SRX3798502,0.12102105090000001
SRX3798503,2.086566796
SRX3798504,2.2372468336
SRX3798506,1.1131977604
SRX3798507,0.8829745227
SRX3798508,0.7283380048
SRX3798509,-0.21645113130000002
SRX3798510,0.4031378228
SRX3798517,1.7941263767
SRX3798518,-0.1866866915
SRX4341761,-0.707729406
SRX4341762,-0.5253945903
SRX4341763,-0.46363000670000004
SRX4341764,-0.37348410260000003
SRX4341765,-0.549634214
SRX4341766,-0.47307199990000004
SRX4341767,0.0418713048
SRX4341768,-0.15193751800000002
SRX4341769,0.1100662131
SRX1258665,1.4050743345
SRX1258666,1.6122207683
SRX1258667,1.7357771144
SRX1258669,-0.0219736658
SRX1258670,0.0219736658
ERX2079594,-0.34955111170000003
ERX2079595,-0.2482819876
ERX2079596,-0.3260137296
ERX2079597,-0.0911651161
ERX2079598,0.1196128708
ERX2079599,-0.0284477547
SRX2804001,0.4068588609
SRX2804004,0.8261823822000001
SRX2804005,0.7015423637
SRX2804006,-0.1090694547
SRX2804007,0.8140420759
SRX2804008,1.3365433767
SRX2804009,-0.2537464083
SRX2804010,0.5395412667
SRX2804011,1.3641092449
SRX2804012,-0.1163160547
SRX2804013,1.1381308345
SRX2804014,0.7206451317
SRX2804015,1.2890749673
SRX2804016,0.7659930822000001
SRX2804017,1.2674940731
SRX2804019,1.2237423396
SRX2804020,0.6126417601
SRX2804021,0.4227001845
SRX2804022,0.7795980587
SRX2804023,0.6467270015000001
SRX2804024,0.4732181635
SRX2804027,0.2867370238
SRX2804028,-0.7876321127
SRX2804029,0.5008950889
SRX2804030,0.3725740026
SRX2804031,0.32849858600000004
SRX2804032,0.3188744241
SRX2804033,-0.2992796289
SRX2804034,0.8128170265
SRX2804035,0.3769355713
SRX2804036,0.1570331765
SRX2804037,0.5300647598
SRX2804038,0.7807459976000001
SRX2804039,-0.0926351416
SRX2804040,-0.1031162025
SRX2804041,1.0118420759
SRX2804042,0.9706652004
SRX2804043,0.9025337511
SRX2804044,0.5138500512
SRX2804045,-0.9940308163
SRX2804046,0.2226626704
SRX2804047,0.8099729151
SRX2804048,-0.0192713155
SRX2804049,0.8046214473000001
SRX2804050,0.7500051554
SRX2804051,0.6349393057
SRX2804052,-0.5810468695000001
SRX2804053,-0.5533895411
SRX2804054,0.1863736225
SRX2804055,0.0076475691
SRX2804056,0.35587265900000004
SRX2804057,0.5380565947
SRX2804058,-0.9606235035
SRX2804059,0.0038147776000000003
SRX2070419,-0.0743615812
SRX2070420,-0.0626235908
SRX2070421,-0.5193398188
SRX2070422,-0.0840284069
SRX2070423,0.1575737938
SRX2070424,0.5243467498000001
SRX2070425,0.050722237
SRX2070426,-0.2901687627
SRX2070427,0.2394465257
SRX1470895,-0.07345064700000001
SRX1470896,0.07345064700000001
SRX2409106,0.0392237951
SRX2409107,-0.0826869087
SRX2409108,0.0434631136
SRX2409109,-0.35030931670000004
SRX2409110,-0.7988540547
SRX2409111,-0.7891366787
SRX7973255,-0.3650562551
SRX7973256,0.0584028339
SRX7973257,0.3066534212
SRX7973258,0.32771965010000004
SRX7973259,-0.1692453825
SRX7973260,-0.1564811314
SRX7973261,1.5695630484
SRX7973262,1.1582859255
SRX7973264,1.0871316121
SRX7973265,1.4562024286000002
SRX7973266,0.7907318012000001
ERX3475890,-1.0559762636
ERX3475891,-0.015567367600000001
ERX3475892,0.0087617513
ERX3475894,0.7382083688000001
ERX3475895,0.4740846101
ERX3475896,-0.083324283
ERX3475897,-0.2730486771
ERX3475899,0.3563729601
ERX3475900,-0.389560047
ERX3475901,0.4354615821
SRX8524961,0.6009304808
SRX8524962,1.008661444
SRX8524963,-1.0820442542
SRX8524964,-1.3057359782
SRX8524965,-0.3327035304
SRX8524966,0.3327035304
SRX8524967,-1.7806089306000001
SRX8524968,-1.8386609802
SRX8524969,1.7880735158
SRX8524970,1.9722232955
SRX8524971,-0.5037380655
SRX8524972,-0.6001566534
SRX3266937,0.1282896852
SRX3266939,-0.1282896852
SRX4401053,-0.0171153091
SRX4401054,0.0171153091
SRX4401055,-0.0033343941
SRX4401056,-0.061734692800000004
SRX4401057,-0.1128741223
SRX4401058,-0.2361716483
SRX4401081,1.6153156995
SRX4401082,0.7554006534000001
SRX4401083,0.9478403283
SRX4401084,1.2486490263
SRX4401085,1.266916063
SRX4401086,1.058038091
SRX4401087,1.0066061116
SRX4401088,-0.9079769334000001
SRX4401089,1.0413097758
SRX4401090,0.0531132953
SRX4401091,0.1152115606
SRX4401092,-0.3640282368
SRX4401093,0.1687461526
SRX4401094,-0.1130102618
SRX4401095,1.2784081528
SRX4401096,2.2796863869
SRX4401097,2.2001962219
SRX4401098,2.0479939688
SRX4401099,0.1181376045
SRX4401100,-0.6552047773
SRX4401101,0.5370671728
SRX4401102,1.0566588866
SRX4401103,1.1138237067
SRX4401104,0.9341572441
SRX8757611,0.6424062288
SRX8757612,0.09355029420000001
SRX8757613,0.41631696430000004
SRX8757614,0.0915065987
SRX8757615,0.4824723991
SRX8757616,0.3839526773
SRX8757617,0.7148096136000001
SRX8757618,0.8710195494
SRX8757619,-0.9547857743
SRX8757620,0.1379029307
SRX8757621,0.0056521059
SRX8757622,-0.3177283893
SRX8757623,0.7351411985
SRX8757625,0.33788566670000003
SRX8757626,0.6086014987
SRX8757628,-0.231453225
SRX8757630,0.6896506407
SRX8757631,0.0466277154
SRX8757632,0.673928023
SRX8757633,-0.5140087185000001
SRX8757634,-0.07322269520000001
SRX6054568,0.0783536267
SRX6054569,-0.0783536267
ERX540771,0.1921642687
ERX540772,-0.1921642687
ERX540773,-0.4153775054
ERX540774,0.23987945530000002
SRX4702827,0.1181266562
SRX4702828,0.08066333070000001
SRX4702829,-0.19878998690000002
SRX4702830,0.5152654651
SRX4702831,0.8454612299
SRX4702832,0.4381688463
SRX2993586,-0.18905592370000002
SRX2993587,0.18905592370000002
SRX2993588,0.2241856737
SRX2993589,-1.1517787738
SRX2993590,0.8200806113
SRX1462169,0.4343404027
SRX1462104,0.3122854135
SRX1462103,-0.14581202570000001
SRX1462105,-0.2076795541
SRX1462171,0.6570262244
