,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X
0,ALE__GalactoseA5,2.2641977525,0.23874237172032348,2.0,0.0,2.0953814024999997,1.0,2.4330141025,,,,
1,ALE__GalactoseA6,1.8079268859999993,0.12188876106572342,2.0,2.0,1.8941152554999992,3.0,1.7217385164999994,,,,
2,ALE__GalactoseA8,1.4102953269999996,0.1433336989498645,2.0,4.0,1.5116475575,5.0,1.3089430964999993,,,,
3,ALE__IL_Control,-4.649058915617843e-16,0.35303634663670896,4.0,6.0,-0.3298630065000001,7.0,-0.2707455945000001,8.0,0.3758882284999991,9.0,0.2247203724999993
4,ALE__IL_TEOH_OAc,-0.6761182935000005,0.19772914603560268,2.0,10.0,-0.8159339135000003,11.0,-0.5363026735000007,,,,
5,ALE__IL_TEA_HS,-1.2615165265000008,0.08221495048095594,2.0,12.0,-1.2033817775000006,13.0,-1.319651275500001,,,,
6,ALE__IL_Mixed,-0.6946451260000002,0.47149369709133643,2.0,14.0,-1.0280415165,15.0,-0.3612487355000002,,,,
7,ALE__IL_PP5350,1.2317428174999994,0.39834913409731415,2.0,16.0,0.9500674434999992,17.0,1.5134181914999996,,,,
8,ALE__IL_T8,0.9834796314999994,0.32457675856943974,2.0,18.0,0.7539692044999997,19.0,1.212990058499999,,,,
9,ALE__IL_T9,0.7942073409999999,0.010576478261812912,2.0,20.0,0.8016860404999999,21.0,0.7867286414999999,,,,
10,ALE__IL_Control2,0.30951221949999974,0.15105170087715775,2.0,22.0,0.4163219014999999,23.0,0.2027025374999995,,,,
11,ALE__IL_Glc+Ace,1.1622351764999994,0.5329343347091761,2.0,24.0,1.539076658499999,25.0,0.7853936944999997,,,,
12,ALE__XyloseA1,0.5779056789999992,0.01783558556578571,2.0,26.0,0.5905173424999992,27.0,0.5652940154999992,,,,
13,ALE__XyloseA2,1.5630730289999997,1.001920467105653,2.0,28.0,2.2715377855,29.0,0.8546082724999993,,,,
14,ALE__XyloseA3,0.24443576699999964,0.14342727746128633,2.0,30.0,0.1430173664999996,31.0,0.3458541674999997,,,,
15,ALE__XyloseA4,0.5823024979999993,0.02782382098922293,2.0,32.0,0.5626280854999992,33.0,0.6019769104999995,,,,
16,Aromatic__Coumarate,0.3133620836666662,0.633115669419359,3.0,34.0,0.922795948,35.0,-0.3410378830000002,36.0,0.3583281859999987,,
17,Aromatic__Coumarate+ferulate,0.790567450333333,0.11285743134875799,3.0,37.0,0.7470147759999994,38.0,0.7059756849999994,39.0,0.91871189,,
18,Aromatic__Ferulate,0.42868675999999944,0.06178939336948436,3.0,40.0,0.4998460089999996,41.0,0.388612683999999,42.0,0.3976015869999996,,
19,Aromatic__Glucose,-5.66676335485757e-16,0.07200470604489258,3.0,43.0,-0.0300494140000004,44.0,0.0821622689999994,45.0,-0.0521128550000007,,
20,Bioreactor1__24h,8.465450562766819e-16,0.15584272903603816,2.0,46.0,0.1101974505000011,47.0,-0.1101974504999994,,,,
21,Bioreactor2__S_0min,-3.0531133177191805e-16,0.44763209258888453,3.0,48.0,0.3306996223333325,60.0,-0.5093742436666666,72.0,0.1786746213333332,,
22,Bioreactor2__S_15min,0.6600235993333327,0.07044376016255159,3.0,49.0,0.6551963073333322,61.0,0.5921176443333334,73.0,0.7327568463333325,,
23,Bioreactor2__P1_15min,0.4818667389999997,0.10379421408154077,3.0,50.0,0.6016680173333331,62.0,0.4189695753333335,74.0,0.4249626243333324,,
24,Bioreactor2__P3_15min,-0.0656931830000002,0.09240787243892228,3.0,51.0,0.0126242803333331,63.0,-0.1676133366666672,75.0,-0.0420904926666665,,
25,Bioreactor2__P5_15min,-1.1794524540000004,0.05119963814211113,3.0,52.0,-1.1693807066666668,64.0,-1.234939520666667,76.0,-1.1340371346666671,,
26,Bioreactor2__S_1h,0.4768900879999993,0.17399528901263883,3.0,53.0,0.5968730973333329,65.0,0.2773370603333323,77.0,0.5564601063333328,,
27,Bioreactor2__S_3h,0.5585521326666664,0.1494437581460034,3.0,54.0,0.6920780893333323,66.0,0.3971236853333337,78.0,0.5864546233333332,,
28,Bioreactor2__S_9h,0.3958832963333337,0.04294358838129056,3.0,55.0,0.3685250023333335,67.0,0.3737463213333338,79.0,0.4453785653333337,,
29,Bioreactor2__S_25h,0.432322910666666,0.2068224829798109,3.0,56.0,0.6027087633333323,68.0,0.4920507743333324,80.0,0.2022091943333333,,
30,Bioreactor2__P1_25h,0.26416057233333284,0.11960983543976551,3.0,57.0,0.3770068943333324,69.0,0.1387751503333332,81.0,0.2766996723333328,,
31,Bioreactor2__P3_25h,-0.4078060680000002,0.33656631068714565,3.0,58.0,-0.0191795946666673,70.0,-0.6001243966666667,82.0,-0.6041142126666665,,
32,Bioreactor2__P5_25h,-1.5311603140000003,0.25713618478710853,3.0,59.0,-1.236564138666667,71.0,-1.710533900666667,83.0,-1.6463829026666668,,
33,Carbon__Citrate,0.1144864070000005,0.17690216775999912,3.0,84.0,0.1317285980000004,85.0,-0.0704055229999998,86.0,0.2821361460000009,,
34,Carbon__Ferulate,0.2281567586666675,0.17003563983927786,3.0,87.0,0.4095185150000002,88.0,0.202614608000001,89.0,0.0723371530000012,,
35,Carbon__Glucose,0.0,0.14082031830172792,2.0,90.0,0.0995750019999999,91.0,-0.0995750019999999,,,,
36,Carbon__Serine,0.045106583333333596,0.09652088928452483,3.0,92.0,0.1158534660000008,93.0,0.0843149160000003,94.0,-0.0648486320000003,,
37,Carbon2__Glucose,-3.3306690738754696e-16,0.15999929354519618,3.0,95.0,0.017498879333333,96.0,-0.1680294316666666,97.0,0.1505305523333326,,
38,Carbon2__Coumarate,0.5445851566666668,0.1766729590704703,3.0,98.0,0.340900035333334,99.0,0.6563076453333334,100.0,0.6365477893333331,,
39,Crc__Control,0.0,0.4525940303711635,2.0,101.0,0.320032308,102.0,-0.320032308,,,,
40,Crc__Del_crc,-0.0500054950000002,0.1596127148018748,2.0,103.0,-0.1628687280000003,104.0,0.0628577379999999,,,,
41,Crc__Del_crcZ_crcY,-0.3127314545000006,0.15119247805911712,2.0,105.0,-0.2058222280000006,106.0,-0.4196406810000006,,,,
42,FinR__Control,-6.337523098901935e-16,0.07305757402732356,3.0,107.0,0.0507286429999993,108.0,-0.0837369410000006,109.0,0.0330082979999994,,
43,FinR__Del_finR,0.17548927033333236,0.17477725252319537,3.0,110.0,0.0621658469999992,111.0,0.0875292709999993,112.0,0.3767726929999986,,
44,FleQ__Del_fleQ,-0.17931134566666765,0.07639206142254096,3.0,113.0,-0.1230324190000011,114.0,-0.1486268440000007,115.0,-0.2662747740000011,,
45,FleQ__OE_wspR,-0.18532678133333416,0.0639780658445478,3.0,116.0,-0.1225915710000009,117.0,-0.1829095830000007,119.0,-0.2504791900000009,,
46,FleQ__Control,-8.974302782386683e-16,0.07305809367803696,3.0,118.0,0.0330094159999987,120.0,0.0507282369999995,121.0,-0.0837376530000009,,
47,Fuel__Butanol,0.9347452460000003,0.10972933447166346,2.0,122.0,1.0123356025000003,123.0,0.8571548895000003,,,,
48,Fuel__Control,0.0,0.2305377530483526,2.0,124.0,0.1630148084999998,125.0,-0.1630148084999998,,,,
49,Fuel__Isopentanol,-0.2598584430000006,1.3234481812346155,2.0,126.0,-1.1956776265000002,127.0,0.675960740499999,,,,
50,Glycolaldehyde__Glycolaldehyde,-0.21268528749999982,0.08192924327891055,2.0,128.0,-0.2706180109999998,130.0,-0.1547525639999998,,,,
51,Glycolaldehyde__Control,0.0,0.19350668476180558,2.0,129.0,0.1368298890000003,131.0,-0.1368298890000003,,,,
52,HNS_protein__Control_ex,-8.881784197001252e-16,0.5586934010689066,2.0,132.0,0.3950558924999985,147.0,-0.3950558925000003,,,,
53,HNS_protein__Del_turB_ex,-0.19481584650000094,0.1316201350011465,2.0,133.0,-0.1017463565000014,134.0,-0.2878853365000005,,,,
54,HNS_protein__WT_pCAR1_ex,0.28621223349999875,0.06063541199259022,2.0,135.0,0.3290879444999994,140.0,0.2433365224999981,,,,
55,HNS_protein__WT_pCAR1_Del_turA_ex,0.0625433819999994,0.006399541936801454,2.0,136.0,0.0670685414999994,138.0,0.0580182224999994,,,,
