,PSPTOB0058
SRX1828913,0.4679002331
SRX1828914,-1.2896814059000001
SRX1828915,-0.185885822
SRX1828916,-1.6084490881
SRX1828917,-0.28201441110000003
SRX1828918,-1.1650418002
SRX3983989,1.4175377538
SRX3983990,0.1049913143
SRX3983993,0.7517563354
SRX3983994,0.1348465505
SRX3983995,0.1544092443
SRX3983996,0.7849295333
SRX3983997,0.6282952302
SRX3983998,0.45937976490000004
SRX3983999,0.6041290208
SRX3984000,1.2306729135
SRX3984001,0.5675087739
SRX3984002,0.5523070088
SRX3984003,0.8278524153
SRX3984004,0.26874717
SRX3984005,1.0387050127
SRX3984006,1.2433003711
SRX3984007,0.6005757858
SRX3984008,0.39911187400000003
SRX3984009,0.3526793563
SRX3984010,1.0162654255
SRX3984011,0.6091244035
SRX3984012,0.2521509786
SRX3984013,0.255065223
SRX3984014,-0.0610888102
SRX3984015,0.9144335884
SRX3984016,0.5576464436
SRX3984017,0.9884898454000001
SRX3984019,0.4914867222
SRX3984020,0.5340793135
SRX3984021,0.9396821191
SRX3984022,0.7695922599
SRX3984023,-0.2370048042
SRX3984024,0.8294380938
SRX3984025,0.8576457096000001
SRX3984026,0.7995293842000001
SRX3984027,1.0914510194
SRX3984028,0.6738408427
SRX3984029,0.8792075651
SRX3984031,0.8386346012
SRX3984032,0.8682045432000001
SRX3984034,0.1417438447
SRX3984035,0.029811719400000002
SRX3984036,1.2393194735
SRX3984037,2.1292990257
SRX3984038,1.2573924562
SRX3984039,1.5640013669
SRX3984040,1.0296776299000001
SRX3984041,1.0787478491
SRX3984042,0.6120234875
SRX3984043,-0.0637609522
SRX3984045,0.5691068818
SRX3984046,-0.0143157579
SRX3984047,1.4793622691000001
SRX3984048,0.9974743401
SRX3984049,0.7625639796
SRX3984050,0.9489346502
SRX3984051,1.9894715305
SRX3984052,0.4108402707
SRX3984056,0.9578812094
SRX3984057,0.6453453584000001
SRX3984058,0.8131366369
SRX3984059,0.3744130606
SRX3984061,0.2323500463
SRX3984062,0.2081108659
SRX3984063,0.2427857408
SRX3984064,0.38102785510000003
SRX3984065,0.45689061480000004
SRX3984066,0.5502995794000001
SRX3984067,0.8325407169
SRX3984068,0.44420078020000003
SRX3984069,0.6216065429000001
SRX3984070,1.0757048023
SRX3984071,1.0121211605
SRX3984073,1.050181067
SRX3984074,0.9353758229
SRX3984077,0.11327786100000001
SRX3984078,0.5337617695
SRX3984079,0.8690311140000001
SRX3984080,0.1095767173
SRX3984082,0.5344696992
SRX3984084,0.5642111731
SRX6997963,0.7579704329
SRX6997964,0.0090240087
SRX6997965,-0.32031389200000004
SRX6997967,0.832220187
SRX6997968,0.454910468
SRX6997969,0.11822192420000001
SRX6997971,-1.5901906199
SRX6997972,0.8194216311
SRX6997973,-0.2544812178
SRX3159100,0.4163680719
SRX3159101,-0.7953372802
SRX3159102,0.0154773823
SRX3159103,0.363491826
SRX3159000,-0.6181893532
SRX3159001,-1.8822949644
SRX3159002,0.5696997949
SRX3159003,-0.0435684411
SRX3159004,0.15205377
SRX3159005,-0.09419310700000001
SRX3159006,0.20303514860000002
SRX3159007,-1.766393136
SRX3159008,-0.5894471388
SRX3159009,-2.6947346708
SRX3159010,1.6442663914
SRX3159012,0.4398478266
SRX3159013,0.5765096924
SRX3159014,-0.5790302933
SRX3159015,0.2543191747
SRX3159016,-2.6947346708
SRX3159017,0.9198988256
SRX3159018,-0.3358730949
SRX3159019,-0.9381866239000001
SRX3159020,1.1395699898
SRX3159021,-0.3257916088
SRX3159022,-0.9629437307000001
SRX3159023,0.3394226708
SRX3159024,-0.5924823856
SRX3159025,0.4736749156
SRX3159026,1.1643287323
SRX3159027,-0.1907727096
SRX3159028,-1.0667308914
SRX3159029,0.4765650844
SRX3159030,0.509282498
SRX3159034,0.1072332022
SRX3159036,-0.1541574828
SRX3159037,0.22094197270000002
SRX3159041,-1.1970014134
SRX3159042,0.6947501002
SRX3159043,-1.3644668832
SRX3159045,-0.8312096262
SRX3159047,-0.1592013353
SRX3159048,0.41777032000000003
SRX3159049,-0.2039143293
SRX3159050,-0.014506927000000001
SRX3159051,-0.36108937350000003
SRX3159052,-2.6947346708
SRX3159053,0.0274928304
SRX3159054,0.20888161500000002
SRX3159055,-2.6947346708
SRX3159056,0.0550167442
SRX3159057,-1.0955570259
SRX3159058,-1.6811951413
SRX3159060,-1.2516311972
SRX3159061,-0.4967818934
SRX3159062,1.3935272221
SRX3159063,0.4838038872
SRX3159066,0.2148808072
SRX3159069,0.9748417551
SRX3159070,1.0725025676
SRX3159071,0.5068019596000001
SRX3159073,-1.543432852
SRX3159074,-0.0384302066
SRX3159075,-1.1282162644
SRX3159076,-1.5868309635
SRX3159080,-0.9152523233000001
SRX3159082,-0.47010208940000003
SRX3159083,-0.9763442871
SRX3159086,0.443928969
SRX3159087,0.9514549087
SRX3159088,1.1183386932
SRX3159089,-0.2833223317
SRX3159090,1.3277196045
SRX3159091,-0.39046905670000004
SRX3159092,-2.6947346708
SRX3159093,0.2098102764
SRX3159094,-0.5875123468
SRX3159095,0.064313438
SRX3159096,-0.1516607055
SRX3159097,-1.2698333615
SRX3159098,-1.2271307396
SRX3159099,-0.2735127135
SRX3158988,-0.3021844661
