,condition,X_avg,X_std,n,rep1_idx,rep1_X
0,Cr__1,-0.0029810701769340557,,1.0,0.0,-0.0029810701769340557
1,Cr__2,-0.003016091276883597,,1.0,1.0,-0.003016091276883597
2,Cr__3,0.0001183780339869046,,1.0,2.0,0.0001183780339869046
3,Cr__4,0.002293842509332418,,1.0,3.0,0.002293842509332418
4,Cr__5,0.010439250286601262,,1.0,4.0,0.010439250286601262
5,Cr__6,-0.009037821067244566,,1.0,5.0,-0.009037821067244566
6,Fe__1,-0.046499846318371216,,1.0,6.0,-0.046499846318371216
7,Fe__2,-0.11586538711933254,,1.0,7.0,-0.11586538711933254
8,Fe__3,-0.11038293351967272,,1.0,8.0,-0.11038293351967272
9,Fe__4,-0.14367713466183069,,1.0,9.0,-0.14367713466183069
10,Fe__5,-0.15202879449349674,,1.0,10.0,-0.15202879449349674
11,Fe__6,-0.19666639985612144,,1.0,11.0,-0.19666639985612144
12,Cd__1,0.0036657485780682564,,1.0,12.0,0.0036657485780682564
13,Cd__2,0.0019027951699012574,,1.0,13.0,0.0019027951699012574
14,Cd__3,0.004286676728080864,,1.0,14.0,0.004286676728080864
15,Cd__4,0.008965278610373849,,1.0,15.0,0.008965278610373849
16,Cd__5,0.0118133920195892,,1.0,16.0,0.0118133920195892
17,Cd__6,0.014279011197727785,,1.0,17.0,0.014279011197727785
18,Zn__1,-0.03744435414847163,,1.0,18.0,-0.03744435414847163
19,Zn__2,-0.029950942399610388,,1.0,19.0,-0.029950942399610388
20,Zn__3,-0.03602471330622679,,1.0,20.0,-0.03602471330622679
21,Zn__4,-0.042057264120821,,1.0,21.0,-0.042057264120821
22,Zn__5,-0.04978945766630274,,1.0,22.0,-0.04978945766630274
23,Zn__6,-0.024365527882693788,,1.0,23.0,-0.024365527882693788
24,Cu__1,0.007140395085149953,,1.0,24.0,0.007140395085149953
25,Cu__2,0.01694671410424382,,1.0,25.0,0.01694671410424382
26,Cu__3,0.03019615476401275,,1.0,26.0,0.03019615476401275
27,Cu__4,0.04152723867099471,,1.0,27.0,0.04152723867099471
28,Cu__5,0.0425579999539207,,1.0,28.0,0.0425579999539207
29,Cu__6,0.04476536229177512,,1.0,29.0,0.04476536229177512
30,Pb__1,0.010627999258393571,,1.0,30.0,0.010627999258393571
31,Pb__2,0.01630787340319586,,1.0,31.0,0.01630787340319586
32,Pb__3,0.01930442777938061,,1.0,32.0,0.01930442777938061
33,Pb__4,0.026679058226322067,,1.0,33.0,0.026679058226322067
34,Pb__5,0.03718625615287631,,1.0,34.0,0.03718625615287631
35,Pb__6,0.04095210643143685,,1.0,35.0,0.04095210643143685
