k,name,in_iM,gene_weight,regulator,function,category
6,Iron,False,0.008729455349966884,,,
11,Chromium,False,-0.008369714319705962,,,
10,Copper,False,-0.004894837886095047,,,
4,UC-4,False,-0.0031079618586227296,,,
7,Zinc - Steady,False,-0.0029016228578984736,,,
14,UC-7,False,0.00254195410059765,,,
13,UC-6,False,0.0013220206170808525,,,
12,Zinc - Intermediate,False,-0.0010371427220034312,,,
1,UC-2,False,0.0009403841884341092,,,
5,Lead,False,0.0008336411271011457,,,
3,Cadmium,False,-0.0006857663305709137,,,
8,Zinc - Fast,False,0.0006459530274150893,,,
0,UC-1,False,0.0005422847531735897,,,
9,UC-5,False,-0.00019140422395994174,,,
2,UC-3,False,0.00010180009390751364,,,
