,-0.16170494022214285,-0.14014428152585715,-0.11858362282957144,-0.09702296413328573,-0.07546230543700003,-0.05390164674071432,-0.032340988044428615,-0.010780329348142909,0.010780329348142798,0.032340988044428504,0.05390164674071421,0.07546230543699992,0.09702296413328562,0.11858362282957133,0.14014428152585703,0.16170494022214274,0.18326559891842845,0.20482625761471415,0.22638691631099986,0.24794757500728556
thresh,-0.150924610874,0.150924610874,1,,,,,,,,,,,,,,,,,
unreg,1,0,0,0,1,9,147,1838,1773,133,13,0,0,0,1,1,1,3,2,0
unreg_genes,['menF'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['entH'],['entA'],['efeB' 'efeU_2' 'entB'],['efeO' 'entE'],[]
