,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X
0,Chrom__sac_log,0.16060664990359896,0.11139179938739886,2.0,0.0,0.08184075318819772,1.0,0.2393725466190002,,
1,Chrom__sac_sta,-0.6717673099012842,0.12616626224176397,2.0,2.0,-0.7609803294893958,3.0,-0.5825542903131726,,
2,Chrom__sac_MW001,8.743006318923108e-16,0.18877702357256085,2.0,4.0,0.1334855135003714,5.0,-0.13348551350036966,,
3,Chrom__sac_fadR,-0.019837976536447144,0.17374029434150462,2.0,6.0,0.10301496375777752,7.0,-0.1426909168306718,,
4,FadR__wt_p,-8.881784197001252e-16,0.010470976382980529,2.0,8.0,0.007404098406048831,9.0,-0.007404098406050608,,
5,FadR__ko_p,-0.10433486555097549,0.11699110517833985,2.0,10.0,-0.02160966174086276,11.0,-0.1870600693610882,,
6,GDGT__75_2.4_log,0.0,0.1582199341969273,3.0,12.0,0.14027026131281595,27.0,0.031239116175347807,50.0,-0.17150937748816375
7,GDGT__80_3.5_stat,-0.8517336976152438,0.10450823364410679,3.0,13.0,-0.9278754253740332,20.0,-0.8947418006128451,42.0,-0.7325838668588531
8,GDGT__80_2.4_log,-0.5171140912243164,0.29944600555172834,3.0,14.0,-0.6260549766763308,37.0,-0.17844860482480662,41.0,-0.7468386921718118
9,GDGT__75_3.5_stat,-0.7544341596268781,0.21329579501434506,3.0,15.0,-0.5158281456035567,24.0,-0.92660940628023,28.0,-0.8208649269968475
10,GDGT__80_1.6_stat,-1.0832430334872296,0.1075301130043628,3.0,16.0,-1.1707797080050764,17.0,-0.9632138074090796,33.0,-1.115735585047533
11,GDGT__75_2.4_stat,-0.3352534516652472,0.09064159705664743,3.0,18.0,-0.2325379490213564,26.0,-0.3692030653946965,31.0,-0.4040193405796888
12,GDGT__80_2.4_stat,-0.6491570400979038,0.09562009325369039,3.0,19.0,-0.7375703267384441,29.0,-0.6622262232047369,30.0,-0.5476745703505301
13,GDGT__80_1.6_log,-0.21567373665969303,0.14842850957164355,2.0,21.0,-0.32062854229921456,39.0,-0.1107189310201715,,
14,GDGT__65_3.5_stat,-0.576453086705861,0.030291930809097766,3.0,22.0,-0.6112881872621792,23.0,-0.5562991338501249,34.0,-0.5617719390052791
15,GDGT__75_1.6_stat,-0.7864650785524976,0.13719956600540245,3.0,25.0,-0.9254329206214288,32.0,-0.7828573676784476,38.0,-0.6511049473576165
16,GDGT__75_1.6_log,0.46729426425481346,0.08628716087082303,2.0,35.0,0.528308500835907,36.0,0.40628002767372,,
17,GDGT__65_2.4_stat,-0.5192063562830954,0.1940528909073511,3.0,40.0,-0.3220054344127483,46.0,-0.5256636037969091,49.0,-0.7099500306396287
18,GDGT__65_2.4_log,0.05574905485391923,0.30481252531110903,3.0,43.0,-0.2908453043521124,44.0,0.28210222574402444,47.0,0.17599024316984568
19,GDGT__80_3.5_log,-0.2758224509155595,0.3245625004036639,3.0,45.0,0.09565699154711993,51.0,-0.4186310116805085,52.0,-0.5044933326132899
20,GDGT__65_1.6_log,0.22391223297421567,0.07974365393764489,3.0,48.0,0.3108541529526292,53.0,0.20670678756548533,54.0,0.15417575840453246
21,NutLim__t0,-9.020562075079397e-16,0.2930029395631537,2.0,55.0,-0.20718436547269906,56.0,0.20718436547269725,,
22,NutLim__t05,-0.843777492365034,0.16805563677586866,3.0,57.0,-0.7565291076899072,58.0,-1.0375132651380472,59.0,-0.7372901042671476
23,NutLim__t1,-1.0212042883597345,0.21635041441588357,3.0,60.0,-0.7913403470152574,61.0,-1.220867765392427,62.0,-1.0514047526715196
24,NutLim__t15,-1.1345104060899918,0.13101907598403115,3.0,63.0,-1.0186080923835146,64.0,-1.2766695704592816,65.0,-1.1082535554271793
25,NutLim__t2,-1.2265967297567493,0.21202186266952527,3.0,66.0,-1.1794903842983349,67.0,-1.4582100245973777,68.0,-1.0420897803745357
26,NutLim__t4,-1.335391328529151,0.24818368135896493,2.0,69.0,-1.5108836925979163,70.0,-1.1598989644603854,,
27,UV_irr__wt0,5.921189464667501e-16,0.26380326104737645,3.0,71.0,0.13567330967927482,72.0,-0.3040287912873474,73.0,0.16835548160807434
28,UV_irr__wt1,-0.04317174041776598,0.1002123254087037,3.0,74.0,-0.14150822659454576,75.0,0.05881659144963791,76.0,-0.0468235861083901
29,UV_irr__wt2,0.10382792117440036,0.13418089951154963,3.0,77.0,-0.011465363601219636,78.0,0.2511133255905005,79.0,0.07183580153392022
30,UV_irr__mut0,0.028084385476310796,0.09779737092789198,3.0,80.0,0.011614488561756177,81.0,-0.06043232048185665,82.0,0.13307098834903286
31,UV_irr__mut1,0.25583152908616685,0.1500437746002138,3.0,83.0,0.21069544867216014,84.0,0.13353692752544255,85.0,0.4232622110608979
32,UV_irr__mut2,0.5655585301332611,0.04324600852802282,3.0,86.0,0.5994251125900263,87.0,0.5168446127604778,88.0,0.5804058650492792
33,YtrA__overexpr,-0.09364729213377387,0.09531243448043546,3.0,89.0,-0.017075823062715045,90.0,-0.06347086368994502,91.0,-0.20039518964866154
34,YtrA__wt,-1.1842378929335002e-15,0.09989049082812923,3.0,92.0,-0.03013056768337208,93.0,0.11148738621553278,94.0,-0.08135681853216425
