,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X
0,Control__wt_glc,3.1163767935999998,0.04476448712157003,2.0,0.0,3.0847235212,1.0,3.148030066,,,,,,,,
1,Fur__wt_dpd,3.9498399818,0.06772659274973883,2.0,2.0,3.9019500488,3.0,3.9977299148,,,,,,,,
2,Fur__wt_fe,2.4196935126000003,0.31029571436412945,2.0,4.0,2.6391057164,5.0,2.2002813088,,,,,,,,
3,Fur__delfur_dpd,3.93587506975,0.02560456388159506,2.0,6.0,3.9539802305,7.0,3.917769909,,,,,,,,
4,Fur__delfur_fe2,3.0802513735000003,0.050324790182732025,2.0,8.0,3.0446663731,9.0,3.1158363739,,,,,,,,
5,Acid__wt_ph5,3.2689185647,0.010022433652959769,2.0,10.0,3.2760054955,11.0,3.2618316339,,,,,,,,
6,Acid__delgadx_ph5,2.9704332922,0.0936245768834376,2.0,12.0,2.904230719,13.0,3.0366358654,,,,,,,,
7,Acid__delgadw_ph5,2.84258683065,0.2590640459459437,2.0,14.0,3.0257727743,15.0,2.659400887,,,,,,,,
8,Acid__delgade_ph5,3.4125264697000004,0.27105919374493254,2.0,16.0,3.2208586757,17.0,3.6041942637,,,,,,,,
9,Oxidative__wt_pq,3.7749413269,0.6375558115048904,2.0,18.0,4.2257613646,19.0,3.3241212892,,,,,,,,
10,Oxidative__deloxyr_pq,3.4173576178,0.26926442987932475,2.0,20.0,3.6077563221,21.0,3.2269589135,,,,,,,,
11,Oxidative__delsoxr_pq,3.421178926,0.19303082424264084,2.0,22.0,3.2846855212,23.0,3.5576723308,,,,,,,,
12,Oxidative__delsoxs_pq,3.58760487135,0.05141508272483762,2.0,24.0,3.623960825,25.0,3.5512489177,,,,,,,,
13,Nac/NtrC__wt_csn,4.2850670434,0.14952188270997113,2.0,26.0,4.3907949806,27.0,4.1793391062,,,,,,,,
14,Nac/NtrC__wt_cytd,3.215553715,0.0156495223839195,2.0,28.0,3.2266195984,29.0,3.2044878316,,,,,,,,
15,Nac/NtrC__wt_gln,3.6374239567,0.08264318863119917,2.0,30.0,3.5789863976,31.0,3.6958615158,,,,,,,,
16,Nac/NtrC__bw_delnac_csn,5.3675106251999996,0.0765365043016362,2.0,32.0,5.313391144,33.0,5.4216301064,,,,,,,,
17,Nac/NtrC__bw_delnac_cytd,4.09214102405,0.1572286244567487,2.0,34.0,4.2033184506,35.0,3.9809635975,,,,,,,,
18,Nac/NtrC__bw_delnac_gln,3.96167734925,0.09988975700597279,2.0,36.0,3.8910446247,37.0,4.0323100738,,,,,,,,
19,Nac/NtrC__bw_delnac_nh4,3.34694981115,0.38628536512074474,2.0,38.0,3.07380481,39.0,3.6200948123,,,,,,,,
20,Misc__wt_no_te,2.97389672085,0.19359559120659192,2.0,40.0,2.8370039655,41.0,3.1107894762,,,,,,,,
21,Misc__bw_delcbl,3.6863605533,0.07213167552206524,2.0,42.0,3.7373653502,43.0,3.6353557564,,,,,,,,
22,Misc__bw_delfabr,3.4851084942000004,0.049009464230915754,2.0,44.0,3.4504535697,45.0,3.5197634187,,,,,,,,
23,Misc__bw_delfadr,3.6973931715,0.3359386629009451,2.0,46.0,3.4598486649,47.0,3.9349376781,,,,,,,,
24,Misc__nitr_031,4.3062180488,,1.0,48.0,4.3062180488,,,,,,,,,,
25,Omics__wt_glu,2.50468783575,0.05395345408225552,2.0,49.0,2.4665369825,50.0,2.542838689,,,,,,,,
26,Omics__wt_gly,2.2883115953,0.026413922616692547,2.0,51.0,2.3069890591,52.0,2.2696341315,,,,,,,,
27,Omics__wt_thr,3.27756102565,0.2325755750412094,2.0,53.0,3.4420167919,54.0,3.1131052594,,,,,,,,
28,Omics__bw_ac,4.050908934600001,0.13587752989551996,2.0,55.0,3.9548290118000002,56.0,4.1469888574,,,,,,,,
29,Omics__bw_fum,3.6646063711,0.02331176738588145,2.0,57.0,3.6481224623,58.0,3.6810902799000003,,,,,,,,
30,Omics__bw_glc,3.5766110692,0.26579316024182903,2.0,59.0,3.3886669232,60.0,3.7645552152,,,,,,,,
31,Omics__bw_pyr,3.8100047321500004,0.12666922752416676,2.0,61.0,3.8995734019,62.0,3.7204360624,,,,,,,,
32,OmpR__wt_nacl,3.7748351846499997,0.24923485453536592,2.0,63.0,3.9510708404,64.0,3.5985995289,,,,,,,,
33,OmpR__bw_delompr_nacl,3.6613930142499997,0.3163017597917713,2.0,65.0,3.8850521335,66.0,3.437733895,,,,,,,,
34,MinSpan__wt_ade,3.5827933159,,1.0,67.0,3.5827933159,,,,,,,,,,
35,MinSpan__wt_glc,3.103894685725,0.21309570902088815,4.0,68.0,3.3877024264,69.0,2.9863455525,70.0,3.1391793781,71.0,2.9023513859000003,,,,
36,MinSpan__wt_glc_anaero,3.54228490525,0.1703898952119005,2.0,72.0,3.4218010549,73.0,3.6627687556,,,,,,,,
37,MinSpan__wt_trp,3.4291777928,,1.0,74.0,3.4291777928,,,,,,,,,,
38,MinSpan__bw_delcra_glc,3.03980986465,0.11998256233327988,2.0,75.0,2.9549693812,76.0,3.1246503481,,,,,,,,
39,MinSpan__bw_delcra_trp,3.0677173626,,1.0,77.0,3.0677173626,,,,,,,,,,
40,MinSpan__bw_delmntr,3.4639782905,,1.0,78.0,3.4639782905,,,,,,,,,,
41,MinSpan__bw_delnac_ade,4.3734666637,,1.0,79.0,4.3734666637,,,,,,,,,,
42,MinSpan__bw_delnac_glc,3.743831151,,1.0,80.0,3.743831151,,,,,,,,,,
43,Cra/Crp__wt_ac,2.2891063139999996,0.32166005241575407,2.0,81.0,2.5165543183,82.0,2.0616583097,,,,,,,,
44,Cra/Crp__wt_fru,2.662516998,0.20381760101092616,2.0,83.0,2.5183961902,84.0,2.8066378058,,,,,,,,
45,Cra/Crp__delcra_ac,3.8230543461,0.2530084942754949,2.0,85.0,3.6441503241,86.0,4.0019583681,,,,,,,,
46,Cra/Crp__delcra_fru,3.41065932865,0.22021824651250077,2.0,87.0,3.5663771441,88.0,3.2549415132,,,,,,,,
47,Cra/Crp__delcra_glc,2.9677037554999997,0.05081697001929926,2.0,89.0,3.0036367796,90.0,2.9317707314,,,,,,,,
48,RpoB Knock-in__wt_031,3.2819772993,,1.0,91.0,3.2819772993,,,,,,,,,,
49,RpoB Knock-in__wt_044,3.5460944034,,1.0,92.0,3.5460944034,,,,,,,,,,
50,RpoB Knock-in__wt_lb,2.3843101359,0.3589754081753518,2.0,93.0,2.1304761905,94.0,2.6381440813,,,,,,,,
51,RpoB Knock-in__rpoBE546V_031,3.1248326138,,1.0,95.0,3.1248326138,,,,,,,,,,
52,RpoB Knock-in__rpoBE546V_044,3.2586733044000002,,1.0,96.0,3.2586733044000002,,,,,,,,,,
53,RpoB Knock-in__rpoBE546V_lb,2.9728610391499997,0.35977040953152134,2.0,97.0,3.2272571354,98.0,2.7184649429,,,,,,,,
54,RpoB Knock-in__rpoBE546V_glc,2.4065536156,,1.0,99.0,2.4065536156,,,,,,,,,,
55,RpoB Knock-in__rpoBE672K_glc,3.1069391801,0.01468357619563112,2.0,100.0,3.0965563238,101.0,3.1173220364,,,,,,,,
56,RpoB Knock-in__rpoBE672K_lb,2.00946934205,0.1358300057437311,2.0,102.0,1.9134230239,103.0,2.1055156602,,,,,,,,
57,Crp ARs__wt_fru,3.1858407208,,1.0,104.0,3.1858407208,,,,,,,,,,
58,Crp ARs__wt_glyc,3.14589372335,0.07883054459817751,2.0,105.0,3.0901521107,106.0,3.201635336,,,,,,,,
59,Crp ARs__delar1_glyc,3.8768251458000003,0.24410758458624152,2.0,107.0,3.7042150174,108.0,4.0494352742,,,,,,,,
60,Crp ARs__delar1ar2_glyc,3.5446545699666667,0.14233477204686146,3.0,109.0,3.6181504936,110.0,3.3805961638,111.0,3.6352170525,,,,,,
61,Crp ARs__delar2_glyc,3.9386962839000006,0.10577474540402218,3.0,112.0,3.8866852847,113.0,3.8689968268,114.0,4.0604067402,,,,,,
62,Crp ARs__delcrp_fru,3.9014914894999997,0.04833831445207374,3.0,115.0,3.8718198954,116.0,3.9572698075,117.0,3.8753847656,,,,,,
63,Crp ARs__delcrp_glc,3.910466234733333,0.006104391776412489,3.0,118.0,3.9081864592,119.0,3.905829829,120.0,3.917382416,,,,,,
64,Crp ARs__delcrp_glyc,3.9440830475,0.2186273119687418,3.0,121.0,3.6975625977,122.0,4.1144458457,123.0,4.0202406991,,,,,,
65,Glucose Evolution__glu_ale3,2.7734673006,,1.0,124.0,2.7734673006,,,,,,,,,,
66,Glucose Evolution__glu_ale4,2.0935469207,,1.0,125.0,2.0935469207,,,,,,,,,,
67,Glucose Evolution__glu_ale5,1.9603376217,,1.0,126.0,1.9603376217,,,,,,,,,,
68,Glucose Evolution__glu_ale6,1.8539525844,,1.0,127.0,1.8539525844,,,,,,,,,,
69,Glucose Evolution__glu_ale8,2.4988659232,,1.0,128.0,2.4988659232,,,,,,,,,,
70,Glucose Evolution__glu_ale9,2.2173388343,,1.0,129.0,2.2173388343,,,,,,,,,,
71,Glucose Evolution__glu_ale10,2.3915751571,,1.0,130.0,2.3915751571,,,,,,,,,,
