,A,SigW
R2,,0.5162452184729791
xmin,,-2.874920613040058
xmid,,
xmax,,2.778476533075789
ystart,,-13.71784563930399
yend,,12.64882486416431
amb:ctrl:1,-0.6611573345582842,-0.02361265111807853
amb:ctrl:2,-0.38016317722094056,-0.09057564363617132
amb:ctrl:3,1.0413205117792004,0.11418829475425166
amb:amb:1,2.198648216551141,0.07595930302945497
amb:amb:2,3.54774897465946,0.3632777439133772
amb:amb:3,3.4249063031643447,0.42145756581534144
ave1:ctrl_5m:1,1.2859033984356198,0.07620506751863054
ave1:vdave1_5m:1,-3.710385819231353,-0.5359262380571241
ave1:ctrl_20m:1,-1.7756757191128674,-0.07703289417167625
ave1:vdave1_20m:1,1.768886877275066,0.1616631860226363
ave1:supernatant_5m:1,-0.26667775146985795,-0.1877415306514596
ave1:vnave1_20m:1,0.08481170282033462,0.029488344067130967
ave1:supernatant_20m:1,-2.6333255105038176,-0.1076109918460446
ave1:ctrl_5m:2,-1.2859033984356036,-0.07620506751863054
ave1:vdave1_5m:2,-4.32181121880858,-0.44126169654397707
ave1:ctrl_20m:2,-1.8408786767709568,-0.0783781363896825
ave1:vdave1_20m:2,2.3451712319478344,0.22633987531204625
ave1:supernatant_5m:2,0.1701123148898169,-0.052325878116779016
ave1:vnave1_20m:2,0.21351095199818385,-0.0830004396984414
ave1:supernatant_20m:2,-2.7841812592959987,-0.25098178766124946
biofilm_time:8h:1,0.5099518344344244,0.1331561823265588
biofilm_time:8h:2,0.013387119371436535,-0.04136431489238923
biofilm_time:8h:3,-0.343004849789942,-0.0607163662953365
biofilm_time:8h:4,-0.18033410401590366,-0.031075501138829512
biofilm_time:12h:1,10.783580224617785,0.8413296816880163
biofilm_time:12h:2,11.18913866444278,0.7574362143010234
biofilm_time:12h:3,9.005435794105816,0.7296563699878575
biofilm_time:12h:4,7.144899690509188,0.4552189938072946
biofilm_time:16h:1,1.29109193932904,0.5134774153899908
biofilm_time:16h:2,2.2117347981926883,0.5301269759867377
biofilm_time:16h:3,0.005999702629802586,0.4048414175319408
biofilm_time:16h:4,-0.5657698882771708,0.3856008053149225
biofilm_time:20h:1,-0.36607478907025415,0.9089369746349404
biofilm_time:20h:2,2.9511818136686685,0.9943646412447044
biofilm_time:20h:3,-1.1708978076796976,1.0024582407767273
biofilm_time:20h:4,2.232405877366541,1.1578734555917922
biofilm_time:24h:1,1.7556504370191997,1.0545512990784882
biofilm_time:24h:2,4.212042061674155,1.3771510148116874
biofilm_time:24h:3,4.289860219559214,1.4145968694946358
biofilm_time:24h:4,5.984500263871692,1.7516593567408858
biofilm_time:28h:1,-1.055050603424315,1.4996259053347671
biofilm_time:28h:2,6.541111591865313,2.116665531304225
biofilm_time:28h:3,6.968113987888426,2.3629487149711217
biofilm_time:28h:4,1.6961640455649345,1.7038204252967457
biofilm_time:32h:1,6.3613482228257,2.778476533075789
biofilm_time:32h:2,1.4193070214138996,2.449120907945037
biofilm_time:32h:3,0.2216014609677625,2.3813543431594475
biofilm_time:32h:4,2.4202108262916937,2.6160034616705783
codY:wt:1,0.06467781415572718,-0.03784741507865519
codY:wt:2,-0.0646778141557167,0.03784741507865519
codY:ctrl:1,-3.4672927540756167,-0.4448959321565482
codY:ctrl:2,-1.9013230935655112,-0.26079269379724224
codY:codYR61K:1,-2.398072492272169,-0.3538820694408127
codY:codYR61K:2,-1.6208520580197023,-0.15407629471970452
codY:codYR61H:1,-3.6337040194214656,-0.4300977650267406
codY:codYR61H:2,-2.137024085397865,-0.3266312479651088
codY:codYF71Y:1,-1.3841986291546735,-0.1953425300773297
codY:codYF71Y:2,-1.03275736391829,-0.14150428815616145
decay:wt:1,0.9283571781046852,0.031310046542884606
decay:wt:2,-0.3735186023968585,0.18826520050120088
decay:wt:3,-0.5548385757078125,-0.2195752470440855
decay:delpnpA:1,-6.280513371893128,-0.2818688303821002
decay:delpnpA:2,-4.905430844194085,0.017333453112678754
decay:delpnpA:3,-4.086242780193134,0.18870824732535496
ecm_tasA:deltasA:1,-0.6701733098945191,-0.8592457244427862
ecm_tasA:deltasA:2,-1.2079718950550131,-0.17337779074799364
ecm_tasA:deltasA:3,-0.7379187089519768,-0.16240931810560433
ecm_tasA:delcssRS:1,-1.7343562028479322,0.06352182284618557
ecm_tasA:delcssRS:2,-3.9310602639221472,0.061736731113340326
ecm_tasA:delcssRS:3,-1.4944754877734319,0.03437582171170739
ecm_tasA:wt:1,0.21653875763230285,-0.09033109100156267
ecm_tasA:wt:2,-0.21653875763231464,0.09033109100156267
heatshock:wt_37C:1,-1.6040836725037153,0.18382497048522414
heatshock:wt_37C:2,-0.5657252795350078,-0.0471411337221177
heatshock:wt_37C:3,2.16980895203872,-0.13668383676310647
heatshock:wt_48C:1,-6.2440754663960725,-0.9753673645329181
heatshock:wt_48C:2,-6.747981451927092,-1.1223266256315083
heatshock:wt_48C:3,-4.6279570785569435,-1.2027776189808996
heatshock:wt_53C:1,-9.867948008754244,-1.9414154850683456
heatshock:wt_53C:2,-8.739989477049267,-1.8169274502667268
heatshock:wt_48_53C:1,-6.230253470767202,-1.4678801424754155
heatshock:wt_48_53C:2,-6.0116063995024875,-1.7272941984502488
heatshock:wt_48_53C:3,-5.467612254563456,-1.3781101150300898
heatshock:delrelA_37C:1,-12.54883688256372,-1.592785656661821
heatshock:delrelA_37C:2,-12.639814944510086,-1.872454831584804
heatshock:delrelA_48C:1,-12.314027092037778,-1.9234467894364151
heatshock:delrelA_48C:2,-10.674285756145283,-2.0138287542122857
heatshock:delrelA_48C:3,-15.217828186513747,-2.874920613040058
heatshock:ppGpp_null_37C:1,1.1943422890015674,-0.4478636206450375
heatshock:ppGpp_null_37C:2,-0.37772108883646416,0.03252206975740357
heatshock:ppGpp_null_37C:3,-0.4565518412114322,-0.5816362414700968
heatshock:ppGpp_null_48C:1,-6.0889901425261055,-1.3797577917832502
heatshock:ppGpp_null_48C:2,-7.2368297867202465,-1.1636526635208693
heatshock:ppGpp_null_48C:3,-5.910813626734997,-0.9018107244544104
ldar:yfiJKplus:1,-0.0942260531107184,-0.536347213427792
ldar:yfiJKplus:2,-2.78682536179325,-0.8172913426058361
ldar:yfiJ_A152E:1,-4.478124600357789,-0.3981955694198245
ldar:yfiJ_A152E:2,-2.2151402639988866,-0.8328738771934088
ldar:wt:1,-0.17450896775702232,-0.049296760033294966
ldar:wt:2,-0.0538000856784282,0.10159128753302048
ldar:wt:3,0.2283090534354556,-0.052294527499723735
mk7:shake:1,-0.4426636107936207,-0.13942854454443854
mk7:shake:2,0.36707815864879056,0.15845640641006042
mk7:shake:3,-0.38660244194840937,-0.13546116491787608
mk7:shake:4,0.4621878940932354,0.1164333030522542
mk7:static:1,6.523522869029571,1.211586464342281
mk7:static:2,7.3151685798952615,1.4937127508540922
mk7:static:3,0.35466700497434545,1.3076758381093525
mk7:static:4,0.9298790526167272,1.5905922702091786
nusA:nusA_induced:1,0.7054810877313209,0.07064772529889041
nusA:nusA_induced:2,-0.4931824767191881,0.12509842904173496
nusA:nusA_induced:3,0.8042918885847353,0.2855881986903395
nusA:nusA_induced:4,1.3093360019931215,-0.00889357130437318
nusA:nusA_induced:5,2.1919976155830474,-0.06286091485786116
nusA:nusA_induced:6,1.31652160772783,-0.2492532340436231
nusA:no_nusA:1,-0.235459565969094,0.051247948805027484
nusA:no_nusA:2,-0.4125741088386438,0.13906929267906598
nusA:no_nusA:3,-0.4692555912483706,-0.11010005743419526
nusA:no_nusA:4,-0.9106561215600047,-0.11373740613172245
nusA:no_nusA:5,1.308626072758165,0.030956121608799236
nusA:no_nusA:6,0.7193193148579701,0.002564100473012587
pamR:wt_exp:1,0.7634979913700564,0.40139268604109896
pamR:wt_exp:2,-0.7634979913700605,-0.40139268604109896
pamR:delydhC_exp:1,1.289846803635019,-2.3648122976152437
pamR:delydhC_exp:2,-1.5357458028428417,-0.5018877010551126
pamR:delydhC_exp:3,-6.454128259910657,-1.5183951054079294
pamR:wt_stat:1,-2.4332061388468937,-2.042487996613307
pamR:wt_stat:2,-2.1057425339125304,-1.7994222194192684
pamR:wt_stat:3,0.15505424254675862,-1.8007217683900458
pamR:delydhC_stat:1,-2.90546441892384,-2.0324389326809658
pamR:delydhC_stat:2,-1.8565729260987585,-1.9384214056468776
rho_strains:ncib3610:1,-2.11038973047757,-0.11219314078683597
rho_strains:ncib3610:2,2.1103897304775767,0.11219314078683418
rho_strains:ncib3610_delrho:1,-6.3064634178449825,-0.4549665068626307
rho_strains:ncib3610_delrho:2,-6.558313516782119,-0.047490785916457064
rnase_j1:delrnjA:1,-15.630944430444524,-1.3948189250307284
rnase_j1:delrnjA:2,-16.107979335099984,-2.052261509424373
rnase_j1:delrnjA:3,-17.056301281236095,-2.086138588718139
rnase_j1:wt:1,0.2509692294924694,-0.12183428598120473
rnase_j1:wt:2,-0.4164809114039103,0.02259613534972971
rnase_j1:wt:3,0.16551168191143747,0.09923815063147323
sigI:delrsgI_37C:1,1.9446765584897177,0.023436957884577225
sigI:delrsgI_37C:2,2.3477751448734376,-0.4869817052186765
sigI:delrsgI_37C:3,1.798838866959443,0.02958295700625335
