,Value,list
TF,CueR,
reg_genes,0,[]
comp_genes,12,['PA3519' 'PA1137' 'PA3516' 'PA3517' 'PA3518' 'PA4878' 'PA3515' 'PA3574a']
both_genes,0,['PA3523' 'PA3522' 'PA3920' 'PA3521']
reg_genes2,4,
comp_genes2,0,
both_genes2,0,
