k,name,in_iM,gene_weight,regulator,function,category
11,Chromium,False,-0.008679223712533712,,,
5,Lead,False,-0.007090415619313718,,,
6,Iron,False,0.007019129395484924,,,
7,Zinc - Steady,False,0.0063426883053034535,,,
12,Zinc - Intermediate,False,-0.004850338886390968,,,
0,UC-1,False,-0.0026556006027385593,,,
10,Copper,False,-0.002525379015132785,,,
8,Zinc - Fast,False,0.0018041108548641203,,,
2,UC-3,False,-0.001424965838668868,,,
4,UC-4,False,-0.0009550720016704873,,,
13,UC-6,False,0.0006673244806006549,,,
3,Cadmium,False,0.0005746360251214355,,,
1,UC-2,False,0.00029740281162958125,,,
9,UC-5,False,0.00026448573583157743,,,
14,UC-7,False,0.00017238142434507607,,,
