,-0.108769000165486,-0.08899281831721582,-0.06921663646894564,-0.049440454620675464,-0.029664272772405284,-0.009888090924135104,0.009888090924135076,0.029664272772405256,0.049440454620675436,0.06921663646894562,0.0889928183172158,0.10876900016548598,0.12854518201375614,0.14832136386202632,0.1680975457102965,0.18787372755856668,0.20764990940683686,0.22742609125510704,0.24720227310337722,0.2669784549516474
thresh,-0.1186570910896211,0.1186570910896211,24,,,,,,,,,,,,,,,,,
unreg,0,0,0,22,163,1657,1585,139,12,1,1,0,0,0,0,0,0,0,0,0
ArcA,0,1,2,3,4,51,63,13,0,0,0,0,0,0,0,0,0,0,0,0
Fis,0,0,0,0,3,29,35,5,0,0,0,0,0,0,0,0,0,0,0,0
YdeO,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0
NarL,0,0,0,0,0,3,8,2,0,0,0,0,0,0,0,0,0,0,0,0
RpoS,0,0,1,0,9,120,108,9,1,0,0,0,0,0,0,0,0,0,0,0
IscR,0,0,0,0,2,5,12,1,0,0,0,0,0,0,0,0,0,0,0,0
ArcA and Fis,0,0,0,1,1,11,3,1,0,0,0,0,0,0,0,0,0,0,0,0
ArcA and NarL,0,0,0,0,1,13,3,3,2,2,1,0,0,0,0,0,0,0,0,0
ArcA and RpoS,0,0,0,0,1,10,5,4,1,0,0,0,0,0,0,0,0,0,0,0
NarP and NarL,0,0,0,0,1,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Fis and NarL,0,0,0,0,1,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0
Fis and RpoS,0,0,0,0,2,8,6,5,0,0,0,0,0,0,0,0,0,0,0,0
YdeO and RpoS,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
NarL and RpoS,0,0,0,0,0,1,4,3,1,0,0,0,0,0,0,0,0,0,0,0
"NarP, Fis, and NarL",0,0,0,2,1,3,5,2,0,0,0,0,0,0,0,0,0,0,0,0
"ArcA, Fis, and NarL",0,0,0,0,1,6,7,1,0,0,0,0,0,0,0,0,0,0,0,0
"ArcA, YdeO, and RpoS",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NarP, NarL, and RpoS",0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0
"ArcA, Fis, and RpoS",0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"Fis, NarL, and RpoS",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NarP, NarL, and IscR",0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0
"ArcA, YdeO, RpoS, and AppY",0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
"ArcA, NarP, Fis, YdeO, NarL, RpoS, AppY, and IscR",0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,1,0,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
ArcA_genes,[],['sodA'],['dcuC' 'mqo'],['phoH' 'glcA' 'potF'],['yhjE' 'mdh' 'icd' 'argR'],"['glcB' 'cydA' 'yejG' 'caiD' 'treB' 'ypdA' 'acpP' 'thiC' 'argT' 'yieE'
 'yigI' 'nupC' 'fadI' 'ybdN' 'nudE' 'yhgE' 'dsbB' 'sdhC' 'ackA' 'cadB'
 'ssb' 'treC' 'putA' 'rhaT' 'feoA' 'msrB' 'cydB' 'lldD' 'ybiU' 'gltA'
 'tpx' 'fnr' 'gatD' 'ydeA' 'putP' 'glcF' 'ndk' 'pncB' 'betA' 'kgtP' 'betI'
 'oppA' 'ydgC' 'rutE' 'rutB' 'yncD' 'rutC' 'rho' 'yjiR' 'gatA' 'igaA']","['caiT' 'sdhD' 'fadD' 'rutF' 'rstA' 'gatZ' 'rpsQ' 'rmf' 'betT' 'rutG'
 'fadJ' 'sstT' 'yfiF' 'rplP' 'cycA' 'kdpA' 'rpsC' 'pldA' 'oppF' 'lldR'
 'rutA' 'fadE' 'caiC' 'pepN' 'uvrA' 'oppB' 'glcG' 'arcA' 'gatY' 'rpsS'
 'rplV' 'ynaJ' 'betB' 'rpmC' 'rplC' 'glcE' 'dppA' 'rplB' 'fadH' 'rplD'
 'sdhA' 'rpsJ' 'lldP' 'rutD' 'fumA' 'thrA' 'prfA' 'oppC' 'yeiQ' 'oppD'
 'gatB' 'rplW' 'glcD' 'sdhB' 'pntA' 'manA' 'caiE' 'gatC' 'iraM' 'hemA'
 'folE' 'prmC' 'ybfA']","['glpE' 'dctA' 'cadA' 'caiB' 'yncE' 'aceK' 'aldA' 'rpoS' 'caiA' 'sthA'
 'aceB' 'aceA' 'glpD']",[],[],[],[],[],[],[],[],[],[],[],[]
Fis_genes,[],[],[],[],['hupA' 'rpsO' 'nrdB'],"['rplM' 'trg' 'nrdA' 'cspI' 'malG' 'tufB' 'yfaE' 'malE' 'glnA' 'fis'
 'rpsI' 'dnaA' 'bglF' 'marB' 'xylH' 'guaB' 'hupB' 'marR' 'pnp' 'pdxA'
 'carB' 'nanA' 'gyrA' 'glpT' 'glpQ' 'guaA' 'glnQ' 'gltX' 'malF']","['crp' 'dusB' 'yhcH' 'mazF' 'ntrC' 'flxA' 'apaH' 'msrA' 'queA' 'pyrD'
 'glnL' 'apaG' 'rimP' 'deoD' 'bglB' 'hns' 'marA' 'rsmA' 'nanK' 'ansB'
 'mazE' 'trmA' 'nanT' 'mazG' 'truB' 'infB' 'nusA' 'deoA' 'xylG' 'deoB'
 'mtlD' 'cspA' 'rbfA' 'mtlA' 'xylF']",['hlyE' 'nanE' 'mtlR' 'bglG' 'deoC'],[],[],[],[],[],[],[],[],[],[],[],[]
YdeO_genes,[],[],[],[],[],['safA' 'yiiS'],['uspD' 'slp' 'ydeO' 'dctR'],[],[],[],[],[],[],[],[],[],[],[],[],[]
NarL_genes,[],[],[],[],[],['dcuR' 'dcuS' 'nikC'],['nikE' 'nikB' 'torA' 'nikR' 'aspA' 'nikD' 'nikA' 'torD'],['torC' 'caiF'],[],[],[],[],[],[],[],[],[],[],[],[]
RpoS_genes,[],[],['oxyR'],[],['ytfK' 'yhjG' 'hofO' 'yhiM' 'yehY' 'cpxR' 'uspB' 'glk' 'yehX'],"['hofN' 'ompN' 'astE' 'yabI' 'yiaG' 'bolA' 'hmp' 'speC' 'insC-5' 'hdfR'
 'pstB' 'pdhR' 'hdeB' 'viaA' 'ddpD' 'dhaR' 'insD-5' 'ydbD' 'phoU' 'dgcC'
 'yciF' 'patD' 'tpiA' 'asr' 'csgC' 'xapA' 'csgD' 'ycgZ' 'baeS' 'dkgB'
 'astA' 'ydcV' 'folK' 'iraD' 'cpxA' 'hdeD' 'speB' 'sgrT' 'ravA' 'fbaA'
 'yibQ' 'lsrG' 'tam' 'ompF' 'hdeA' 'pgk' 'rseD' 'dhaK' 'pfkA' 'ygiC'
 'glgP' 'proX' 'epd' 'ihfB' 'ilvY' 'mtn' 'ydcU' 'osmC' 'yqiI' 'ddpC'
 'rhaR' 'yadV' 'lsrB' 'ddpB' 'gltF' 'ddpF' 'pdeC' 'mnmG' 'xapB' 'mdtC'
 'sohB' 'blc' 'artM' 'rsmG' 'gpmM' 'insI-1' 'otsA' 'ydcT' 'pstA' 'araH'
 'rseA' 'yciE' 'mdtB' 'proV' 'yqiH' 'gpmA' 'fic' 'yddG' 'mpl' 'csrA' 'pgi'
 'treA' 'btuF' 'rssB' 'baeR' 'proW' 'ymgA' 'rpoH' 'glgA' 'rpoE' 'yadS'
 'murR' 'yciT' 'gabP' 'fbaB' 'ftsA' 'csgE' 'araG' 'ynfB' 'mdtD' 'yehW'
 'rraA' 'mlrA' 'astB' 'galE' 'astD' 'znuA' 'mdtA' 'dhaM' 'ftsZ']","['yafN' 'gapA' 'galK' 'araF' 'ybgA' 'rseC' 'ihfA' 'csiE' 'envC' 'aidB'
 'yhiD' 'mglB' 'csgG' 'galM' 'pstC' 'rseB' 'lsrF' 'ftsQ' 'osmF' 'ygiB'
 'hofM' 'pphA' 'yhfG' 'dkgA' 'galT' 'treF' 'ydbK' 'ldcC' 'setA' 'pdeR'
 'crr' 'ddpA' 'csgF' 'yihG' 'artI' 'btsT' 'glgC' 'pcnB' 'tolC' 'alkA'
 'phr' 'rhaS' 'rssA' 'dhaL' 'speG' 'otsB' 'ansP' 'astC' 'bsmA' 'yciZ'
 'ydcS' 'pqiB' 'pstS' 'yggE' 'htrE' 'msyB' 'pabA' 'ppx' 'dinB' 'evgS'
 'eno' 'gltD' 'yciG' 'insN' 'ppk' 'yffO' 'ymgC' 'mutS' 'artQ' 'artP' 'kbp'
 'lsrC' 'cfa' 'yccJ' 'pqiA' 'ariR' 'luxS' 'nhaA' 'lsrD' 'evgA' 'pqiC'
 'gltB' 'ecnB' 'wrbA' 'glgS' 'murP' 'yafO' 'yffP' 'talA' 'gor' 'blr'
 'ybiI' 'csgA' 'osmB' 'metK' 'pykA' 'yafP' 'ybjP' 'sodC' 'hofP' 'narU'
 'tktB' 'lsrA' 'pykF' 'ddpX' 'alkB' 'elaB' 'murQ']",['gabT' 'ada' 'pfkB' 'gabD' 'yeiL' 'csgB' 'hchA' 'lhgO' 'ybaT'],['glsA'],[],[],[],[],[],[],[],[],[],[],[]
IscR_genes,[],[],[],[],['ydiU' 'nrdF'],['nrdH' 'nfuA' 'nrdE' 'iscA' 'iscU'],"['iscS' 'sufE' 'nrdI' 'erpA' 'sufS' 'iscR' 'sufD' 'rnlB' 'sufC' 'sufB'
 'rnlA' 'sufA']",['torT'],[],[],[],[],[],[],[],[],[],[],[],[]
ArcA and Fis_genes,[],[],[],['grcA'],['ndh'],"['cyoD' 'xylR' 'glpA' 'glpB' 'cyoA' 'acnB' 'cyoE' 'carA' 'cyoC' 'glcC'
 'glpC']",['cyoB' 'fadB' 'fadA'],['ptsG'],[],[],[],[],[],[],[],[],[],[],[],[]
ArcA and NarL_genes,[],[],[],[],['dcuA'],"['focA' 'ompW' 'cydD' 'cydC' 'dpiB' 'citX' 'dpiA' 'ubiA' 'citC' 'citG'
 'moeB' 'citF' 'moeA']",['citE' 'ubiC' 'hybG'],['hybD' 'hybF' 'hybE'],['hybC' 'dcuB'],['hybB' 'hybO'],['hybA'],[],[],[],[],[],[],[],[],[]
ArcA and RpoS_genes,[],[],[],[],['fadL'],['rsd' 'puuP' 'sucA' 'puuR' 'sucD' 'puuE' 'sucB' 'ymjE' 'puuA' 'sucC'],['puuD' 'puuC' 'puuB' 'csiD' 'fumC'],['xthA' 'appY' 'aceE' 'acnA'],['aceF'],[],[],[],[],[],[],[],[],[],[],[]
NarP and NarL_genes,[],[],[],[],['ytfE'],"['fdnH' 'ccmA' 'norW' 'ydeP' 'norV' 'ccmF' 'ccmB' 'fdnG' 'fdnI' 'ccmC'
 'ccmG' 'ccmD' 'hcp']",['hcr' 'fdhF' 'ccmE' 'ccmH'],[],[],[],[],[],[],[],[],[],[],[],[],[]
Fis and NarL_genes,[],[],[],[],['narK'],['dmsC' 'dmsA' 'dmsB' 'ogt' 'narG'],['narI' 'narH'],['narJ'],[],[],[],[],[],[],[],[],[],[],[],[]
Fis and RpoS_genes,[],[],[],[],['aldB' 'acs'],['fau' 'dnaN' 'actP' 'yjcH' 'gyrB' 'recF' 'patA' 'sra'],['topA' 'katE' 'mglC' 'osmE' 'proP' 'cbpM'],['gadC' 'gadB' 'mglA' 'cbpA' 'dps'],[],[],[],[],[],[],[],[],[],[],[],[]
YdeO and RpoS_genes,[],[],[],[],[],['gadW'],['mdtF' 'nhaR'],['mdtE'],[],[],[],[],[],[],[],[],[],[],[],[]
NarL and RpoS_genes,[],[],[],[],[],['frdD'],['frdB' 'frdC' 'frdA' 'dmsD'],['ynfH' 'ynfE' 'ynfF'],['ynfG'],[],[],[],[],[],[],[],[],[],[],[]
"NarP, Fis, and NarL_genes",[],[],[],['nirD' 'nirC'],['nirB'],['cysG' 'nrfG' 'nrfE'],['yoaG' 'yeaR' 'nrfC' 'nrfD' 'nrfA'],['nrfB' 'nrfF'],[],[],[],[],[],[],[],[],[],[],[],[]
"ArcA, Fis, and NarL_genes",[],[],[],[],['nuoB'],['nuoM' 'nuoN' 'nuoJ' 'nuoH' 'nuoK' 'pflB'],['nuoL' 'nuoI' 'nuoG' 'nuoA' 'nuoF' 'nuoC' 'nuoE'],['fumB'],[],[],[],[],[],[],[],[],[],[],[],[]
"ArcA, YdeO, and RpoS_genes",[],[],[],[],[],['gadE'],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
"NarP, NarL, and RpoS_genes",[],[],[],[],[],['ydhU'],['ydhT' 'ydhV' 'ydhW' 'poxB' 'ydhY' 'ydhX'],[],[],[],[],[],[],[],[],[],[],[],[],[]
"ArcA, Fis, and RpoS_genes",[],[],[],[],[],['gadX' 'osmY'],['gadA'],['lpd'],[],[],[],[],[],[],[],[],[],[],[],[]
"Fis, NarL, and RpoS_genes",[],[],[],[],[],['adhE'],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
"NarP, NarL, and IscR_genes",[],[],[],[],[],['napH' 'napC' 'napA'],['napD' 'napG' 'napB'],['napF'],[],[],[],[],[],[],[],[],[],[],[],[]
"ArcA, YdeO, RpoS, and AppY_genes",[],[],[],[],[],[],[],['appA'],['appB'],[],['appC'],[],[],[],[],[],[],[],[],[]
"ArcA, NarP, Fis, YdeO, NarL, RpoS, AppY, and IscR_genes",[],[],[],[],[],[],[],[],[],[],[],[],[],['hyaF' 'hyaE' 'hyaD'],['hyaC'],[],['hyaB'],['hyaA'],[],[]
