,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A
31,TF__LBv2_HapROver_Stat,0.42502503725004054,0.42739136179646114,2.0,62.0,0.7272363673968714,63.0,0.1228137071032097
32,TF__LBv2_LuxOOver_Late,-1.2608582734906264,0.7604459098092675,2.0,64.0,-1.7985747330423332,65.0,-0.7231418139389195
33,TF__LBv2_LuxOOver_Mid,-0.4525893187954789,0.11114475102770612,2.0,66.0,-0.5311805259404604,67.0,-0.3739981116504974
34,TF__LBv2_LuxOOver_Stat,-1.1610773276659179,1.825173655365969,2.0,68.0,0.1295153408863975,69.0,-2.451669996218233
35,TF__LBv2_QstROver_Late,0.9209350970263755,1.3778207455284446,2.0,70.0,1.8952014894490432,71.0,-0.0533312953962921
36,TF__LBv2_QstROver_Mid,-1.3244875862929661,0.9396297916494978,2.0,72.0,-1.988906183773229,73.0,-0.6600689888127036
37,TF__LBv2_QstROver_Stat,-2.5481647873236435,0.38366085967558433,2.0,74.0,-2.2768755917711774,75.0,-2.8194539828761096
38,TF__LBv2_TfoXOver_Late,-1.1210332460164865,0.6032577783292578,2.0,76.0,-0.6944655801563371,77.0,-1.5476009118766356
39,TF__LBv2_TfoXOver_Mid,0.5454236438328027,0.4464959749457827,2.0,78.0,0.8611439754894645,79.0,0.229703312176141
40,TF__LBv2_TfoXOver_Stat,-2.2818149670218775,0.06447211796312058,2.0,80.0,-2.327403638831059,81.0,-2.236226295212696
41,Stress-I__20-300-T1,-2.26594575387191,1.8634618133360012,2.0,82.0,-0.9482792691798432,83.0,-3.583612238563977
42,Stress-I__20-300-T2,0.0372993733970966,1.2883201236651811,2.0,84.0,0.9482792691798376,85.0,-0.8736805223856444
43,Stress-II-1__LBv2_LowpH_Mid,-1.5379893468160857,0.7756078517048368,2.0,86.0,-2.086426918298106,87.0,-0.9895517753340654
44,Stress-II-1__LBv2_highSalt_Mid,0.7087310395120379,1.2237887715094005,2.0,88.0,-0.1566182995622136,89.0,1.5740803785862894
45,Stress-II-2__M9Na_glucoseKanamycin_Mid,0.2868899934171216,0.056616747468214185,2.0,90.0,0.2468559073536211,91.0,0.3269240794806222
46,Stress-III__R_wt,6.522560269672795e-16,0.14016085522376343,2.0,92.0,0.0991086911856297,93.0,-0.0991086911856284
47,Stress-III__R_s,1.784660849359096,0.05528033109110676,2.0,94.0,1.745571752378337,95.0,1.8237499463398552
48,Competence-condition__OSS_TfoXOver_Stat,15.65831714194648,44.30161654846029,2.0,96.0,-15.66765633699596,97.0,46.98429062088892
49,Competence-condition__OSS_VectorOnly_Stat,-8.326672684688674e-16,0.9866540987643314,2.0,98.0,0.6976698039217596,99.0,-0.6976698039217613
50,Competence-Recovery__LBv2_TfoXOver_Recov,-1.2878382146499006,0.7088963819833324,2.0,100.0,-0.7865727757908771,101.0,-1.789103653508924
51,Competence-Recovery__LBv2_VectorOnly_Recov,-3.3861802251067274e-15,0.8459032138314119,2.0,102.0,0.5981438987276821,103.0,-0.5981438987276889
