,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X
0,AB0057_PGcoculture__PGAB,1.1262891836,0.1368631777772481,3.0,0.0,1.2353301774,1.0,1.1708347035,2.0,0.9727026699,,
1,AB0057_PGcoculture__AB ,2.4999998599062323e-11,0.09227590910128539,4.0,3.0,0.1138915721,4.0,-0.0171806475,5.0,0.0132950199,6.0,-0.1100059444
2,AB0057_PGcoculture__ABPG,-0.40789954345,0.2450631237905696,4.0,7.0,-0.5119947111,8.0,-0.5682743704000001,9.0,-0.0425983261,10.0,-0.5087307662
3,AB5075_AZI__AZI_000,0.0,0.09942793587981724,2.0,11.0,0.0703061677,17.0,-0.0703061677,,,,
4,AB5075_AZI__preculture,1.8282798728,0.09444585199414361,2.0,12.0,1.8950631752,13.0,1.7614965704,,,,
5,AB5075_AZI__AZI_040,1.781049993,0.10327146258937507,2.0,14.0,1.7080260415000001,18.0,1.8540739445,,,,
6,AB5075_AZI__AZI_028,2.43465384835,0.005159215760706334,2.0,15.0,2.4310057319,19.0,2.4383019648,,,,
7,AB5075_AZI__AZI_003,0.26050498040000003,2.793199064908044e-05,2.0,16.0,0.26052473130000003,20.0,0.2604852295,,,,
8,AB5075_VIR-O_AV-T__AV-T/vector,-0.4018699034,0.23518525126456682,3.0,21.0,-0.2268009467,28.0,-0.6691966166000001,29.0,-0.3096121469,,
9,AB5075_VIR-O_AV-T__VIR-O/vector,0.0,0.21610697034176854,3.0,22.0,-0.2203084773,23.0,0.0086635802,24.0,0.2116448971,,
10,AB5075_VIR-O_AV-T__VIR-O/1645,-0.24156066040000002,0.16987501786207973,3.0,25.0,-0.4305019735,26.0,-0.19273435560000002,27.0,-0.1014456521,,
11,AB5075_VIR-O_LSO__VIR-O,0.0,0.06066591165217461,3.0,30.0,0.054159965500000004,32.0,-0.0655556431,34.0,0.011395677600000001,,
12,AB5075_VIR-O_LSO__LSO,0.04596473006666666,0.302324377460633,3.0,31.0,-0.2818806431,33.0,0.1060216972,35.0,0.3137531361,,
13,AB5075_Zinc__Control,3.333329908391155e-11,0.8780634479448947,3.0,36.0,0.4719932076,37.0,-1.0131145019,38.0,0.5411212944,,
14,AB5075_Zinc__Zinc,0.7688427115,0.03124579255614741,2.0,39.0,0.7909368233,40.0,0.7467485997000001,,,,
15,AB5075_biofilm+abx__planktonic,-3.700743415417188e-17,1.0141000329522274,3.0,41.0,1.0445464021,42.0,-0.0639163671,44.0,-0.980630035,,
16,AB5075_biofilm+abx__biofilm,2.1689279653,0.10959076393909767,3.0,43.0,2.0727112886,45.0,2.1458541508,46.0,2.2882184565,,
17,AB5075_biofilm+abx__cip_biofilm,2.9707548389333334,0.2207487493521674,3.0,47.0,3.2245766273,48.0,2.8235736425,50.0,2.864114247,,
18,AB5075_biofilm+abx__tet_biofilm,1.6066112365666667,0.29087103137185405,3.0,49.0,1.423818875,51.0,1.4539865754,52.0,1.9420282593,,
19,AB5075_gigAB__kan_gigB,-1.2280302362333335,0.2139973545153138,3.0,53.0,-1.4101676021,54.0,-0.992343599,55.0,-1.2815795076,,
20,AB5075_gigAB__gigB,-0.7411765133000001,0.14538778989597304,3.0,56.0,-0.5836424081,57.0,-0.8701915880000001,58.0,-0.7696955438,,
21,AB5075_gigAB__kan_gigA,-0.7633113422000001,0.17134553866996144,3.0,59.0,-0.9285603060000001,60.0,-0.5864590587,61.0,-0.7749146619,,
22,AB5075_gigAB__gigA,-0.48417993610000004,0.18012617867933714,3.0,62.0,-0.6196251695,63.0,-0.2797591782,64.0,-0.5531554606,,
23,AB5075_gigAB__kan_WT,-0.7557042364000001,0.12101019998032585,3.0,65.0,-0.6394766803,66.0,-0.7466478209,67.0,-0.8809882080000001,,
24,AB5075_gigAB__WT,-4.625929269271485e-18,0.3323178808488993,3.0,68.0,-0.36329885160000003,69.0,0.2886336875,70.0,0.0746651641,,
25,AB5075_med__CA-MHB,-0.0373880233,0.04441145373730359,2.0,71.0,-0.06879166340000001,72.0,-0.0059843832,,,,
26,AB5075_med__CA-MHB_pH6,-0.0942153207,0.46937492303929595,2.0,73.0,0.23768287030000002,74.0,-0.4261135117,,,,
27,AB5075_med__RPMI+_pH7,-0.13470705505,0.023207783868884495,2.0,75.0,-0.1511174364,76.0,-0.11829667370000001,,,,
28,AB5075_med__RPMI+_pH6,-0.14344345615,0.25861554819646954,2.0,77.0,-0.326312264,78.0,0.0394253517,,,,
29,AB5075_med__RPMI+_-HCO3,0.2400586594,0.2869337398511997,2.0,79.0,0.0371658662,80.0,0.4429514526,,,,
30,AB5075_med__LB,0.0,0.014991719330157763,2.0,81.0,-0.0106007464,82.0,0.0106007464,,,,
31,AB5075_med__M9+AA,0.031389902750000004,0.28466715537960036,2.0,83.0,0.2326799787,84.0,-0.1699001732,,,,
32,AB5075_med__M9-AA,-0.068540393,0.09844464931193382,2.0,85.0,0.0010704861,86.0,-0.1381512721,,,,
33,AYE_adeB__WT,-9.25185853854297e-18,0.23875577160733846,3.0,87.0,0.2755773284,88.0,-0.1446567447,89.0,-0.1309205837,,
34,AYE_adeB__adeB,-0.05313650980000001,0.20549464498197448,3.0,90.0,0.1758140204,91.0,-0.22159594070000002,92.0,-0.1136276091,,
35,COL__0ug/ml,0.0,0.18758759784118942,2.0,93.0,0.1326444625,94.0,-0.1326444625,,,,
36,COL__0.25ug/ml,0.36963801,0.03023874338203953,2.0,95.0,0.34825598950000003,96.0,0.3910200305,,,,
37,COL__1ug/ml,0.633031176,0.1044024162462727,2.0,97.0,0.7068548325,98.0,0.5592075195,,,,
38,H2O2__0ug/ml,0.0,0.25437657958557564,2.0,99.0,-0.17987140440000002,100.0,0.17987140440000002,,,,
39,H2O2__1.25ug/ml,-0.5304798963,0.3155740873048288,2.0,101.0,-0.3073353192,102.0,-0.7536244734,,,,
40,H2O2__2.5ug/ml,0.0022466874500000067,0.4384053267454333,2.0,103.0,0.3122460669,104.0,-0.307752692,,,,
