,0
gene_id,Rv2308a
name,Rv2308a
operon,Op1455
gene_product,hypothetical protein
cog,No COG annotation
regulator,<i>Not Available</i>
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv2308a"">Mycobrowser</a>"
