,-0.07297777359200121,-0.052126981137143716,-0.031276188682286224,-0.010425396227428732,0.01042539622742876,0.03127618868228625,0.052126981137143744,0.07297777359200124,0.09382856604685873,0.11467935850171622,0.13553015095657373,0.15638094341143122,0.1772317358662887,0.1980825283211462,0.2189333207760037,0.23978411323086118,0.2606349056857187,0.28148569814057617,0.30233649059543366,0.32318728305029115
thresh,-0.08340316981942995,0.08340316981942995,1,,,,,,,,,,,,,,,,,
unreg,2,10,149,2663,2600,125,12,1,3,1,1,1,0,3,0,0,0,1,0,0
unreg_genes,[],[],[],[],[],[],[],[],['mexF' 'PA2475' 'oprN'],['PA2479'],['PA4803'],['PA2480'],[],['dsbG' 'PA2478' 'PA2477'],[],[],[],['PA2506'],[],[]
