,BSU01730
M9exp_1,14.9809
M9exp_2,14.6411
M9exp_3,14.5685
M9tran_1,14.7781
M9tran_2,15.009
M9tran_3,14.9689
M9stat_1,12.413
M9stat_2,12.3651
M9stat_3,12.1791
MG-0.1_1,14.0741
MG-0.1_2,13.3101
MG-0.1_3,14.464
MG-0.2_2,13.9022
MG-0.2_3,13.9407
MG+5_1,14.3004
MG+5_2,14.0225
MG+5_3,14.007
MG+10_1,14.6694
MG+10_2,14.2852
MG+10_3,13.3646
MG+15_1,14.0463
MG+15_2,15.122
MG+15_3,14.5863
MG+25_1,14.5792
MG+25_2,14.1491
MG+25_3,14.7047
MG+45_1,14.5424
MG+45_2,13.866
MG+45_3,15.1194
MG+60_2,14.4077
MG+60_3,14.5977
MG+90_2,14.147
MG+90_3,14.8696
MG+120_1,14.2517
MG+120_2,15.0117
MG+120_3,14.3501
MG+150_1,14.7319
MG+150_3,14.739
GM-0.1_1,14.2394
GM-0.1_2,14.4952
GM-0.1_3,14.7868
GM-0.2_1,14.0676
GM-0.2_2,14.529000000000002
GM-0.2_3,14.5826
GM+5_1,14.2869
GM+5_2,14.6437
GM+5_3,14.9743
GM+10_2,14.3472
GM+10_3,13.7771
GM+15_1,14.2248
GM+15_2,13.9085
GM+15_3,14.1954
GM+25_1,14.8374
GM+25_2,14.4128
GM+25_3,13.8632
GM+45_1,14.6927
GM+45_2,13.7753
GM+45_3,13.8789
GM+60_1,14.4373
GM+60_2,13.6118
GM+60_3,13.6519
GM+90_1,14.6388
GM+90_2,14.8147
GM+90_3,14.4165
GM+120_1,13.9495
GM+120_3,14.5682
GM+150_1,14.7972
GM+150_2,14.2111
GM+150_3,14.9446
BT_1,14.0837
BT_2,13.3491
B36_1,14.4915
B36_2,14.1956
B60_1,14.7009
B60_2,14.365
S0_1,15.4236
S0_2,15.2153
S0_3,15.3521
S1_1,14.2637
S1_2,14.3163
S1_3,14.4595
S2_1,13.7787
S2_2,13.4288
S2_3,13.5266
S3_1,13.2945
S3_2,13.1187
S4_1,13.6053
S4_2,13.4798
S4_3,13.1945
S5_1,12.9613
S5_2,13.5653
S5_3,13.3961
S6_1,14.3741
S6_2,14.863
S6_3,13.4778
S6/t_1,13.9817
S6/t_2,13.7807
S6_4,11.5066
S6_5,12.3495
S6_6,12.2731
S7_4,12.0271
S7_5,12.6974
S7_6,12.0521
S8_4,11.9778
S8_5,13.7999
G135_1,15.5295
G135_3,13.6346
G150_1,14.9937
G150_2,15.3716
G150_3,15.2242
G180_1,14.857
G180_2,15.0101
G180_3,14.0177
T-5.40H_1,15.3325
T-4.40H_1,15.4469
T-3.40H_1,15.7099
T-2.40H_1,15.9047
T-1.40H_1,16.3479
T-1.10H_1,15.8658
T-0.40H_1,16.4507
T0.0H_1,16.4462
T0.30H_1,16.4523
T1.0H_1,16.4306
T1.30H_1,16.4515
T2.0H_1,16.4111
T2.30H_1,16.4213
T3.0H_1,16.4487
T3.30H_1,16.4259
T4.0H_1,16.2654
T5.0H_1,15.7535
LBexp_1,14.3754
LBexp_2,14.1596
LBexp_3,13.8448
LBtran_1,13.1813
LBtran_2,13.7096
LBtran_3,13.5021
LBstat_1,13.4877
LBstat_2,13.4714
LBstat_3,13.2532
LBGexp_1,14.7545
LBGexp_2,14.4851
LBGexp_3,14.6738
LBGtran_2,11.7864
LBGtran_3,13.0582
LBGstat_1,12.899
LBGstat_2,15.1528
LBGstat_3,13.5632
Mt0_1,14.3709
Mt0_3,14.5028
M0t45_1,13.4776
M0t45_2,14.7705
M0t45_3,14.1612
M0t90_1,12.0843
M0t90_2,13.1447
M0t90_3,12.4572
M40t45_1,13.3832
M40t45_2,13.6898
M40t45_3,14.3575
M40t90_1,12.3657
M40t90_2,13.1642
M40t90_3,12.8761
dia0_1,14.2522
dia0_2,14.2542
dia0_3,14.4565
dia5_1,14.7849
dia5_2,13.7548
dia5_3,13.8658
dia15_1,13.8273
dia15_2,13.9306
dia15_3,13.896
C30_1,12.9425
C30_2,13.2782
C90_1,13.5125
C90_2,13.7885
SMM_1,14.5791
SMM_2,14.529000000000002
SMM_3,14.5147
Salt_1,15.9093
Salt_2,15.7803
Salt_3,15.9365
M+G_1,15.0609
M+G_2,14.579
M+G_3,14.8658
Glu_1,14.944
Glu_2,14.732
Glu_3,14.7848
Fru_1,13.8047
Fru_2,15.149
Fru_3,14.4011
Mal_1,14.4275
Mal_2,14.2517
Mal_3,14.4937
G+S_2,14.2716
G+S_3,14.1687
Pyr_1,14.1479
Pyr_2,14.6793
Pyr_3,14.4628
Gly_1,14.0765
Gly_2,14.9971
Gly_3,13.0675
Glucon_1,13.4571
Glucon_2,13.6341
Glucon_3,12.8719
BI_1,14.6123
BI_2,14.9236
BC_2,13.9444
BC/t_1,13.0915
BC/t_2,13.7377
BC_1,13.2313
Sw_1,14.0762
Sw_2,14.4961
BMM_1,14.1221
BMM_2,14.0656
BMM_3,14.0514
Heat_1,13.5167
Heat_2,12.9773
Heat_3,12.8472
Cold_1,15.0889
Cold_2,14.8952
Cold_3,14.2528
Etha_1,13.9066
Etha_2,13.6961
Etha_3,14.1176
SMMPr_1,15.1122
SMMPr_2,15.3906
SMMPr_3,15.4298
HiTm_1,13.6651
HiTm_2,13.6438
HiTm_3,13.7232
LoTm_1,14.3189
LoTm_2,13.9344
LoTm_3,14.0599
HiOs_1,14.478
HiOs_2,14.2047
HiOs_3,14.4752
Oxctl_1,14.4408
Oxctl_2,14.646
Oxctl_3,14.924
Diami_1,14.8807
Diami_2,15.5925
Diami_3,14.9864
Paraq_1,14.7935
Paraq_2,15.1976
Paraq_3,13.6365
H2O2_1,14.5052
H2O2_2,14.8986
H2O2_3,14.3066
HPh_1,14.6691
HPh_2,14.4404
HPh_3,14.7579
LPh_1,14.3169
LPh_2,14.9171
LPh_3,14.3085
LPhT_1,12.6217
LPhT_2,12.3728
LPhT_3,12.6881
aero_1,15.5383
aero_2,15.2365
aero_3,15.6721
nit_1,14.9789
nit_2,15.3803
nit_3,14.8664
ferm_1,15.2653
ferm_2,15.2304
ferm_3,15.4875
