,PSPTO_2543
SRX1828913,-0.0582867181
SRX1828914,0.12614482030000002
SRX1828915,-0.1383917706
SRX1828916,0.2179400846
SRX1828917,0.19667848870000001
SRX1828918,0.1310410824
SRX3983989,-0.8613913406
SRX3983990,-0.0574381485
SRX3983993,0.4066140478
SRX3983994,0.5108826647
SRX3983995,-0.687173555
SRX3983996,0.8319598097
SRX3983997,0.24767169290000002
SRX3983998,0.2145254653
SRX3983999,-0.5584635381
SRX3984000,0.1921463866
SRX3984001,-0.012720787300000001
SRX3984002,0.4967501783
SRX3984003,0.1407366971
SRX3984004,-0.3857369726
SRX3984005,0.13380597600000002
SRX3984006,-0.032039892300000004
SRX3984007,-0.2929951397
SRX3984008,-0.4791146464
SRX3984009,0.0271386841
SRX3984010,1.0479710137
SRX3984011,-0.2388638553
SRX3984012,-0.6849726603
SRX3984013,-0.2862807144
SRX3984014,-0.19266588980000002
SRX3984015,-0.8690249563
SRX3984016,-0.6728654274
SRX3984017,1.2194253946
SRX3984019,0.15920069720000002
SRX3984020,0.3090771847
SRX3984021,1.8632359657
SRX3984022,0.9491666634
SRX3984023,0.4947336638
SRX3984024,-0.3889642669
SRX3984025,-0.2969555467
SRX3984026,-0.647671875
SRX3984027,-0.7255715034
SRX3984028,-0.2409280325
SRX3984029,-0.9144712788
SRX3984031,0.4148508946
SRX3984032,0.1948595571
SRX3984034,-0.24425463560000002
SRX3984035,-0.3676696927
SRX3984036,0.1395259809
SRX3984037,0.8848220909000001
SRX3984038,0.5739386276
SRX3984039,1.04202934
SRX3984040,-0.8398457059000001
SRX3984041,0.6493278819
SRX3984042,0.954578825
SRX3984043,0.5563413243
SRX3984045,-0.8047751534
SRX3984046,-0.3411571212
SRX3984047,0.4708101575
SRX3984048,0.2904796796
SRX3984049,0.11951520980000001
SRX3984050,-0.1092035539
SRX3984051,0.5708746526
SRX3984052,-0.456719902
SRX3984056,0.6353100779
SRX3984057,0.19718893070000001
SRX3984058,-0.0380565422
SRX3984059,0.0128882627
SRX3984061,-0.4427809124
SRX3984062,-0.39492193140000004
SRX3984063,-0.5207448842
SRX3984064,-0.8214583368
SRX3984065,-1.0722686914
SRX3984066,-0.6219245272
SRX3984067,-0.1857784858
SRX3984068,-1.0875314931
SRX3984069,0.5178805135
SRX3984070,0.2621810647
SRX3984071,-0.09821360500000001
SRX3984073,-0.14340745
SRX3984074,0.0133977971
SRX3984077,-0.7538224523
SRX3984078,-0.11001198740000001
SRX3984079,0.5179307991000001
SRX3984080,0.0906780929
SRX3984082,-0.3197606672
SRX3984084,0.44351326480000003
SRX6997963,1.1189607429
SRX6997964,0.5188673408
SRX6997965,1.1490458915
SRX6997967,-1.8474252072000001
SRX6997968,-0.0442436952
SRX6997969,0.17642139510000002
SRX6997971,0.7284644643
SRX6997972,-0.539673976
SRX6997973,0.3332839218
SRX3159100,0.7904892586000001
SRX3159101,-0.2111057958
SRX3159102,0.062188420800000005
SRX3159103,-0.6415718836000001
SRX3159000,0.5274048929
SRX3159001,-0.5681036825
SRX3159002,-0.5681036825
SRX3159003,1.4710388220000001
SRX3159004,0.22219275100000002
SRX3159005,0.027667709000000002
SRX3159006,2.0916656093
SRX3159007,-0.5681036825
SRX3159008,-0.5681036825
SRX3159009,-0.5681036825
SRX3159010,0.1260017031
SRX3159012,-0.5681036825
SRX3159013,-0.5681036825
SRX3159014,-0.5681036825
SRX3159015,1.9554523858000001
SRX3159016,-0.5681036825
SRX3159017,0.6489867647
SRX3159018,1.2107914685
SRX3159019,-0.5681036825
SRX3159020,-0.5681036825
SRX3159021,0.6091424446
SRX3159022,-0.5681036825
SRX3159023,-0.5681036825
SRX3159024,-0.5681036825
SRX3159025,2.2493774091
SRX3159026,-0.5681036825
SRX3159027,-0.5681036825
SRX3159028,-0.5681036825
SRX3159029,-0.5681036825
SRX3159030,1.3962505369
SRX3159034,-0.5681036825
SRX3159036,1.2610828852
SRX3159037,-0.5681036825
SRX3159041,0.1494597541
SRX3159042,0.0314354634
SRX3159043,1.3097594238
SRX3159045,-0.5681036825
SRX3159047,1.896613763
SRX3159048,-0.5681036825
SRX3159049,-0.5681036825
SRX3159050,0.7704248895
SRX3159051,-0.5681036825
SRX3159052,-0.5681036825
SRX3159053,-0.5681036825
SRX3159054,0.9338807128000001
SRX3159055,-0.5681036825
SRX3159056,-0.5681036825
SRX3159057,-0.5681036825
SRX3159058,1.633391751
SRX3159060,-0.5681036825
SRX3159061,-0.5681036825
SRX3159062,-0.5681036825
SRX3159063,-0.5681036825
SRX3159066,-0.5681036825
SRX3159069,-0.5681036825
SRX3159070,-0.5681036825
SRX3159071,0.1488700367
SRX3159073,2.4142500751
SRX3159074,-0.5681036825
SRX3159075,1.3474142569
SRX3159076,-0.5681036825
SRX3159080,2.4094669486
SRX3159082,-0.5681036825
SRX3159083,-0.5681036825
SRX3159086,-0.5681036825
SRX3159087,-0.5681036825
SRX3159088,-0.5681036825
SRX3159089,1.4506796154
SRX3159090,-0.5681036825
SRX3159091,0.6899201922
SRX3159092,-0.5681036825
SRX3159093,-0.5681036825
SRX3159094,-0.5681036825
SRX3159095,-0.5681036825
SRX3159096,-0.5681036825
SRX3159097,-0.5681036825
SRX3159098,-0.5681036825
SRX3159099,-0.5681036825
SRX3158988,-0.4409843477
SRX3158989,-1.6816900192
SRX3158990,-1.6816900192
SRX3158991,0.2632455664
SRX3158992,-0.36523432640000003
SRX3158996,0.8062186741
SRX3644656,0.07909295820000001
SRX3644657,-0.0631831321
SRX3644658,-0.0159098261
SRX3644659,0.0734351986
SRX3644660,-0.2424968273
SRX3644661,-0.4512272728
SRX3644662,0.19067811070000001
SRX3644663,-0.3981570069
SRX3644664,0.3061235639
SRX3644665,-0.0528758062
SRX3644666,-0.5975031717
SRX3644667,0.7083873343
SRX3644668,-0.4559227321
SRX3644669,-0.2977917923
SRX3644670,0.1829874642
SRX3644671,0.0268599703
SRX3644672,-0.2632759013
SRX3644673,0.0575855127
