,USA300HOU_RS02970
USA300_LAC_U01-Set001_CAMHB_PreCulture_1,8.1209900104
USA300_LAC_U01-Set001_CAMHB_Control_1,8.7288208052
USA300_LAC_U01-Set001_CAMHB_0.15ug/mLNafcillin_1,8.7842667304
USA300_LAC_U01-Set001_CAMHB_0.5ug/mLNafcillin_1,8.947384166
USA300_LAC_U01-Set001_CAMHB_1ug/mLNafcillin_1,8.9216854731
USA300_LAC_U01-Set001_CAMHB_PreCulture_2,8.2534557092
USA300_LAC_U01-Set001_CAMHB_Control_2,8.7404876858
USA300_LAC_U01-Set001_CAMHB_0.15ug/mLNafcillin_2,8.8833985121
USA300_LAC_U01-Set001_CAMHB_0.5ug/mLNafcillin_2,9.0504018109
USA300_LAC_U01-Set001_CAMHB_1ug/mLNafcillin_2,8.9954683109
USA300_TCH1516_U01-Set000_CAMHB_Control_1,8.0944821369
USA300_TCH1516_U01-Set000_CAMHB_0.0625ug/mLNafcillin_1,8.2582323738
USA300_TCH1516_U01-Set000_CAMHB_0.5ug/mLNafcillin_1,7.989966581
USA300_LAC_U01-Set001_R10LB_PreCulture_1,9.0989418739
USA300_LAC_U01-Set001_R10LB_PreCulture_2,8.9898502101
USA300_LAC_U01-Set001_R10LB_Control_1,9.3954802205
USA300_LAC_U01-Set001_R10LB_0.1ug/mLNafcillin_1,9.4096419977
USA300_LAC_U01-Set001_R10LB_0.15ug/mLNafcillin_1,9.4719528501
USA300_LAC_U01-Set001_R10LB_Control_2,9.2199423913
USA300_LAC_U01-Set001_R10LB_0.1ug/mLNafcillin_2,9.3186157842
USA300_LAC_U01-Set001_R10LB_0.15ug/mLNafcillin_2,9.4658350712
USA300_TCH1516_U01-Set000_R10LB_Control_1,9.0818374509
USA300_TCH1516_U01-Set000_R10LB_0.031ug/mLNafcillin_1,8.9562405413
USA300_TCH1516_U01-Set000_R10LB_0.0625ug/mLNafcillin_1,9.041264974
USA300_TCH1516_U01-Set000_R10LB_Control_2,9.1625775791
USA300_TCH1516_U01-Set000_R10LB_0.031ug/mLNafcillin_2,8.9504620107
USA300_TCH1516_U01-Set000_R10LB_0.0625ug/mLNafcillin_2,8.9579336847
USA300_TCH1516_U01-Set000_CAMHB_PreCulture_1,8.8063221515
USA300_TCH1516_U01-Set000_CAMHB_PreCulture_2,8.7443377751
USA300_TCH1516_U01-Set000_CAMHB_Control_2,8.0960643079
USA300_TCH1516_U01-Set000_CAMHB_0.0625ug/mLNafcillin_2,8.0564136049
USA300_TCH1516_U01-Set000_CAMHB_0.5ug/mLNafcillin_2,8.2755688526
USA300_TCH1516_U01-Set000_CAMHB_1ug/mLNafcillin_1,8.5078474432
USA300_TCH1516_U01-Set000_CAMHB_1ug/mLNafcillin_2,8.4033560575
USA300_LAC_U01-Set004_CAMHB_Control_1,8.4430954565
USA300_LAC_U01-Set004_CAMHB_0.65ug/mLVancomycin_1,8.5210817191
USA300_LAC_U01-Set004_CAMHB_0.7ug/mLVancomycin_1,8.6660001761
USA300_LAC_U01-Set004_CAMHB_0.8ug/mLVancomycin_1,8.9571825415
USA300_LAC_U01-Set004_CAMHB_Control_2,8.630277503
USA300_LAC_U01-Set004_CAMHB_0.65ug/mLVancomycin_2,8.6864151669
USA300_LAC_U01-Set004_CAMHB_0.7ug/mLVancomycin_2,8.6967670765
USA300_LAC_U01-Set004_CAMHB_0.8ug/mLVancomycin_2,8.9810535774
USA300_LAC_U01-Set004_R10LB_Control_1,9.0834814303
USA300_LAC_U01-Set004_R10LB_0.6ug/mLVancomycin_1,9.2295664192
USA300_LAC_U01-Set004_R10LB_0.8ug/mLVancomycin_1,9.290704019
USA300_LAC_U01-Set004_R10LB_Control_2,8.9546316325
USA300_LAC_U01-Set004_R10LB_0.6ug/mLVancomycin_2,9.1955755785
USA300_LAC_U01-Set004_R10LB_0.8ug/mLVancomycin_2,9.3364509741
USA300_TCH1516_U01-Set003_CAMHB_Control_2,7.4658237879
USA300_TCH1516_U01-Set003_CAMHB_0.45ug/mLVancomycin_2,7.6017762587
USA300_TCH1516_U01-Set003_CAMHB_0.65ug/mLVancomycin_2,7.4590959864
USA300_TCH1516_U01-Set003_CAMHB_0.7ug/mLVancomycin_2,7.6840922539
USA300_TCH1516_U01-Set003_CAMHB_Control_3,7.608837745
USA300_TCH1516_U01-Set003_CAMHB_0.45ug/mLVancomycin_3,7.0510703186
USA300_TCH1516_U01-Set003_CAMHB_0.65ug/mLVancomycin_3,7.4596856775
USA300_TCH1516_U01-Set003_CAMHB_0.7ug/mLVancomycin_3,7.6452686788
USA300_LAC_ICA-Set001_R10LB_Control_1,9.408824779
USA300_LAC_ICA-Set001_R10LB_Control_2,9.3435537186
USA300_LAC_ICA-Set001_R10LB_1.5mMIle_1,9.2506944961
USA300_LAC_ICA-Set001_R10LB_1.5mMIle_2,9.3327041109
USA300_LAC_ICA-Set001_R10LB_4percentNaCl_1,9.0981909375
USA300_LAC_ICA-Set001_R10LB_4percentNaCl_2,9.1475228425
USA300_LAC_ICA-Set001_R10LB_5.5pH_1,9.2280661232
USA300_LAC_ICA-Set001_R10LB_5.5pH_2,9.2604531679
USA300_TCH1516_BK-Set001_THB_Control_1,8.0514343843
USA300_TCH1516_BK-Set001_THB_Control_2,8.6860586983
USA300_TCH1516_BK-Set001_THB_0.25ug/mLLinezolid_1,9.1619899729
USA300_TCH1516_BK-Set001_THB_0.25ug/mLLinezolid_2,9.2385685906
USA300_TCH1516_BK-Set001_THB_2.5ug/mLNafcillin_1,9.2491813697
USA300_TCH1516_BK-Set001_THB_2.5ug/mLNafcillin_2,9.3219291436
USA300_TCH1516_BK-Set001_THB_0.5ug/mLVancomycin_1,8.3249415773
USA300_TCH1516_BK-Set001_THB_0.5ug/mLVancomycin_2,8.3167602635
USA300_LAC_ICA-Set002_CAMHB_25mMNaCHO3_1,8.4820487469
USA300_LAC_ICA-Set002_CAMHB_25mMNaCHO3_2,8.4940155266
USA300_LAC_ICA-Set002_CAMHB_2gLglucose_1,8.8787665001
USA300_LAC_ICA-Set002_CAMHB_2gLglucose_2,8.4969404467
USA300_LAC_ICA-Set002_CAMHB_Control_1,8.2422090123
USA300_LAC_ICA-Set002_CAMHB_Control_2,8.5056753775
USA300_LAC_ICA-Set002_R10LB_25ugmLadenine_1,9.1663466304
USA300_LAC_ICA-Set002_R10LB_25ugmLadenine_2,9.1434983628
USA300_LAC_ICA-Set002_R10LB_25ugmLguanine_1,8.6321423265
USA300_LAC_ICA-Set002_R10LB_25ugmLguanine_2,8.6614341526
USA300_SNFM1_ICA-Set002_CAMHB_Control_1,8.5300197525
USA300_SNFM1_ICA-Set002_CAMHB_Control_2,8.4956111943
USA300_SNFM1_ICA-Set002_R10LB_Control_1,8.8806653574
USA300_SNFM1_ICA-Set002_R10LB_Control_2,8.9185049927
USA300_SNFR19_ICA-Set002_CAMHB_Control_1,8.6571700508
USA300_SNFR19_ICA-Set002_CAMHB_Control_2,8.630076613
USA300_SNFR19_ICA-Set002_R10LB_Control_1,8.8464247188
USA300_SNFR19_ICA-Set002_R10LB_Control_2,8.8586986937
USA300_TCH1516_ICA-Set002_CAMHB_Control_1,8.3566147159
USA300_TCH1516_ICA-Set002_CAMHB_Control_2,8.4480655319
USA300_TCH1516_ICA-Set002_R10LB_Control_1,7.0333730609
USA300_TCH1516_ICA-Set002_R10LB_Control_2,7.4205463327
USA300_LAC_ICA-Set002_R10LBnoGlu_1gLmaltose_2,9.7178420668
USA300_LAC_ICA-Set002_CAMHB_0.0195ug/mLMupirocin_1,8.5740626755
USA300_LAC_ICA-Set002_R10LBnoGlu_1gLmaltose_1,9.7601434578
USA300_LAC_ICA-Set002_CAMHB_0.0195ug/mLMupirocin_2,8.5549112642
USA300_TCH1516_ICA-Set003_250nMParaquat_1,7.4852714452
USA300_TCH1516_ICA-Set003_250nMParaquat_2,7.6209341562
USA300_TCH1516_ICA-Set003_2gLGalactose_1,7.8297612556
USA300_TCH1516_ICA-Set003_2gLGalactose_2,7.6175264779
USA300_TCH1516_ICA-Set003_2gLPyruvate_1,8.616584552399999
USA300_TCH1516_ICA-Set003_2gLPyruvate_2,8.4850403373
USA300_TCH1516_ICA-Set003_Control_1,7.3797521994
USA300_TCH1516_ICA-Set003_Control_2,7.5423577033
USA300_TCH1516_ICA-Set003_StationaryPhase_1,7.9108775717
USA300_TCH1516_ICA-Set003_StationaryPhase_2,7.6740201661
