,-0.29654924824615386,-0.24712437353846156,-0.19769949883076926,-0.14827462412307696,-0.09884974941538466,-0.04942487470769236,-5.551115123125783e-17,0.049424874707692246,0.09884974941538455,0.14827462412307685,0.19769949883076915,0.24712437353846145,0.29654924824615375,0.34597412295384605,0.39539899766153835,0.44482387236923066,0.49424874707692296,0.5436736217846152,0.5930984964923076,0.6425233711999998
thresh,-0.3212616856,0.3212616856,1,,,,,,,,,,,,,,,,,
unreg,0,0,0,0,2,106,3987,113,2,0,0,0,0,0,0,0,0,1,0,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['xisD'],[],[]
