,-0.11018090165584804,-0.09640828894886704,-0.08263567624188603,-0.06886306353490503,-0.05509045082792402,-0.041317838120943015,-0.02754522541396201,-0.013772612706981005,0.0,0.013772612706981005,0.02754522541396201,0.04131783812094303,0.05509045082792402,0.06886306353490501,0.08263567624188603,0.09640828894886705,0.11018090165584804,0.12395351436282903,0.13772612706981005,0.15149873977679107
thresh,-0.11706720800933855,0.11706720800933855,1,,,,,,,,,,,,,,,,,
unreg,1,0,0,4,8,34,212,854,1717,822,173,35,22,7,1,2,1,1,1,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['ABUW_1942'],['ABUW_3508'],[]
