,PSPTOB0075
SRX1828913,0.2043073175
SRX1828914,0.030075246200000003
SRX1828915,0.0450787517
SRX1828916,-0.4857218428
SRX1828917,-0.2493860692
SRX1828918,-0.4686602499
SRX3983989,1.0609058814
SRX3983990,0.6876487213
SRX3983993,1.6696133658
SRX3983994,1.4124297852
SRX3983995,0.6642031998
SRX3983996,1.3780698466
SRX3983997,1.7250849272000002
SRX3983998,0.4472677631
SRX3983999,0.5902317739
SRX3984000,0.9568308682000001
SRX3984001,1.7327455334000001
SRX3984002,1.7426183028
SRX3984003,2.0041806884
SRX3984004,0.6580262587
SRX3984005,1.0785123813
SRX3984006,2.0779752549
SRX3984007,1.563495566
SRX3984008,0.8773176292
SRX3984009,0.599595293
SRX3984010,1.5540310217000002
SRX3984011,0.6698991135
SRX3984012,0.6215337888
SRX3984013,1.0464848844
SRX3984014,0.8259782428
SRX3984015,1.9436784643
SRX3984016,0.8920730274
SRX3984017,1.7413804702
SRX3984019,0.5758512786000001
SRX3984020,1.6293894558000002
SRX3984021,2.1331450791
SRX3984022,1.7109519003
SRX3984023,-0.1740900418
SRX3984024,0.8914805877
SRX3984025,0.9592245065
SRX3984026,1.0672255191
SRX3984027,0.8828108211000001
SRX3984028,0.6363947265000001
SRX3984029,1.2897589254000001
SRX3984031,1.7325260429
SRX3984032,1.6641110208
SRX3984034,0.1250606321
SRX3984035,0.32848021800000005
SRX3984036,2.288203509
SRX3984037,2.5566111206
SRX3984038,1.954808442
SRX3984039,2.3946949338
SRX3984040,0.9424848206
SRX3984041,1.9320137168
SRX3984042,0.9402467215
SRX3984043,0.3558415448
SRX3984045,0.7100755717
SRX3984046,-0.0678704564
SRX3984047,2.2381199163
SRX3984048,2.0438963163
SRX3984049,2.0103319677
SRX3984050,1.5249567907000001
SRX3984051,2.4053652332
SRX3984052,0.9330426897
SRX3984056,1.8806376649
SRX3984057,2.0041271559
SRX3984058,1.8218452886
SRX3984059,0.2262239332
SRX3984061,0.2518018057
SRX3984062,0.25519037440000003
SRX3984063,0.2931181832
SRX3984064,0.5838322193000001
SRX3984065,0.8390664647
SRX3984066,0.5607805999000001
SRX3984067,0.6774937902
SRX3984068,0.9754519595000001
SRX3984069,1.7834328922
SRX3984070,2.1508362741
SRX3984071,1.9944860781
SRX3984073,0.6174273622
SRX3984074,0.7956242097
SRX3984077,0.49071530020000004
SRX3984078,0.6018184634
SRX3984079,1.4641275675
SRX3984080,0.1168998661
SRX3984082,0.5962003704000001
SRX3984084,1.4586077352
SRX6997963,0.3694096633
SRX6997964,-0.5326630305
SRX6997965,-1.015158355
SRX6997967,0.42373222380000003
SRX6997968,-0.2170252906
SRX6997969,-0.5622460965
SRX6997971,-0.7931418871
SRX6997972,-0.7134594437
SRX6997973,-0.6734966955
SRX3159100,-0.11451676840000001
SRX3159101,-0.1183850505
SRX3159102,-0.12021610370000001
SRX3159103,0.3531179226
SRX3159000,-0.7828843723000001
SRX3159001,0.5366213862
SRX3159002,-0.5120885655
SRX3159003,-0.5574702972000001
SRX3159004,0.1862953557
SRX3159005,-0.122866501
SRX3159006,0.7909027501
SRX3159007,0.6374138265
SRX3159008,-0.19387648470000002
SRX3159009,0.49726633550000005
SRX3159010,-0.3125084782
SRX3159012,0.7905723383000001
SRX3159013,0.628237534
SRX3159014,-2.1465725921
SRX3159015,1.4658210192
SRX3159016,0.3693331803
SRX3159017,0.1966506804
SRX3159018,0.6259954397
SRX3159019,1.3972048846
SRX3159020,0.2658343872
SRX3159021,0.8149172346
SRX3159022,1.0743283645
SRX3159023,-0.2318274518
SRX3159024,1.2679692837
SRX3159025,0.3987078985
SRX3159026,-0.4675767625
SRX3159027,1.2996613029000001
SRX3159028,0.10090332510000001
SRX3159029,-0.1695315279
SRX3159030,0.9556395255000001
SRX3159034,0.44015245550000004
SRX3159036,0.0341491274
SRX3159037,-0.117283011
SRX3159041,-0.6695804968
SRX3159042,0.4924702527
SRX3159043,-0.8356369195000001
SRX3159045,0.4766563889
SRX3159047,0.6597886942
SRX3159048,0.2195234587
SRX3159049,0.5864708817000001
SRX3159050,0.9248522058
SRX3159051,0.8968368738
SRX3159052,0.4707627889
SRX3159053,0.1797142602
SRX3159054,-0.161604464
SRX3159055,-1.0564890056
SRX3159056,0.43292309500000004
SRX3159057,-0.2800732305
SRX3159058,0.6562516620000001
SRX3159060,0.4487363287
SRX3159061,1.2260002892
SRX3159062,1.28434982
SRX3159063,0.3373798256
SRX3159066,1.2041265832
SRX3159069,-0.9613590508000001
SRX3159070,-0.11647928440000001
SRX3159071,0.8224949831
SRX3159073,1.4076971739
SRX3159074,0.14332286900000002
SRX3159075,0.7399996692
SRX3159076,-2.1465725921
SRX3159080,-0.0857130493
SRX3159082,-0.1926810283
SRX3159083,0.3717187015
SRX3159086,1.4417137839
SRX3159087,0.5830500917
SRX3159088,0.0933544786
SRX3159089,0.2387149247
SRX3159090,-0.7367179070000001
SRX3159091,-0.3114282855
SRX3159092,-2.1465725921
SRX3159093,-0.9645873674000001
SRX3159094,0.26322237200000004
SRX3159095,1.0222012904
SRX3159096,0.0775756949
