,b4112
ecoli_00001,-0.032491766000000005
ecoli_00002,0.032491766000000005
ecoli_00003,0.8211537120000001
ecoli_00004,0.8714448010000001
ecoli_00005,-0.100288289
ecoli_00006,-0.25624244300000004
ecoli_00007,0.7995944380000001
ecoli_00008,0.669778836
ecoli_00009,0.303995542
ecoli_00010,0.159162621
ecoli_00011,0.556539934
ecoli_00012,0.5765661980000001
ecoli_00014,0.583352662
ecoli_00015,0.7703393890000001
ecoli_00016,0.816412816
ecoli_00017,0.50555015
ecoli_00018,0.736623252
ecoli_00019,0.742175443
ecoli_00020,0.854061955
ecoli_00021,1.063601679
ecoli_00022,1.145507266
ecoli_00023,0.294163492
ecoli_00024,0.2701367
ecoli_00025,0.7848151680000001
ecoli_00026,0.8840017240000001
ecoli_00027,0.276166838
ecoli_00028,0.343436106
ecoli_00029,0.598375882
ecoli_00030,0.485765537
ecoli_00031,0.876246784
ecoli_00032,0.944380239
ecoli_00033,0.67665177
ecoli_00034,0.8117533560000001
ecoli_00035,0.527419771
ecoli_00036,0.612246052
ecoli_00037,0.779843693
ecoli_00038,0.9110538920000001
ecoli_00039,0.211550233
ecoli_00040,0.02994566
ecoli_00041,0.7531875880000001
ecoli_00042,0.556756801
ecoli_00043,0.22376720600000002
ecoli_00044,0.20971492100000003
ecoli_00045,-0.099858233
ecoli_00046,0.029267305
ecoli_00047,0.290397248
ecoli_00048,0.37730598800000004
ecoli_00049,0.5952916580000001
ecoli_00050,0.9307000360000001
ecoli_00051,1.157006011
ecoli_00052,0.584855216
ecoli_00053,0.724341191
ecoli_00054,1.242437446
ecoli_00055,1.243293011
ecoli_00056,0.407530889
ecoli_00057,0.187596865
ecoli_00058,-0.14778269500000002
ecoli_00059,0.21719199600000003
ecoli_00060,0.379292974
ecoli_00061,0.20804966
ecoli_00062,0.5027405070000001
ecoli_00063,-0.050897087
ecoli_00064,0.6773108240000001
ecoli_00065,0.7290796350000001
ecoli_00066,0.47259630300000005
ecoli_00067,0.43693268
ecoli_00068,0.089291534
ecoli_00070,-0.09478787600000001
ecoli_00071,-0.26122576000000003
ecoli_00072,0.012579849
ecoli_00073,-0.078088481
ecoli_00074,0.089575471
ecoli_00075,0.192882683
ecoli_00077,0.6478520320000001
ecoli_00078,0.5156531360000001
ecoli_00079,0.433373471
ecoli_00080,-0.644456741
ecoli_00081,-0.005049011
ecoli_00082,0.773627915
ecoli_00083,0.790417248
ecoli_00084,1.2389056840000001
ecoli_00085,1.03028012
ecoli_00086,0.132728264
ecoli_00087,0.10540297400000001
ecoli_00088,0.438495954
ecoli_00089,0.278020141
ecoli_00090,0.08928421800000001
ecoli_00091,0.24576119100000002
ecoli_00092,0.645639999
ecoli_00093,0.343881418
ecoli_00094,1.137944668
ecoli_00095,0.905622094
ecoli_00096,0.16047296900000002
ecoli_00097,0.292931302
ecoli_00098,1.04352614
ecoli_00099,1.046023965
ecoli_00100,0.095271044
ecoli_00101,0.052320575
ecoli_00102,0.021636748
ecoli_00103,0.569753857
ecoli_00104,0.467167924
ecoli_00105,-0.042381879000000004
ecoli_00106,-0.104256341
ecoli_00107,-0.264882412
ecoli_00108,1.164585937
ecoli_00109,1.402555687
ecoli_00110,0.939773725
ecoli_00111,0.7238176230000001
ecoli_00112,0.788257776
ecoli_00113,0.45948188300000004
ecoli_00114,0.39815718600000005
ecoli_00115,0.732531401
ecoli_00116,0.43684513
ecoli_00117,0.64578618
ecoli_00118,0.5264721480000001
ecoli_00119,0.5491111630000001
ecoli_00120,0.7079662760000001
ecoli_00121,0.537375267
ecoli_00122,0.584403608
ecoli_00123,0.594624267
ecoli_00124,0.6248549360000001
ecoli_00125,0.326353895
ecoli_00126,-0.243578746
ecoli_00127,-0.31108713600000004
ecoli_00128,-0.675338933
ecoli_00129,0.18164480900000002
ecoli_00130,0.048780222000000005
ecoli_00131,-0.08688715600000001
ecoli_00132,0.15349235800000002
ecoli_00133,0.7040806780000001
ecoli_00134,-0.549080411
ecoli_00135,0.051438655
ecoli_00136,-0.499649416
ecoli_00137,-0.112382219
ecoli_00138,0.905395385
ecoli_00139,0.575763225
ecoli_00140,0.180262378
ecoli_00141,0.42852361800000005
ecoli_00142,0.09301727200000001
ecoli_00143,-0.391041299
ecoli_00144,0.8954719320000001
ecoli_00145,0.508144534
ecoli_00146,-0.11013271100000001
ecoli_00147,0.15612541500000002
ecoli_00148,0.60089017
ecoli_00149,-0.201174132
ecoli_00150,0.6960871510000001
ecoli_00151,0.23632389
ecoli_00152,0.033944348
ecoli_00153,0.202534344
ecoli_00154,0.6564072120000001
ecoli_00155,0.34415439000000003
ecoli_00157,-0.21042216700000002
ecoli_00158,-0.190523738
ecoli_00159,-0.44003533600000005
ecoli_00160,-0.6356439660000001
ecoli_00169,-0.6921588310000001
ecoli_00170,-0.6941717070000001
ecoli_00171,-0.32683807800000003
ecoli_00172,-0.65346854
ecoli_00173,-0.2961373
ecoli_00174,-0.295374747
ecoli_00175,0.77437484
ecoli_00176,0.805442415
ecoli_00177,0.422988478
ecoli_00178,0.17574140700000002
ecoli_00179,-0.44713338500000005
ecoli_00180,-0.44631354500000003
ecoli_00181,-1.10561404
ecoli_00182,-0.795549245
ecoli_00183,-0.20204406400000002
ecoli_00184,-0.191206609
ecoli_00185,-0.47013548800000005
ecoli_00186,-0.487123309
ecoli_00187,0.015882526
ecoli_00188,0.20791152300000001
ecoli_00189,-0.7269052810000001
ecoli_00190,-0.596894012
ecoli_00191,-0.563256187
ecoli_00192,-0.62835936
ecoli_00193,-0.570644429
ecoli_00194,-0.344687094
ecoli_00195,-0.303785892
ecoli_00196,-0.392910158
ecoli_00197,-0.807638497
ecoli_00198,-0.6406143350000001
ecoli_00199,-0.312453656
ecoli_00200,-0.24632334300000003
ecoli_00201,0.516141865
ecoli_00202,0.470202216
ecoli_00203,0.46800873800000004
ecoli_00204,-0.07764332
ecoli_00205,0.570978822
ecoli_00206,0.37900545700000005
ecoli_00207,0.292748997
ecoli_00208,0.258204779
ecoli_00209,0.630733392
ecoli_00210,0.327880157
ecoli_00211,0.30719019200000003
ecoli_00212,0.07898020900000001
ecoli_00213,0.342302747
ecoli_00214,0.527804429
ecoli_00215,0.054230497
ecoli_00216,0.08472864000000001
ecoli_00217,-0.20201184600000002
ecoli_00218,0.47298200700000004
ecoli_00219,0.305751765
ecoli_00220,0.310441267
ecoli_00221,0.030451979
ecoli_00222,-0.012630048000000001
ecoli_00223,0.16738302300000002
ecoli_00224,0.010915482
ecoli_00225,0.34685665400000004
ecoli_00226,0.13347835
ecoli_00227,-0.367397322
ecoli_00228,-0.34748928900000003
ecoli_00229,-0.232952763
ecoli_00230,-0.453882271
ecoli_00231,-0.41752293500000004
ecoli_00232,-0.533946202
ecoli_00233,-0.30248060400000004
ecoli_00234,-0.340239336
ecoli_00235,-0.145594362
ecoli_00236,0.024195655
ecoli_00237,-0.20662228200000002
ecoli_00238,-0.217315595
ecoli_00239,-0.362940468
ecoli_00240,-0.498426694
ecoli_00241,0.508838499
ecoli_00242,0.757999461
ecoli_00243,0.49721662600000005
ecoli_00244,-0.279998046
ecoli_00245,0.035869551
ecoli_00246,0.317670188
ecoli_00247,0.29733244600000003
ecoli_00248,0.934351102
ecoli_00249,0.360878715
ecoli_00250,0.24667007400000002
ecoli_00251,0.12148483700000001
ecoli_00252,-0.258264779
ecoli_00253,0.312245741
ecoli_00254,0.48448553800000005
ecoli_00255,0.971450743
ecoli_00256,0.878997204
ecoli_00257,1.175189326
ecoli_00258,1.698705617
ecoli_00259,0.525981867
ecoli_00260,1.260632444
ecoli_00261,0.322746753
ecoli_00262,0.141848668
ecoli_00263,-0.36225482000000003
ecoli_00264,-0.598363725
ecoli_00265,0.141745447
ecoli_00266,0.319161688
ecoli_00267,0.140998419
ecoli_00268,0.36664466700000004
ecoli_00269,-0.110217939
ecoli_00270,-0.306108863
ecoli_00271,-0.535021383
ecoli_00272,-0.57846606
ecoli_00273,0.367298508
ecoli_00274,0.27528281800000004
ecoli_00275,-0.005138448
ecoli_00276,0.008448856000000001
ecoli_00277,-0.39831568500000003
ecoli_00278,-0.48112194100000005
ecoli_00279,-0.301062739
ecoli_00280,-0.20498839400000002
ecoli_00281,-0.922883545
ecoli_00282,-0.703136556
ecoli_00283,-0.031523133
ecoli_00284,0.027924937
ecoli_00285,-0.328898167
ecoli_00286,-0.342839153
ecoli_00287,-0.21825402100000002
ecoli_00288,-0.288528734
ecoli_00289,-0.367794524
ecoli_00290,-0.624190863
ecoli_00291,0.24671667700000002
ecoli_00292,-0.009276456
ecoli_00293,0.136580474
ecoli_00294,-0.053866701
ecoli_00295,-0.9001768280000001
ecoli_00296,-0.836776386
ecoli_00297,-0.08163026500000001
ecoli_00298,0.068126422
ecoli_00299,-0.693076688
