,-0.07412661794732926,-0.06424306888768536,-0.05435951982804145,-0.044475970768397544,-0.03459242170875364,-0.02470887264910973,-0.014825323589465825,-0.0049417745298219184,0.004941774529821988,0.014825323589465894,0.0247088726491098,0.03459242170875371,0.04447597076839761,0.054359519828041505,0.06424306888768543,0.07412661794732935,0.08401016700697324,0.09389371606661713,0.10377726512626105,0.11366081418590497
thresh,-0.0691848434175073,0.0691848434175073,1,,,,,,,,,,,,,,,,,
unreg,1,0,5,11,55,180,606,1413,1214,462,168,69,36,18,11,5,1,2,0,0
unreg_genes,['asnB'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['sfsA' 'bolA' 'yaiA' 'uspB' 'ytfQ'],['pphA'],['lsrR' 'fadL'],[],[]
