k,name,in_iM,gene_weight,regulator,function,category
5,Lead,False,0.010751899508759379,,,
10,Copper,False,-0.006838263459503651,,,
6,Iron,False,-0.003187207840383053,,,
7,Zinc - Steady,False,0.002372912184800953,,,
12,Zinc - Intermediate,False,-0.0019371038448649,,,
13,UC-6,False,0.0017112745973281562,,,
8,Zinc - Fast,False,-0.0017101629183162005,,,
3,Cadmium,False,0.0016387151216622445,,,
4,UC-4,False,0.0015977503324393185,,,
14,UC-7,False,-0.0010471791110467166,,,
9,UC-5,False,-0.0010314387057526373,,,
1,UC-2,False,-0.0006448210700182245,,,
11,Chromium,False,0.0006136208825046198,,,
0,UC-1,False,-0.000549979978823103,,,
2,UC-3,False,0.000205294459592551,,,
