,ABUW_1284
SRX3737100,-2.1386712039
SRX3737101,-1.2085192783
SRX3737103,-2.0166645281
SRX3737104,-0.0144923779
SRX3737105,0.0060425569
SRX3737106,0.0722582303
SRX3737107,-0.06380840930000001
SRX3737108,-1.1785330737
SRX3737109,-1.3544023797
SRX3737110,-0.7968331671000001
SRX3737111,-1.2555973806
Abaum_0017,-0.1760515622
Abaum_0018,-1.5441045676
Abaum_0019,-1.684068237
Abaum_0020,1.5645502483
Abaum_0021,1.0850690288
Abaum_0022,0.1333559986
Abaum_0023,0.1760515622
Abaum_0024,1.2910444172
Abaum_0025,1.2385943513
Abaum_0026,0.2463085569
SRX3141471,0.4660800699
SRX3141472,0.1046922555
SRX3141473,-0.2433868183
SRX3141474,0.1386945627
SRX3141475,-0.0498755766
SRX3141476,-0.053947450800000005
SRX3141477,-0.1345206367
SRX3141478,0.45254270490000004
SRX3141479,-0.1254508575
SRX8944518,-0.0656377066
SRX8944519,-0.2495075908
SRX8944520,-0.3764573006
SRX8944521,-0.8191561985
SRX8944522,0.4420950072
SRX8944523,0.0432101655
SRX5930997,-0.4480365072
SRX5930998,1.0064428618
SRX5930999,-0.5584063547
SRX5931001,1.1309811219
SRX5931002,1.3266728871
SRX4488546,0.33168472930000004
SRX4488547,-0.36914458440000003
SRX4488548,0.5998878444
SRX4488549,0.0374598552
SRX4488550,1.3261404048
SRX4488551,1.4361188582
SRX4488552,1.4733599569
SRX4488553,0.9394373347
SRX4488554,1.4649932632
SRX4488555,1.45002417
SRX4488556,1.5749446262
SRX4488557,0.7639921867
SRX2568047,0.5591516287
SRX2568048,0.3865722126
SRX2568049,0.2782532111
SRX2568050,-0.7527169042
SRX2568051,-0.7658622383
SRX2568052,-0.459383001
SRX2568053,0.7094615006
SRX2568054,0.49286115150000004
SRX2568055,0.1427333459
SRX2568056,-0.6811798388
SRX2568057,-0.1706613219
SRX2568058,-0.5788810374000001
SRX2568059,1.0888704431
SRX2568060,0.11705882640000001
SRX2568061,0.3692094869
SRX2568062,-0.8119601909
SRX2568063,0.8692527221
SRX2568064,-0.057292531300000005
Abaum_0001,-1.0241354805
Abaum_0002,-0.42781532640000003
Abaum_0003,0.5674096649
Abaum_0004,-0.4590356027
Abaum_0005,0.24118751830000001
Abaum_0006,0.2885509519
Abaum_0007,-0.1955065763
Abaum_0008,-0.16118658660000001
Abaum_0009,-0.3723746919
Abaum_0010,-0.0115720558
Abaum_0011,0.0061124733
Abaum_0012,-0.0061124733
Abaum_0013,-0.5898535105
Abaum_0014,-0.5051091198000001
Abaum_0015,-0.5645137423000001
Abaum_0016,-0.6653836449
ERX1221046,0.0
ERX1221048,0.0
ERX1221049,0.0
ERX1221050,0.0
ERX1221052,0.0
ERX1221053,0.0
ABNM035,0.1797808165
ABNM036,-0.1797808165
ABNM037,-0.2486641255
ABNM038,-2.0719161425
ABNM041,-1.1322635455
ABNM042,-0.6548631845
ABNM019,-0.2307399196
ABNM020,0.2307399196
ABNM021,0.0282700682
ABNM022,0.9850415165
ABNM023,0.6380430168
ABNM024,1.4472788659
ABNM025,1.4397967157
ABNM026,1.2927150317
ABNM027,-0.21687482600000002
ABNM028,0.21687482600000002
ABNM029,0.057199650500000004
ABNM030,-0.3025194798
ABNM031,-0.1405202391
ABNM032,-0.4690528417
ABNM033,-0.5778241677
ABNM034,-0.1055503186
ABNM001,0.8487369152
ABNM002,-0.8487369152
ABNM003,0.6565798386
ABNM004,-0.033266213600000004
ABNM005,0.2735652558
ABNM006,-0.10234569140000001
ABNM007,0.099579076
ABNM008,0.2638858442
ABNM009,1.0848485921
ABNM010,0.5449258565
ABNM043,-0.40874016900000004
ABNM044,0.40874016900000004
ABNM045,-0.739726065
ABNM046,0.376929491
ABNM047,0.610996823
ABNM048,0.8817459430000001
ABNM011,0.0402879925
ABNM012,-0.0402879925
ABNM013,-0.5349879528
ABNM014,-1.4703351433
ABNM015,-0.19429549340000002
ABNM016,-0.2919845061
ABNM017,-0.9428785857
ABNM018,-0.3301396212
