,-0.11225543515383785,-0.09184535603495823,-0.07143527691607862,-0.05102519779719901,-0.030615118678319397,-0.010205039559439785,0.010205039559439827,0.030615118678319453,0.05102519779719905,0.07143527691607865,0.09184535603495828,0.1122554351538379,0.1326655142727175,0.1530755933915971,0.17348567251047675,0.19389575162935635,0.21430583074823595,0.23471590986711555,0.25512598898599514,0.2755360681048748
thresh,-0.06123023735663883,0.06123023735663883,3,,,,,,,,,,,,,,,,,
unreg,0,0,2,8,105,2786,2531,97,7,4,5,3,1,0,0,0,0,0,0,0
Sigma factor X,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0
ArgR,2,1,1,0,0,0,0,0,0,2,2,1,3,1,2,1,2,0,0,0
unreg_genes,[],[],['PA4364' 'PA1855'],[],[],[],[],[],[],['arcC' 'PA4496' 'PA1819' 'argR'],['PA5155' 'PA2111' 'PA5153' 'PA5152' 'PA3934'],['PA5154' 'PA0328' 'PA0891'],['ldcA'],[],[],[],[],[],[],[]
Sigma factor X_genes,[],[],[],[],[],[],[],[],['braG' 'braF'],['braC' 'braE' 'braD'],[],[],[],[],[],[],[],[],[],[]
ArgR_genes,['gdhA' 'argF'],['argG'],['gltB'],[],[],[],[],[],[],['arcA' 'arcB'],['aruE' 'arcD'],['aotP'],['aotM' 'aotQ' 'aotJ'],['gdhB'],['aruB' 'aruC'],['aruD'],['aruG' 'aruF'],[],[],[]
