,BSU26700
M9exp_1,9.9076
M9exp_2,9.5688
M9exp_3,9.5824
M9tran_1,9.4351
M9tran_2,9.2397
M9tran_3,9.5728
M9stat_1,8.6275
M9stat_2,8.4068
M9stat_3,8.2275
MG-0.1_1,9.7373
MG-0.1_2,8.9828
MG-0.1_3,10.35
MG-0.2_2,9.6142
MG-0.2_3,9.674
MG+5_1,9.9373
MG+5_2,9.5464
MG+5_3,9.6464
MG+10_1,10.4774
MG+10_2,10.1912
MG+10_3,8.9969
MG+15_1,9.5921
MG+15_2,10.6745
MG+15_3,10.2502
MG+25_1,9.9982
MG+25_2,9.5616
MG+25_3,10.293
MG+45_1,9.9622
MG+45_2,9.2373
MG+45_3,10.5401
MG+60_2,9.6406
MG+60_3,9.6644
MG+90_2,9.261
MG+90_3,10.2874
MG+120_1,9.0501
MG+120_2,9.7936
MG+120_3,9.7761
MG+150_1,9.2854
MG+150_3,9.6285
GM-0.1_1,9.6047
GM-0.1_2,10.2791
GM-0.1_3,9.9353
GM-0.2_1,9.5267
GM-0.2_2,9.77
GM-0.2_3,9.7224
GM+5_1,9.4613
GM+5_2,9.7942
GM+5_3,9.9752
GM+10_2,9.5388
GM+10_3,8.8071
GM+15_1,9.6728
GM+15_2,9.423
GM+15_3,9.4697
GM+25_1,10.0818
GM+25_2,9.6833
GM+25_3,9.0794
GM+45_1,9.941
GM+45_2,9.12
GM+45_3,9.2059
GM+60_1,10.0178
GM+60_2,8.9249
GM+60_3,9.076
GM+90_1,10.0481
GM+90_2,9.7117
GM+90_3,9.7363
GM+120_1,9.0151
GM+120_3,9.5682
GM+150_1,9.4568
GM+150_2,8.7402
GM+150_3,9.4426
BT_1,9.2332
BT_2,8.6326
B36_1,8.979
B36_2,8.8953
B60_1,8.9136
B60_2,8.6892
S0_1,8.8186
S0_2,9.2757
S0_3,9.1549
S1_1,10.0808
S1_2,9.9156
S1_3,10.1978
S2_1,9.4943
S2_2,9.6438
S2_3,9.0432
S3_1,10.3271
S3_2,10.3854
S4_1,9.9554
S4_2,9.3312
S4_3,9.1808
S5_1,9.2706
S5_2,8.9835
S5_3,9.3098
S6_1,8.6143
S6_2,7.2849
S6_3,8.7482
S6/t_1,8.4154
S6/t_2,7.349
S6_4,8.1773
S6_5,8.7229
S6_6,8.5075
S7_4,8.7712
S7_5,8.5303
S7_6,9.0478
S8_4,8.3932
S8_5,8.486
G135_1,9.9032
G135_3,8.4364
G150_1,9.7196
G150_2,9.7864
G150_3,9.9124
G180_1,9.5588
G180_2,9.8881
G180_3,8.8084
T-5.40H_1,10.2271
T-4.40H_1,9.8764
T-3.40H_1,9.8152
T-2.40H_1,9.575
T-1.40H_1,9.5309
T-1.10H_1,9.5673
T-0.40H_1,9.3833
T0.0H_1,9.426
T0.30H_1,9.0647
T1.0H_1,9.101
T1.30H_1,8.8278
T2.0H_1,8.7303
T2.30H_1,9.1085
T3.0H_1,8.5784
T3.30H_1,8.8335
T4.0H_1,8.7302
T5.0H_1,8.4782
LBexp_1,10.1222
LBexp_2,10.0992
LBexp_3,9.6723
LBtran_1,8.7745
LBtran_2,9.1824
LBtran_3,9.3557
LBstat_1,9.3399
LBstat_2,9.1081
LBstat_3,9.1513
LBGexp_1,10.0761
LBGexp_2,9.442
LBGexp_3,9.8358
LBGtran_2,9.0382
LBGtran_3,9.5206
LBGstat_1,8.6582
LBGstat_2,8.5221
LBGstat_3,8.4122
Mt0_1,9.8713
Mt0_3,10.3338
M0t45_1,9.0591
M0t45_2,10.085
M0t45_3,9.5127
M0t90_1,8.6304
M0t90_2,9.5877
M0t90_3,9.1654
M40t45_1,8.9093
M40t45_2,9.2001
M40t45_3,9.3465
M40t90_1,9.0069
M40t90_2,9.6423
M40t90_3,9.577
dia0_1,9.938
dia0_2,10.1111
dia0_3,9.6684
dia5_1,9.2513
dia5_2,8.988999999999997
dia5_3,8.8916
dia15_1,9.5527
dia15_2,9.5971
dia15_3,8.2802
C30_1,9.2945
C30_2,9.6029
C90_1,9.2077
C90_2,9.3222
SMM_1,9.8357
SMM_2,9.9036
SMM_3,9.8786
Salt_1,8.9305
Salt_2,8.7487
Salt_3,9.1334
M+G_1,9.3484
M+G_2,9.783
M+G_3,9.6642
Glu_1,10.075
Glu_2,10.0141
Glu_3,10.0461
Fru_1,10.0627
Fru_2,10.4776
Fru_3,9.71
Mal_1,9.3924
Mal_2,9.4961
Mal_3,9.9115
G+S_2,9.4707
G+S_3,9.7961
Pyr_1,8.8256
Pyr_2,9.4941
Pyr_3,9.1554
Gly_1,8.9989
Gly_2,9.7911
Gly_3,8.7491
Glucon_1,9.2985
Glucon_2,9.8774
Glucon_3,9.0199
BI_1,9.207
BI_2,9.2391
BC_2,9.1095
BC/t_1,8.6334
BC/t_2,9.0504
BC_1,8.8763
Sw_1,8.6833
Sw_2,9.0083
BMM_1,10.0513
BMM_2,9.7269
BMM_3,9.5231
Heat_1,10.3973
Heat_2,10.3266
Heat_3,10.0951
Cold_1,9.69
Cold_2,8.9102
Cold_3,8.5067
Etha_1,7.843
Etha_2,7.9686
Etha_3,7.7176
SMMPr_1,9.4674
SMMPr_2,9.6765
SMMPr_3,9.5652
HiTm_1,10.2695
HiTm_2,10.2372
HiTm_3,10.1576
LoTm_1,9.6839
LoTm_2,9.4479
LoTm_3,9.5146
HiOs_1,10.2133
HiOs_2,9.9746
HiOs_3,9.986
Oxctl_1,9.0387
Oxctl_2,8.9526
Oxctl_3,9.7628
Diami_1,8.5974
Diami_2,9.073
Diami_3,8.8186
Paraq_1,9.2029
Paraq_2,9.6374
Paraq_3,8.4358
H2O2_1,8.9406
H2O2_2,9.4956
H2O2_3,9.1168
HPh_1,9.9255
HPh_2,9.3171
HPh_3,9.4376
LPh_1,9.8776
LPh_2,10.2029
LPh_3,9.8585
LPhT_1,9.0561
LPhT_2,9.0609
LPhT_3,9.4071
aero_1,10.1402
aero_2,9.2933
aero_3,9.9001
nit_1,9.2325
nit_2,9.4175
nit_3,9.1152
ferm_1,9.1127
ferm_2,8.9959
ferm_3,9.2966
