,LAC_H_01807
USA300_LAC_U01-Set001_CAMHB_PreCulture_1,7.9085975252
USA300_LAC_U01-Set001_CAMHB_Control_1,7.8476015832
USA300_LAC_U01-Set001_CAMHB_0.15ug/mLNafcillin_1,7.7166791541
USA300_LAC_U01-Set001_CAMHB_0.5ug/mLNafcillin_1,7.785668836
USA300_LAC_U01-Set001_CAMHB_1ug/mLNafcillin_1,7.8346366431
USA300_LAC_U01-Set001_CAMHB_PreCulture_2,7.8898833407
USA300_LAC_U01-Set001_CAMHB_Control_2,7.9796725398
USA300_LAC_U01-Set001_CAMHB_0.15ug/mLNafcillin_2,7.7257411481
USA300_LAC_U01-Set001_CAMHB_0.5ug/mLNafcillin_2,7.8180410796
USA300_LAC_U01-Set001_CAMHB_1ug/mLNafcillin_2,7.8601996063
USA300_TCH1516_U01-Set000_CAMHB_Control_1,0.0
USA300_TCH1516_U01-Set000_CAMHB_0.0625ug/mLNafcillin_1,0.0
USA300_TCH1516_U01-Set000_CAMHB_0.5ug/mLNafcillin_1,0.0
USA300_LAC_U01-Set001_R10LB_PreCulture_1,6.7202428146
USA300_LAC_U01-Set001_R10LB_PreCulture_2,6.1373635907
USA300_LAC_U01-Set001_R10LB_Control_1,7.6538264861
USA300_LAC_U01-Set001_R10LB_0.1ug/mLNafcillin_1,7.8889101011000005
USA300_LAC_U01-Set001_R10LB_0.15ug/mLNafcillin_1,8.039160481
USA300_LAC_U01-Set001_R10LB_Control_2,7.8571172304
USA300_LAC_U01-Set001_R10LB_0.1ug/mLNafcillin_2,8.0969240271
USA300_LAC_U01-Set001_R10LB_0.15ug/mLNafcillin_2,8.0893438634
USA300_TCH1516_U01-Set000_R10LB_Control_1,0.0
USA300_TCH1516_U01-Set000_R10LB_0.031ug/mLNafcillin_1,0.0
USA300_TCH1516_U01-Set000_R10LB_0.0625ug/mLNafcillin_1,0.0
USA300_TCH1516_U01-Set000_R10LB_Control_2,0.0
USA300_TCH1516_U01-Set000_R10LB_0.031ug/mLNafcillin_2,0.0
USA300_TCH1516_U01-Set000_R10LB_0.0625ug/mLNafcillin_2,0.0
USA300_TCH1516_U01-Set000_CAMHB_PreCulture_1,0.0
USA300_TCH1516_U01-Set000_CAMHB_PreCulture_2,0.0
USA300_TCH1516_U01-Set000_CAMHB_Control_2,0.0
USA300_TCH1516_U01-Set000_CAMHB_0.0625ug/mLNafcillin_2,0.0
USA300_TCH1516_U01-Set000_CAMHB_0.5ug/mLNafcillin_2,0.0
USA300_TCH1516_U01-Set000_CAMHB_1ug/mLNafcillin_1,0.0
USA300_TCH1516_U01-Set000_CAMHB_1ug/mLNafcillin_2,0.0
USA300_LAC_U01-Set004_CAMHB_Control_1,5.7889183307
USA300_LAC_U01-Set004_CAMHB_0.65ug/mLVancomycin_1,4.6988655103
USA300_LAC_U01-Set004_CAMHB_0.7ug/mLVancomycin_1,4.8842408802
USA300_LAC_U01-Set004_CAMHB_0.8ug/mLVancomycin_1,4.5547353393000005
USA300_LAC_U01-Set004_CAMHB_Control_2,5.740140223
USA300_LAC_U01-Set004_CAMHB_0.65ug/mLVancomycin_2,4.6580168082
USA300_LAC_U01-Set004_CAMHB_0.7ug/mLVancomycin_2,4.615469913
USA300_LAC_U01-Set004_CAMHB_0.8ug/mLVancomycin_2,4.6952072267
USA300_LAC_U01-Set004_R10LB_Control_1,7.2963182904
USA300_LAC_U01-Set004_R10LB_0.6ug/mLVancomycin_1,7.2195301783
USA300_LAC_U01-Set004_R10LB_0.8ug/mLVancomycin_1,6.6137950173
USA300_LAC_U01-Set004_R10LB_Control_2,7.222338696
USA300_LAC_U01-Set004_R10LB_0.6ug/mLVancomycin_2,7.3439268501
USA300_LAC_U01-Set004_R10LB_0.8ug/mLVancomycin_2,6.796816548
USA300_TCH1516_U01-Set003_CAMHB_Control_2,0.0
USA300_TCH1516_U01-Set003_CAMHB_0.45ug/mLVancomycin_2,0.0
USA300_TCH1516_U01-Set003_CAMHB_0.65ug/mLVancomycin_2,0.0
USA300_TCH1516_U01-Set003_CAMHB_0.7ug/mLVancomycin_2,0.0
USA300_TCH1516_U01-Set003_CAMHB_Control_3,0.0
USA300_TCH1516_U01-Set003_CAMHB_0.45ug/mLVancomycin_3,0.0
USA300_TCH1516_U01-Set003_CAMHB_0.65ug/mLVancomycin_3,0.0
USA300_TCH1516_U01-Set003_CAMHB_0.7ug/mLVancomycin_3,0.0
USA300_LAC_ICA-Set001_R10LB_Control_1,6.7510306692
USA300_LAC_ICA-Set001_R10LB_Control_2,6.7858399809000005
USA300_LAC_ICA-Set001_R10LB_1.5mMIle_1,6.7446038763
USA300_LAC_ICA-Set001_R10LB_1.5mMIle_2,6.8058403781
USA300_LAC_ICA-Set001_R10LB_4percentNaCl_1,6.2166065177
USA300_LAC_ICA-Set001_R10LB_4percentNaCl_2,6.2028233334
USA300_LAC_ICA-Set001_R10LB_5.5pH_1,6.9112628743
USA300_LAC_ICA-Set001_R10LB_5.5pH_2,7.0372507381
USA300_TCH1516_BK-Set001_THB_Control_1,0.0
USA300_TCH1516_BK-Set001_THB_Control_2,0.0
USA300_TCH1516_BK-Set001_THB_0.25ug/mLLinezolid_1,0.0
USA300_TCH1516_BK-Set001_THB_0.25ug/mLLinezolid_2,0.0
USA300_TCH1516_BK-Set001_THB_2.5ug/mLNafcillin_1,0.0
USA300_TCH1516_BK-Set001_THB_2.5ug/mLNafcillin_2,0.0
USA300_TCH1516_BK-Set001_THB_0.5ug/mLVancomycin_1,0.0
USA300_TCH1516_BK-Set001_THB_0.5ug/mLVancomycin_2,0.0
USA300_LAC_ICA-Set002_CAMHB_25mMNaCHO3_1,6.2820755233
USA300_LAC_ICA-Set002_CAMHB_25mMNaCHO3_2,6.4072178196
USA300_LAC_ICA-Set002_CAMHB_2gLglucose_1,8.389413069
USA300_LAC_ICA-Set002_CAMHB_2gLglucose_2,8.3651332841
USA300_LAC_ICA-Set002_CAMHB_Control_1,6.2610573624
USA300_LAC_ICA-Set002_CAMHB_Control_2,7.4152091219
USA300_LAC_ICA-Set002_R10LB_25ugmLadenine_1,7.2272500285
USA300_LAC_ICA-Set002_R10LB_25ugmLadenine_2,7.0848859119
USA300_LAC_ICA-Set002_R10LB_25ugmLguanine_1,4.3512854905000005
USA300_LAC_ICA-Set002_R10LB_25ugmLguanine_2,4.3171606423
USA300_SNFM1_ICA-Set002_CAMHB_Control_1,0.0
USA300_SNFM1_ICA-Set002_CAMHB_Control_2,0.0
USA300_SNFM1_ICA-Set002_R10LB_Control_1,0.0
USA300_SNFM1_ICA-Set002_R10LB_Control_2,0.0
USA300_SNFR19_ICA-Set002_CAMHB_Control_1,0.0
USA300_SNFR19_ICA-Set002_CAMHB_Control_2,0.0
USA300_SNFR19_ICA-Set002_R10LB_Control_1,0.0
USA300_SNFR19_ICA-Set002_R10LB_Control_2,0.0
USA300_TCH1516_ICA-Set002_CAMHB_Control_1,0.0
USA300_TCH1516_ICA-Set002_CAMHB_Control_2,0.0
USA300_TCH1516_ICA-Set002_R10LB_Control_1,0.0
USA300_TCH1516_ICA-Set002_R10LB_Control_2,0.0
USA300_LAC_ICA-Set002_R10LBnoGlu_1gLmaltose_2,4.3607890904
USA300_LAC_ICA-Set002_CAMHB_0.0195ug/mLMupirocin_1,8.2070892284
USA300_LAC_ICA-Set002_R10LBnoGlu_1gLmaltose_1,4.5728688179
USA300_LAC_ICA-Set002_CAMHB_0.0195ug/mLMupirocin_2,8.5686558867
USA300_TCH1516_ICA-Set003_250nMParaquat_1,0.0
USA300_TCH1516_ICA-Set003_250nMParaquat_2,0.0
USA300_TCH1516_ICA-Set003_2gLGalactose_1,0.0
USA300_TCH1516_ICA-Set003_2gLGalactose_2,0.0
USA300_TCH1516_ICA-Set003_2gLPyruvate_1,0.0
