,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X,rep13_idx,rep13_X,rep14_idx,rep14_X,rep15_idx,rep15_X,rep16_idx,rep16_X,rep17_idx,rep17_X,rep18_idx,rep18_X,rep19_idx,rep19_X,rep20_idx,rep20_X,rep21_idx,rep21_X
0,ME_vs_LE__THY_None_WT_earlylog-planktonic,0.0,0.12000562920730067,3.0,0.0,-0.030332193900000002,1.0,-0.1019292469,2.0,0.13226144080000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,ME_vs_LE__THY_None_WT_latelog-planktonic,2.8016269648333334,0.7139776587003329,3.0,3.0,3.2474886208,4.0,3.1792539067,5.0,1.9781383670000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,ME_vs_LE__THY_None_WT_earlystationary-planktonic,3.2171705404999997,0.36158642376528105,3.0,6.0,2.9611944342000003,7.0,3.0594981018,8.0,3.6308190854999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,ME_vs_S__THY_None_WT_mid-exponential_OD1.0,4.761868148472374e-12,0.9600843938875917,21.0,9.0,-0.1788374117,10.0,-0.5781666026,11.0,-1.1964309976,12.0,0.571635741,13.0,0.5796056916,14.0,-0.4266353429,15.0,1.0870599271,16.0,0.2578071359,17.0,-0.6869541407,18.0,2.5014458573000002,19.0,1.0325792176,20.0,0.7335009754,21.0,0.45757008390000004,22.0,0.1901181718,23.0,0.676070336,24.0,0.0386093758,25.0,-0.9818946507,26.0,-0.7131473341,27.0,-0.8397275459,28.0,-1.5299958293,29.0,-0.9942126578
4,ME_vs_S__THY_None_WT_early-stationary_OD1.8,4.130469526019048,1.3733591244425931,21.0,30.0,2.9181836574,31.0,2.7962761339,32.0,2.8065567862,33.0,5.3530287561,34.0,4.5522606971,35.0,5.929694301,36.0,4.9951581491,37.0,5.1377042898,38.0,5.3572967817,39.0,5.0957846077,40.0,4.6197444834,41.0,5.1727445635,42.0,5.2912816977,43.0,5.6246032003,44.0,5.8514559596,45.0,2.9799872452000002,46.0,2.2395762956,47.0,2.8944619655,48.0,2.5168145736,49.0,2.1656481719,50.0,2.4415977301
5,WT_vs_Del_ccpA__THY_None_WT_exponential,-2.3129646346357427e-18,0.20530645447247756,3.0,51.0,-0.2285716057,52.0,0.1687560337,53.0,0.059815572000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,WT_vs_Del_ccpA__THY_None_Del-ccpA_exponential,6.311312682125,0.30452984628858387,4.0,54.0,6.761010885,55.0,6.095686222,56.0,6.2266592712,57.0,6.1618943503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,WT_vs_Del_covR__THY_None_WT_late-exponential,-2.5000015946297083e-11,0.2858604826019314,4.0,58.0,-0.0557701891,59.0,-0.14797366110000001,60.0,-0.21387033530000002,61.0,0.4176141854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,WT_vs_Del_covR__THY_None_covR-D53A_late-exponential,1.12478547885,0.18321366770574016,4.0,62.0,1.0011759497,63.0,1.0209978269,64.0,1.0822857776,65.0,1.3946823612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,WT_vs_Del_covR__THY_None_covS-E281A_late-exponential,0.45619920160000005,0.23152090334960976,4.0,66.0,0.4260927104,67.0,0.1448093261,68.0,0.6750402454000001,69.0,0.5788545245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,WT_vs_Del_covR__THY_None_covS-T284A_late-exponential,-0.43548657292500004,0.05867296606333505,4.0,70.0,-0.40060118570000003,71.0,-0.4897389889,72.0,-0.4804825568,73.0,-0.3711235603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,WT_vs_Del_dahA__THY_None_WT_mid-exponential,1.6666678743134284e-11,0.2543651680637771,6.0,74.0,-0.1309469366,75.0,-0.17899005240000002,76.0,-0.21301394410000002,86.0,0.47493740090000003,88.0,0.057402347900000004,90.0,-0.009388815600000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,WT_vs_Del_dahA__THY_None_WT_early-stationary,2.132529255416667,0.7073749117364758,6.0,77.0,2.9040201776,78.0,2.62155553,79.0,2.7773771978,87.0,1.5562311611,89.0,1.6028909170999999,91.0,1.3331005489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,WT_vs_Del_dahA__THY_None_Del_dahA_mid-exponential,-0.4769457735666667,0.14293280503943048,3.0,80.0,-0.48202372600000004,82.0,-0.617271935,84.0,-0.3315416597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,WT_vs_Del_dahA__THY_None_Del_dahA_early-stationary,2.3682753109666663,0.3613470106242256,3.0,81.0,2.1759426948,83.0,2.1437739006,85.0,2.7851093375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,WT_vs_Del_fabT__THY_35°C_WT_mid-exponential_OD1.0,0.0,0.482472048762626,3.0,92.0,-0.015680562500000002,93.0,-0.47444062010000004,94.0,0.49012118260000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,WT_vs_Del_fabT__THY_35°C_Del_fabT_mid-exponential_OD1.0,-0.7469890323,0.36501972513613723,3.0,95.0,-1.0383479188,96.0,-0.8650744449000001,97.0,-0.3375447332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,WT_vs_Del_fabT__THY_40°C_WT_mid-exponential_OD1.0,-0.6127062856333333,0.3078661267374239,3.0,98.0,-0.7763441038000001,99.0,-0.8041977319,100.0,-0.25757702120000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,WT_vs_Del_fabT__THY_40°C_Del_fabT_mid-exponential_OD1.0,-0.4458327004,0.107418993637065,3.0,101.0,-0.3772061077,102.0,-0.5696257893000001,103.0,-0.39066620420000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,WT_vs_Del_fabT__THY_35°C_WT_stationary,4.292437172166667,0.07077337284310672,3.0,104.0,4.2372063654,105.0,4.2678889983,106.0,4.3722161528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,WT_vs_Del_fabT__THY_35°C_Del_fabT_stationary,3.4268469243,0.16005640002005903,3.0,107.0,3.6116262182,108.0,3.3376992824,109.0,3.3312152723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,WT_vs_Del_fabT__THY_40°C_WT_stationary,4.1774444081,0.12884298388652543,3.0,110.0,4.3144160105000005,111.0,4.0586634819,112.0,4.1592537319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,WT_vs_Del_fabT__THY_40°C_Del_fabT_stationary,4.0181197721,0.15855197715670744,3.0,113.0,3.9750729707,114.0,3.8855361997999998,115.0,4.1937501458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
