,PSPTO_3186
SRX1828913,-0.03456231
SRX1828914,0.27942206810000003
SRX1828915,0.030744636800000003
SRX1828916,0.21607598790000002
SRX1828917,0.0038176732000000002
SRX1828918,0.28703752400000004
SRX3983989,0.6401458552
SRX3983990,-0.2179922087
SRX3983993,-0.28835857460000003
SRX3983994,-0.5403905290000001
SRX3983995,0.27689851600000004
SRX3983996,0.0942647132
SRX3983997,-0.3039905262
SRX3983998,0.1391307984
SRX3983999,0.431813694
SRX3984000,0.6182454231
SRX3984001,-0.1607656446
SRX3984002,-0.23471765560000002
SRX3984003,-0.1695165284
SRX3984004,0.4831786971
SRX3984005,0.7098706880000001
SRX3984006,0.10576224840000001
SRX3984007,-0.49523084100000003
SRX3984008,0.2734736848
SRX3984009,0.10297917840000001
SRX3984010,-0.0845611079
SRX3984011,0.1650876192
SRX3984012,0.21199488530000002
SRX3984013,0.311153008
SRX3984014,0.3112237753
SRX3984015,-0.19275896280000002
SRX3984016,0.3312641222
SRX3984017,-0.2612693186
SRX3984019,-0.0014359482000000001
SRX3984020,-0.28701045880000003
SRX3984021,0.0212315227
SRX3984022,-0.1344531323
SRX3984023,0.0361099976
SRX3984024,0.2846333629
SRX3984025,0.4440076921
SRX3984026,0.2776685466
SRX3984027,0.48763845320000004
SRX3984028,0.45699344220000004
SRX3984029,0.4434185252
SRX3984031,0.013410430400000001
SRX3984032,0.1389986769
SRX3984034,0.0031609488
SRX3984035,-0.8432456746
SRX3984036,0.5834592935
SRX3984037,1.4137652548
SRX3984038,0.1831071182
SRX3984039,0.7411220366
SRX3984040,0.4579559425
SRX3984041,-0.0022501516
SRX3984042,-0.2472846165
SRX3984043,-0.4470640681
SRX3984045,-0.2343465283
SRX3984046,-0.11400894660000001
SRX3984047,-0.0010250379
SRX3984048,-0.1135884498
SRX3984049,-0.06749326630000001
SRX3984050,-0.48313340870000004
SRX3984051,-0.0513815404
SRX3984052,0.413983144
SRX3984056,-0.3533959468
SRX3984057,-0.3001564946
SRX3984058,-0.20920570360000001
SRX3984059,0.1653538109
SRX3984061,0.0544312949
SRX3984062,0.3102271347
SRX3984063,0.34894731970000004
SRX3984064,0.34780108330000004
SRX3984065,0.2949601123
SRX3984066,0.1506777155
SRX3984067,0.006540545
SRX3984068,0.28195420600000004
SRX3984069,-0.5070517657
SRX3984070,0.017369752500000002
SRX3984071,-0.43659106610000004
SRX3984073,0.4506992976
SRX3984074,0.6221546283
SRX3984077,-0.2065331349
SRX3984078,0.0748924361
SRX3984079,0.5049108707000001
SRX3984080,0.0747380002
SRX3984082,0.4560996418
SRX3984084,-0.07878885120000001
SRX6997963,0.41621179490000004
SRX6997964,-0.5059009343
SRX6997965,-0.11366512670000001
SRX6997967,0.21287300150000002
SRX6997968,-0.3362383047
SRX6997969,-0.303701535
SRX6997971,-0.6290847964
SRX6997972,-1.3910032113000002
SRX6997973,-0.0777597713
SRX3159100,0.057469351200000005
SRX3159101,0.0665259025
SRX3159102,0.22994625900000001
SRX3159103,-0.3539415126
SRX3159000,0.4465444945
SRX3159001,0.3163672025
SRX3159002,-0.7023304742
SRX3159003,0.0034013758
SRX3159004,0.20687178
SRX3159005,-0.4292304147
SRX3159006,0.6465829123
SRX3159007,-0.0009268392
SRX3159008,-0.53802542
SRX3159009,0.7363564717000001
SRX3159010,-0.2398381731
SRX3159012,-0.1964771904
SRX3159013,-0.6160634543
SRX3159014,-1.4694501398
SRX3159015,-0.421484827
SRX3159016,-0.42866239
SRX3159017,0.0711019722
SRX3159018,0.7606824908
SRX3159019,-0.2584762674
SRX3159020,0.22972450260000002
SRX3159021,-0.145086606
SRX3159022,-3.0196116765
SRX3159023,2.34482e-05
SRX3159024,-0.1317781096
SRX3159025,-2.1777670317
SRX3159026,-2.4145840251
SRX3159027,0.6687637521
SRX3159028,-0.5990246467
SRX3159029,0.1673205813
SRX3159030,0.28347932060000003
SRX3159034,-0.7711731445000001
SRX3159036,0.6157634868
SRX3159037,0.4741755373
SRX3159041,0.2823313542
SRX3159042,0.7693054031000001
SRX3159043,0.8021452425000001
SRX3159045,0.5269974943
SRX3159047,0.5552204242000001
SRX3159048,-1.7123146473
SRX3159049,0.5604082076
SRX3159050,-0.2631262534
SRX3159051,0.0643494179
SRX3159052,-0.523932776
SRX3159053,-0.3915997975
SRX3159054,0.3023057263
SRX3159055,0.3884564794
SRX3159056,0.21161586070000002
SRX3159057,0.421603751
SRX3159058,0.6833257229
SRX3159060,-0.7042155017
SRX3159061,0.3792357765
SRX3159062,0.5225723454
SRX3159063,0.4110902182
SRX3159066,0.44610355230000004
SRX3159069,-0.1458211479
SRX3159070,0.6444203629
SRX3159071,0.794835178
SRX3159073,0.4981598383
SRX3159074,-0.009437917700000001
SRX3159075,0.8941640537000001
SRX3159076,-1.2516225945000001
SRX3159080,-0.8894656977000001
SRX3159082,1.080595145
SRX3159083,0.32900563320000004
SRX3159086,0.3068852714
SRX3159087,-0.0002818047
SRX3159088,-0.28326063430000004
SRX3159089,-0.6982405154
SRX3159090,-1.0412156737
SRX3159091,-0.8037300687000001
SRX3159092,0.7873850095
SRX3159093,1.274175985
SRX3159094,0.4830421139
SRX3159095,1.3039286504
SRX3159096,-0.1457135406
SRX3159097,0.6902819113
SRX3159098,0.7951977364
SRX3159099,0.5757810628000001
SRX3158988,0.0990153798
SRX3158989,0.4216204465
SRX3158990,1.4222655917
SRX3158991,0.3761897048
SRX3158992,0.2521089405
SRX3158996,-0.3511243203
SRX3644656,-0.0555514976
SRX3644657,-0.07546221410000001
SRX3644658,0.1310137117
SRX3644659,-0.40407024080000004
SRX3644660,-0.4291634653
SRX3644661,-0.625258049
SRX3644662,-0.9617894198
SRX3644663,-0.5743490998
SRX3644664,-0.3716129494
SRX3644665,-0.3516354446
SRX3644666,-0.0227267251
SRX3644667,-0.42851299330000003
SRX3644668,-0.6770752432
SRX3644669,-0.5873284979
SRX3644670,-0.7154000634000001
SRX3644671,-0.4417404462
SRX3644672,0.0985774764
SRX3644673,-0.2133801781
