sample,new_3813168_3813245_c
LBexp_1,9.2305
LBexp_2,8.8365
LBexp_3,8.7332
LBtran_1,9.8404
LBtran_2,8.4363
LBtran_3,8.3548
LBstat_1,10.9403
LBstat_2,11.1033
LBstat_3,10.2237
LBGexp_1,8.4616
LBGexp_2,8.4808
LBGexp_3,8.665
LBGtran_2,8.0423
LBGtran_3,8.2865
LBGstat_1,7.4808
LBGstat_2,7.4664
LBGstat_3,7.9987
S0_1,9.712
S0_2,9.7573
S0_3,9.6896
S1_1,9.592
S1_2,9.6963
S1_3,9.8025
S2_1,9.986
S2_2,10.0105
S2_3,9.8287
S3_1,12.6287
S3_2,12.7422
S4_1,13.2609
S4_2,12.9081
S4_3,12.6465
S5_1,12.997
S5_2,13.0749
S5_3,13.1432
S6_1,12.903
S6_2,11.7237
S6_3,12.9575
S6/t_1,12.8454
S6/t_2,11.1735
S6_4,12.2461
S6_5,13.0757
S6_6,12.7152
S7_4,12.8188
S7_5,12.7269
S7_6,12.8323
S8_4,12.1832
S8_5,12.4453
G135_1,10.2106
G135_3,8.9077
G150_1,10.5088
G150_2,9.7567
G150_3,10.8627
G180_1,9.1127
G180_2,9.3682
G180_3,8.8058
C30_1,8.9741
C30_2,9.1689
C90_1,8.9989
C90_2,8.5563
BI_1,8.9046
BI_2,9.1595
BC_2,12.4651
BC/t_1,11.4187
BC/t_2,12.2559
BC_1,11.2376
Sw_1,11.9826
Sw_2,12.5113
BT_1,11.0909
BT_2,10.7743
B36_1,10.7489
B36_2,10.3376
B60_1,10.994000000000002
B60_2,10.7988
M9exp_1,8.4676
M9exp_2,8.2297
M9exp_3,8.1193
M9tran_1,8.5229
M9tran_2,8.3945
M9tran_3,8.6125
M9stat_1,10.1517
M9stat_2,8.6013
M9stat_3,8.3542
M+G_1,8.8683
M+G_2,8.3332
M+G_3,8.3765
Glu_1,9.1501
Glu_2,9.2317
Glu_3,9.1384
Fru_1,9.1005
Fru_2,10.1571
Fru_3,9.0901
Mal_1,8.1453
Mal_2,8.7781
Mal_3,8.9147
G+S_2,10.8329
G+S_3,11.1167
Pyr_1,10.41
Pyr_2,10.8215
Pyr_3,10.2935
Gly_1,9.1154
Gly_2,9.7205
Gly_3,8.9811
Glucon_1,9.6448
Glucon_2,9.7572
Glucon_3,9.1864
aero_1,8.9027
aero_2,8.1215
aero_3,8.6458
nit_1,9.6133
nit_2,8.8341
nit_3,9.3858
ferm_1,9.4217
ferm_2,8.4507
ferm_3,9.8357
T-5.40H_1,9.7306
T-4.40H_1,9.4291
T-3.40H_1,9.2115
T-2.40H_1,9.0467
T-1.40H_1,8.9842
T-1.10H_1,9.208
T-0.40H_1,8.886000000000003
T0.0H_1,9.1098
T0.30H_1,13.9112
T1.0H_1,9.6736
T1.30H_1,9.3329
T2.0H_1,8.7894
T2.30H_1,8.9201
T3.0H_1,8.9699
T3.30H_1,9.7011
T4.0H_1,10.044
T5.0H_1,9.8785
HPh_1,8.9246
HPh_2,8.4518
HPh_3,8.6542
LPh_1,8.8092
LPh_2,9.0032
LPh_3,8.7818
LPhT_1,8.2391
LPhT_2,7.825
LPhT_3,8.2378
SMMPr_1,9.3043
SMMPr_2,9.2889
SMMPr_3,9.4626
HiTm_1,10.4333
HiTm_2,10.285
HiTm_3,9.9256
LoTm_1,10.6957
LoTm_2,10.5506
LoTm_3,10.772
HiOs_1,9.0448
HiOs_2,9.1625
HiOs_3,9.2254
BMM_1,8.1941
BMM_2,8.1522
BMM_3,8.2841
Heat_1,9.499
Heat_2,9.292
Heat_3,9.2976
Cold_1,8.4537
Cold_2,8.1928
Cold_3,8.2441
Etha_1,8.0908
Etha_2,8.2612
Etha_3,8.084
SMM_1,8.5459
SMM_2,8.4662
SMM_3,8.3746
Salt_1,7.9049
Salt_2,8.0596
Salt_3,7.8715
Mt0_1,8.8506
Mt0_3,9.5649
M0t45_1,8.1293
M0t45_2,8.5875
M0t45_3,8.5778
M0t90_1,9.1948
M0t90_2,10.5287
M0t90_3,9.8309
M40t45_1,8.2284
M40t45_2,9.6363
M40t45_3,8.7434
M40t90_1,9.8386
M40t90_2,10.7456
M40t90_3,11.3366
dia0_1,9.1139
