k,name,in_iM,gene_weight,regulator,function,category
5,Lead,False,-0.016224022544920443,,,
6,Iron,False,-0.015309751108288763,,,
1,UC-2,False,-0.011033728299662472,,,
11,Chromium,False,-0.007513346257619559,,,
3,Cadmium,False,-0.0067290478572249405,,,
10,Copper,False,-0.0048531473986804475,,,
14,UC-7,False,-0.0028310407046228648,,,
13,UC-6,False,0.0014195159543305635,,,
0,UC-1,False,-0.0014058326510712506,,,
7,Zinc - Steady,False,0.0011446599487680944,,,
9,UC-5,False,0.0010988894016874663,,,
4,UC-4,False,-0.0010009031777735802,,,
2,UC-3,False,-0.00032779387896880507,,,
12,Zinc - Intermediate,False,0.00029179741004664247,,,
8,Zinc - Fast,False,-0.000181090936093824,,,
