,-0.14815497192000002,-0.12346247660000001,-0.09876998128,-0.07407748596,-0.04938499063999999,-0.02469249531999998,2.7755575615628914e-17,0.024692495320000035,0.04938499064000004,0.07407748596000005,0.09876998128000006,0.12346247660000007,0.14815497192000007,0.17284746724000008,0.1975399625600001,0.2222324578800001,0.2469249532000001,0.27161744852000014,0.2963099438400001,0.32100243916000015
thresh,-0.061731238300000005,0.061731238300000005,2,,,,,,,,,,,,,,,,,
unreg,0,0,1,3,4,211,3439,222,5,2,0,0,0,0,0,0,0,0,0,0
Lrp,4,2,3,7,12,48,194,40,4,0,2,1,0,0,2,3,2,0,0,0
unreg_genes,[],[],['sdaB'],['ydgI' 'ddlA' 'ymgM'],[],[],[],[],[],['ilvC' 'metE'],[],[],[],[],[],[],[],[],[],[]
Lrp_genes,['dadX' 'alaE' 'eco' 'dadA'],['yqeG' 'sdaC'],['dtpA' 'kbl' 'tdh'],['lysU' 'ytfK' 'yjbJ' 'tyrP' 'dtpB' 'leuE' 'sdaA'],"['ydeE' 'emrD' 'artI' 'dgcZ' 'artP' 'osmY' 'mtr' 'amiC' 'yeeE' 'ycaM'
 'mscS' 'ompC']","['yjeM' 'fimE' 'oppC' 'frdB' 'oppB' 'lipA' 'oppD' 'serS' 'ybgS' 'ridA'
 'panZ' 'gltP' 'gpt' 'manA' 'sthA' 'ybiJ' 'aphA' 'ydhQ' 'leuO' 'yfcC'
 'oppF' 'aspA' 'sstT' 'iraD' 'cadA' 'csiE' 'pepD' 'ansB' 'borD' 'yodC'
 'astC' 'metK' 'yjbQ' 'frdA' 'ilvM' 'polA' 'yceB' 'ybjN' 'ybdL' 'ychE'
 'cycA' 'zntR' 'yhcN' 'yciN' 'ybeX' 'mqo' 'yjiC' 'yjbR']","['gadB' 'yciZ' 'lhgO' 'aer' 'ybjX' 'malT' 'arcB' 'osmC' 'dgcJ' 'ytfJ'
 'yfaP' 'argR' 'hdeA' 'tyrR' 'lrhA' 'yzgL' 'deoB' 'ibpB' 'rlmE' 'sulA'
 'gcvT' 'ygiV' 'fau' 'ppsA' 'csiD' 'glgC' 'alaS' 'cadB' 'argS' 'oppA'
 'yhhW' 'gabP' 'rsd' 'yhdN' 'intZ' 'fumA' 'exbB' 'fimI' 'clpS' 'napF'
 'argO' 'cpoB' 'rpiA' 'ubiA' 'thiC' 'fimC' 'mscK' 'yaaX' 'fadI' 'cydC'
 'yciT' 'nac' 'ilvG' 'gcvH' 'ydcK' 'pabB' 'yqeF' 'yeaE' 'fadL' 'fimD'
 'yicH' 'ybgA' 'yacL' 'cysB' 'wecB' 'groL' 'pncB' 'trxB' 'aceB' 'ytjB'
 'msbA' 'aspS' 'gcvP' 'fimF' 'dgcQ' 'ybdG' 'ybjS' 'yeiL' 'topA' 'rpoN'
 'ydcL' 'mutY' 'can' 'treA' 'ybiO' 'sad' 'yojI' 'lrp' 'deaD' 'btuE' 'groS'
 'yagU' 'ycfJ' 'ybdF' 'ybiT' 'dedA' 'rpsH' 'pyrI' 'phoA' 'fimH' 'nusB'
 'yceA' 'yfcZ' 'insC-5' 'yoaH' 'lolA' 'fimG' 'gltF' 'ppk' 'lolC' 'ynjH'
 'dhaK' 'soxS' 'mnmA' 'ppx' 'zitB' 'hdeB' 'zipA' 'clpP' 'katE' 'pal'
 'insH-3' 'yebF' 'yeaG' 'yaeQ' 'ribE' 'serB' 'yehL' 'iraP' 'hpf' 'relA'
 'gabD' 'rplR' 'pgl' 'uspE' 'aidB' 'ptsN' 'rplF' 'ydeN' 'hspQ' 'prlF'
 'ilvD' 'purT' 'phoH' 'eptB' 'yhjJ' 'rseA' 'nuoA' 'yibL' 'eno' 'radD'
 'crfC' 'gabT' 'ldhA' 'yhiM' 'argT' 'ytfB' 'atpA' 'slyA' 'atpH' 'dgcM'
 'bssS' 'cbl' 'asnA' 'ibpA' 'yhbY' 'yiiM' 'purM' 'ftsQ' 'gadW' 'yhjR'
 'glnQ' 'yiaG' 'creA' 'lysP' 'slyX' 'modA' 'yjfP' 'ykgE' 'patA' 'dppA'
 'yhhA' 'fliA' 'proP' 'yhdW' 'ilvE' 'fimA' 'chbG' 'ydgH' 'yfiB' 'glnL'
 'ilvA' 'hlyE' 'acrZ']","['rnr' 'yibT' 'asnB' 'glnA' 'metH' 'lpxL' 'yaiY' 'ycgB' 'ygiW' 'glnH'
 'fxsA' 'yhdV' 'pspG' 'gdhA' 'leuA' 'ybiI' 'qseB' 'argA' 'aspC' 'yhiD'
 'yjiL' 'yabQ' 'glnK' 'rpiB' 'yjeH' 'htrE' 'menA' 'ybhQ' 'potF' 'gltD'
 'gltB' 'upp' 'avtA' 'aroG' 'serC' 'brnQ' 'rhtB' 'serA' 'glcA' 'aroA']",['ompT' 'adhE' 'alaA' 'pntA'],[],['ilvH' 'ilvI'],['stpA'],[],[],['yhjE' 'livJ'],['livF' 'livG' 'livM'],['livH' 'livK'],[],[],[]
