,A,Lrp
tcs__del_cusR_CuSO4__1,-22.5257154664,-0.935360497
tcs__del_cusR_CuSO4__2,-22.3524933541,-0.9537663660000001
tcs__del_cusR_lb__1,-22.6516420804,-0.8746138210000001
tcs__del_cusR_lb__2,-22.7377000374,-0.800381644
tcs__del_kdpE_01-kcl__1,-5.624686497,-0.6366868360000001
tcs__del_kdpE_01-kcl__2,-5.8335098576,-0.5992906880000001
tcs__del_kdpE_115-kcl__1,-0.4704038189,0.43902568000000003
tcs__del_kdpE_115-kcl__2,-0.4346413095,0.41019906
tcs__del_phoB_m9__1,-0.9816101481,-0.07928616000000001
tcs__del_phoB_m9__2,-1.205469058,-0.20454914
tcs__del_phoB_m9p__1,-5.3838232833,-2.298169478
tcs__del_phoB_m9p__2,-5.2120102563,-2.297755931
tcs__del_rcsB_etoh__1,-19.5003731399,-1.187113138
tcs__del_rcsB_etoh__2,-19.4997531581,-1.208269057
tcs__del_rcsB_lb__1,-23.4704723908,-1.672601137
tcs__del_rcsB_lb__2,-23.6640360884,-1.5933066089999999
tcs__del_zraR_lb__1,-21.1745270999,-0.35542659
tcs__del_zraR_lb__2,-21.331529321,-0.35719236
tcs__del_zraR_zncl2__1,-23.9069228371,-0.44954975
tcs__del_zraR_zncl2__2,-23.9247429008,-0.546843076
tcs__wt_01-kcl__1,-6.4992656668,-1.386791921
tcs__wt_01-kcl__2,-6.6404966546,-1.326752544
tcs__wt_01xlb__1,-23.2200801872,-2.149374439
tcs__wt_01xlb__2,-23.7814327519,-2.170666885
tcs__wt_115-kcl__1,-0.8290883748000001,0.28228039
tcs__wt_115-kcl__2,-0.9633327254,0.22740423
tcs__wt_CuSO4__1,-23.3245916559,-0.910065081
tcs__wt_CuSO4__2,-23.9608956629,-0.9454840790000001
tcs__wt_etoh__1,-20.5940489312,-0.8766881620000001
tcs__wt_etoh__2,-20.1504851455,-0.872067922
tcs__wt_lb__1,-23.5972549731,-1.338154381
tcs__wt_lb__2,-24.1062734194,-1.27289673
tcs__wt_LiAcet__1,-2.6399308987,-0.41075282
tcs__wt_LiAcet__2,-2.4589206328,-0.44553304
tcs__wt_LiCl__1,-2.4788618513,-0.33785343
tcs__wt_LiCl__2,-2.8328453301,-0.38782241
tcs__wt_m9p__1,-4.1469797378,-2.095898211
tcs__wt_m9p__2,-4.1875005715,-2.000366423
tcs__wt_pyr__1,-23.0054208754,-2.159298476
tcs__wt_pyr__2,-23.3627772966,-2.150713769
tcs__wt_zncl2__1,-23.6968432411,-0.6820185790000001
tcs__wt_zncl2__2,-23.6969754297,-0.6835790350000001
ros_tale__1_112_0pq__1,-0.0464814307,-0.049447399999999996
ros_tale__1_112_0pq__2,0.2235935057,-0.24208123
ros_tale__1_112_250pq__1,-2.1578979013,-0.596276773
ros_tale__1_112_250pq__2,-0.5808653061,-0.606237278
ros_tale__1_112_750pq__1,-1.1880141869,-0.7501787390000001
ros_tale__1_112_750pq__2,-1.9968835290000002,-0.6814209360000001
ros_tale__1_112_750pq__3,-3.11890698,-0.9504560350000001
ros_tale__3_76_0pq__1,-5.0321152219,-0.2305159
ros_tale__3_76_0pq__2,-5.2945648146,-0.17591846
ros_tale__3_76_0pq__3,-5.4386766143,-0.2965743
ros_tale__3_76_0pq__4,-5.3922202229,-0.32117841
ros_tale__3_76_250pq__1,-10.4665514355,-0.895111893
ros_tale__3_76_250pq__2,-12.9715242017,-1.737699315
ros_tale__3_76_750pq__1,-9.8447244187,-1.6833376370000002
ros_tale__3_76_750pq__2,-13.183894869,-2.316047306
ros_tale__7_103_0pq__1,-3.1401636488,-0.734570159
ros_tale__7_103_0pq__2,-3.4718565353,-0.761658111
ros_tale__7_103_0pq__3,-2.6366368574,-0.8394056560000001
ros_tale__7_103_0pq__4,-3.3551658711,-0.7554964460000001
ros_tale__7_103_250pq__1,-4.0808659575,-0.808046189
ros_tale__7_103_250pq__2,-3.8725326134999998,-0.512217975
ros_tale__7_103_750pq__1,-4.6044912968,-0.47461469300000003
ros_tale__7_103_750pq__2,-4.272983806,-0.4357486
ros_tale__9_77_0pq__1,-13.0277392251,-1.494754572
ros_tale__9_77_0pq__2,-12.6491441296,-1.316425476
ros_tale__9_77_250pq__1,-11.4331316124,-1.490609592
ros_tale__9_77_250pq__2,-9.8905394041,-1.471973372
ros_tale__9_77_750pq__1,-10.9319596946,-1.527542005
ros_tale__9_77_750pq__2,-12.1119900727,-1.645324409
ros_tale__11_83_0pq__1,-6.1033547482,-1.678068745
ros_tale__11_83_0pq__2,-6.2742019517,-1.718998047
ros_tale__11_83_250pq__1,-6.1821203153,-1.8352499290000002
ros_tale__11_83_250pq__2,-5.751921197,-1.786663477
ros_tale__11_83_750pq__1,-5.7506977467,-1.72796102
ros_tale__11_83_750pq__2,-6.7378351837,-1.7236913839999999
ros_tale__13_87_0pq__1,-4.7816417878,-1.211982991
ros_tale__13_87_0pq__2,-5.3057891514,-1.3472629839999999
ros_tale__13_87_250pq__1,-5.9202974638,-1.33030413
ros_tale__13_87_250pq__2,-5.728458036,-1.254761602
ros_tale__13_87_750pq__1,-6.1057347316,-1.2234490230000001
ros_tale__13_87_750pq__2,-6.7780875263,-1.5154520580000002
ros_tale__14_27_0pq__1,-2.6158290032,-0.9081233510000001
ros_tale__14_27_0pq__2,-2.7716879105,-0.9903019460000001
ros_tale__14_27_250pq__1,-4.7437561434,-0.5167432120000001
ros_tale__14_27_250pq__2,-3.9256727552,-0.5776650170000001
ros_tale__14_27_750pq__1,-2.81394788,-0.37683329
ros_tale__14_27_750pq__2,-3.9870605755,-0.36824514
ros_tale__16_28_250pq__1,-16.2501233009,0.02452012
ros_tale__16_28_250pq__2,-15.7522388353,0.03989264
ros_tale__16_32_0pq__1,-1.7444409547,-0.35072934
ros_tale__16_32_0pq__2,-2.8178064404,-0.43471469999999995
ros_tale__16_32_0pq__3,-0.048574114700000004,-0.18387566
ros_tale__16_32_0pq__4,-0.2711514243,-0.18186948
ros_tale__16_32_250pq__1,0.8110405934,-0.3310511
ros_tale__16_32_250pq__2,0.2127739551,-0.28769541
ros_tale__16_32_750pq__1,-0.6530623743,-0.31953937
ros_tale__16_32_750pq__2,-0.946596458,-0.38048491
ros_tale__17_104_0pq__1,-5.30435694,-0.5721116110000001
ros_tale__17_104_0pq__2,-5.0786800718,-0.694359012
ros_tale__17_104_250pq__1,-5.3270159522,-1.247673151
ros_tale__17_104_250pq__2,-4.6417351995,-1.017907423
ros_tale__17_104_250pq__3,-4.6472261391,-1.133742854
ros_tale__17_104_250pq__4,-5.0059374389,-1.2309957200000001
ros_tale__17_104_750pq__1,-6.8833722541,-0.8953110120000001
ros_tale__17_104_750pq__2,-6.2758195177000005,-0.971223696
ros_tale__18_24_250pq__1,-16.4629974287,0.52490577
ros_tale__18_24_250pq__2,-17.0918261206,0.36177099
ros_tale__18_36_0pq__1,-1.0158139653,-0.18063335
ros_tale__18_36_0pq__2,-1.2254496007,-0.17650689
ros_tale__18_36_0pq__3,0.5704720073,-0.16131298
ros_tale__18_36_0pq__4,1.128068956,-0.01814422
ros_tale__18_36_250pq__1,1.07434563,-0.08565903
ros_tale__18_36_250pq__2,0.9452909485000001,-0.0522423
ros_tale__18_36_750pq__1,-5.2939419886,-1.15562081
ros_tale__18_36_750pq__2,-5.695514463,-1.287140001
ros_tale__19_91_0pq__1,-4.0149511195,-1.146727265
ros_tale__19_91_0pq__2,-4.2114644265,-1.042519202
ros_tale__19_91_250pq__1,-4.2649117102,-0.968609127
ros_tale__19_91_250pq__2,-3.8633206117,-0.9814548620000001
ros_tale__19_91_750pq__1,-4.3617360663,-0.8692324100000001
ros_tale__19_91_750pq__2,-5.8036695767,-1.274923334
ros_tale__19_91_750pq__3,-2.8046347274,-0.39179945
ros_tale__19_91_750pq__4,-4.9777381429,-0.9349098520000001
ros_tale__21_97_0pq__1,-2.6023331526,-0.534779118
ros_tale__21_97_0pq__2,-3.5003794261,-0.663013057
ros_tale__21_97_250pq__1,-4.6274251167,-0.953631497
ros_tale__21_97_250pq__2,-7.142766919,-1.310194488
ros_tale__21_97_750pq__1,-3.0244177453,-0.644525101
ros_tale__21_97_750pq__2,-6.6799817575,-1.159417647
ros_tale__25_111_0pq__1,-1.7254288478,-0.797058927
ros_tale__25_111_0pq__2,-2.3525730324,-0.664834806
ros_tale__25_111_250pq__1,-5.0335263087,-1.455263908
ros_tale__25_111_250pq__2,-5.4334549835,-1.424101167
ros_tale__25_111_750pq__1,-4.9059414106,-1.064509031
ros_tale__25_111_750pq__2,-7.5737396094000005,-1.786087297
ros_tale__29_119_0pq__1,-1.963882831,-0.52355104
ros_tale__29_119_0pq__2,-2.9413934377,-0.5861448850000001
ros_tale__29_119_250pq__1,-2.6607467373,-0.801511481
ros_tale__29_119_250pq__2,-2.0001075118,-1.017915859
ros_tale__29_119_750pq__1,-3.6414208506,-0.8455171930000001
ros_tale__29_119_750pq__2,-2.9889552871,-0.9345093310000001
ros_tale__ALE4_0pq__1,0.46928608050000004,0.18244069000000002
ros_tale__ALE4_0pq__2,0.5237777309,0.18055084
ros_tale__ALE4_250pq__1,-2.34125766,-0.26686069
ros_tale__ALE4_250pq__2,-2.4608493437,-0.23508251
pcoli__atASMT_325G__1,-5.1590864044,-0.33309309
pcoli__atASMT_325G__2,-4.7967365647,-0.31404305
pcoli__bpTDC__1,-5.3252614824,-0.38906226
pcoli__bpTDC__2,-5.1851608288,-0.37757788000000003
pcoli__BRCA__1,-5.0594191875,-0.6204219750000001
pcoli__BRCA__2,-4.5402487782000005,-0.567258162
pcoli__BRCActrl__1,-5.5518740079,-0.9036069760000001
pcoli__BRCActrl__2,-5.2664303363,-0.991964715
pcoli__BRCAswap__1,-5.5409567704,-0.539931876
pcoli__BRCAswap__2,-5.380547813,-0.557142828
pcoli__btAANAT__1,-5.3046226242,-0.523184753
pcoli__btAANAT__2,-5.1783112333,-0.491167487
pcoli__btASMT__1,-6.0027678455,-0.556873489
pcoli__btASMT__2,-5.8562875271,-0.6080028080000001
pcoli__CC1__1,-6.3449997563,-0.5638607720000001
pcoli__CC1__2,-7.8126881686,-0.500341994
pcoli__ccCOMT__1,-5.2774585608,-0.3547546
pcoli__ccCOMT__2,-5.4806988339,-0.35467996
pcoli__ckDDC__1,-6.8411876583,-0.5368745070000001
pcoli__ckDDC__2,-6.6597555219,-0.621547233
pcoli__CNTF_belt__1,-5.6912476895,-0.533150032
pcoli__CNTF_belt__2,-6.4333848992,-0.57321679
pcoli__cobPNMT__1,-6.8717975072,-0.556709336
pcoli__cobPNMT__2,-6.6172743781,-0.534851739
pcoli__cvPhhB__1,-5.2839139883,-0.45095516
pcoli__cvPhhB__2,-5.0525319137,-0.46322673000000003
pcoli__ggAANAT__1,-5.2976364186,-0.38989347
pcoli__ggAANAT__2,-4.7580271518,-0.41520188
pcoli__ggTPH__1,-5.6877949986,-0.42882312
pcoli__ggTPH__2,-5.9078596062,-0.41234329000000003
pcoli__hsAANAT__1,-9.2302608379,-1.237969803
pcoli__hsAANAT__2,-9.9735467082,-0.856101379
pcoli__hsASMT__1,-4.4895391562,-0.49375391300000004
pcoli__hsASMT__2,-3.9484949988,-0.532192863
pcoli__hsPNMT_mb__1,-5.60996769,-0.486893911
pcoli__hsPNMT_mb__2,-5.5389734425,-0.45430517000000004
pcoli__hsTPH__1,-5.4709489942000005,-0.6235481620000001
pcoli__hsTPH__2,-5.0354428467,-0.671038401
pcoli__hsTPH_E2K__1,-5.8219230145,-0.42704584
pcoli__hsTPH_E2K__2,-5.8832464539,-0.522097425
pcoli__hsTPH_E2K_N91I_P99C__1,-6.2904523259000005,-0.47675233600000005
pcoli__hsTPH_E2K_N91I_P99C__2,-5.0844181384,-0.5381758320000001
pcoli__hsTPH_N158trunc__1,-4.8365194853,-0.5880510760000001
pcoli__hsTPH_N158trunc__2,-5.0206126504,-0.6129090460000001
pcoli__hsTPH_N174trunc__1,-4.8356807296,-0.573115208
pcoli__hsTPH_N174trunc__2,-5.0304310252,-0.609840802
pcoli__hsTPH_Ntermtrunc__1,-4.5608528407,-0.9540955630000001
pcoli__hsTPH_Ntermtrunc__2,-4.7237385772,-0.555825946
pcoli__hsTPH1__1,-6.0495533607,-0.34490421
pcoli__hsTPH1__2,-5.6744130494,-0.40354856
pcoli__MBP__1,-3.2213595702,-0.539284369
pcoli__MBP__2,-4.197592265,-0.49206625400000004
pcoli__msCOMT__1,-2.3122984961,-0.2965316
pcoli__msCOMT__2,-3.0155425796,-0.284545
pcoli__ocAANAT__1,-5.0598059281,-0.523217742
pcoli__ocAANAT__2,-5.0017632404,-0.562198257
pcoli__osTDC_K374H__1,-4.7762907579,-0.34018673
pcoli__osTDC_K374H__2,-5.8004388359,-0.47541122900000005
pcoli__osTDC_K374L__1,-0.8553846163000001,-0.44149245000000004
pcoli__osTDC_K374L__2,-1.2314933225,-0.44023075
pcoli__osTDC_K374Q__1,-5.0612055063,-0.49509736200000004
pcoli__osTDC_K374Q__2,-5.0767947716,-0.492391607
pcoli__osTDC_L360V__1,-5.1699262952,-0.5312033890000001
pcoli__osTDC_L360V__2,-4.7359747122,-0.559035076
pcoli__pmTPH__1,-1.9949980846000002,-0.599916196
pcoli__pmTPH__2,-1.673857981,-0.553098092
pcoli__RFC__1,-6.2403675725,-0.6803729550000001
pcoli__RFC__2,-6.0265910423,-0.680848647
pcoli__RFCctrl__1,-9.4195646343,-0.9557635550000001
pcoli__RFCctrl__2,-9.9807389766,-0.912093714
pcoli__RFCnopause__1,-8.8955687126,-1.098924585
pcoli__RFCnopause__2,-7.9939354382,-1.211080264
pcoli__RFCpluspause__1,-8.2270466888,-1.2057207220000001
pcoli__RFCpluspause__2,-7.9193771412,-1.636227947
pcoli__rnCOMT_sol__1,-9.021305099,-0.8681744480000001
pcoli__rnCOMT_sol__2,-9.4010638814,-0.9357282760000001
pcoli__rnPNMT__1,-3.310494373,-0.65297958
pcoli__rnPNMT__2,-2.5525456217,-0.640962602
pcoli__rnTDC__1,-4.7700852405,-0.487879638
pcoli__rnTDC__2,-5.5941950113,-0.539464723
pcoli__rnTDC_trunc__1,-3.7836051022,-0.5936338480000001
pcoli__rnTDC_trunc__2,-3.5357344465000002,-0.630362442
pcoli__saCOMT_T2A__1,-4.2059241688,-0.27597319
pcoli__saCOMT_T2A__2,-4.7089910398,-0.34418337
pcoli__sfCOMT__1,-5.8699257091,-0.69434446
pcoli__sfCOMT__2,-5.3074370064,-0.751186466
pcoli__sgAANAT_D63G__1,-5.7246909452,-0.42766504
pcoli__sgAANAT_D63G__2,-6.7002331097,-0.39069424
pcoli__ssDDC__1,-5.6338358398,-0.571092402
pcoli__ssDDC__2,-5.2907358665,-0.493976599
pcoli__TP53B__1,-6.3382986103,-0.575881917
pcoli__TP53B__2,-6.1244537503,-0.645516251
pcoli__WT__1,-6.9877445002,-0.948741217
pcoli__WT__2,-7.7745478472,-1.002601875
cck__glu_ale4__1,0.4117904006,-0.13762756
cck__glu_ale4__2,0.7092428444000001,-0.12454776000000001
cck__cck_ale1__1,0.5614459663,-0.13551547
cck__cck_ale1__2,0.40130623,-0.10928189
cck__cck_ale2__1,1.0442740114,-0.22347198000000001
cck__cck_ale2__2,0.6355847217,-0.18750564
cck_pgi__gmos_delpgi__1,-4.3768110554,-0.13166879
cck_pgi__gmos_delpgi__2,-4.2075495134,-0.07485542
cck_pgi__pgi_ale1__1,0.7784944286000001,-0.18782103
cck_pgi__pgi_ale1__2,2.6085576324,-0.028420090000000002
cck_pgi__pgi_ale2__2,1.4809908195,0.07952112
cck_pgi__pgi_ale3__1,2.2561090838,-0.22036707
cck_pgi__pgi_ale3__2,2.8381913845,-0.12285809
cck_pgi__pgi_ale4__1,1.2418195338,-0.5055014840000001
cck_pgi__pgi_ale4__2,2.1600875843,-0.616462458
cck_pgi__pgi_ale4__3,0.7891115193,-0.61580484
cck_pgi__pgi_ale5__1,1.5355269296,0.15524607
cck_pgi__pgi_ale5__2,2.4558016621,0.14542259
cck_pgi__pgi_ale6__1,0.9964625581000001,-0.13805556
cck_pgi__pgi_ale6__2,1.5768199402,-0.12451112
cck_pgi__pgi_ale7__1,1.3767706397000001,0.060721790000000005
cck_pgi__pgi_ale7__2,1.6636973232,0.11613279
cck_pgi__pgi_ale8__1,0.4572570695,-0.31948313
cck_pgi__pgi_ale8__2,1.0136149497,-0.38190284
cck_sdh__gmos_delsdhCB__1,-4.5477092381,-0.22482834000000002
cck_sdh__gmos_delsdhCB__2,-0.5704780515,-0.26339211
cck_sdh__sdh_ale1__1,-1.8016299862,-0.09003722
cck_sdh__sdh_ale1__2,-1.384841377,-0.12107811
cck_sdh__sdh_ale2__1,-1.163370521,-0.04652623
cck_sdh__sdh_ale3__2,-0.7266236143,-0.06018581
cck_sdh__sdh_ale3__1,-0.24871933910000002,-0.10775732
cck_sdh__sdh_ale3__3,-0.3956235095,-0.13501735
cck_pts__gmos_delptsHIcrr__2,-5.0486343123,-0.671733718
cck_pts__gmos_delptsHIcrr__1,-5.8904094516,-0.5891714290000001
cck_pts__pts_ale1__2,-6.3389522204,-0.9268589250000001
cck_pts__pts_ale1__1,-6.1814975031,-0.945195493
cck_pts__pts_ale2__2,-1.1345685517,-0.46955744
cck_pts__pts_ale2__1,-0.98080223,-0.35146539
cck_pts__pts_ale3__2,-8.9179953442,-2.176999619
cck_pts__pts_ale3__1,-8.6801774706,-1.8324292899999999
cck_pts__pts_ale4__2,2.1692721783,-0.30461746
cck_pts__pts_ale4__1,1.7351865697000002,-0.34058443
cck_gnd__gmos_delgnd__1,-3.2467105050000002,-0.2697349
cck_gnd__gmos_delgnd__2,-6.4675956993,-0.08336518
cck_gnd__gnd_ale1__1,0.6702941308,-0.33102192
cck_gnd__gnd_ale1__2,0.28822876480000004,-0.31719005
cck_gnd__gnd_ale2__1,0.9086184535,-0.39582389
cck_gnd__gnd_ale2__2,1.2573380598,-0.39578102
cck_gnd__gnd_ale3__1,0.4113101964,-0.41130461
cck_gnd__gnd_ale3__2,0.7415958048,-0.45214628
cck_tpiA__gmos_deltpiA__1,-2.7026873339,-0.6854790040000001
cck_tpiA__gmos_deltpiA__2,-4.0257757984,-0.573178812
cck_tpiA__tpiA_ale1__1,-1.018751824,-0.39625774
cck_tpiA__tpiA_ale1__2,-0.229034069,-0.43990065
cck_tpiA__tpiA_ale2__1,0.1229663882,-0.45667355
cck_tpiA__tpiA_ale2__2,0.41074932610000003,-0.36698022
cck_tpiA__tpiA_ale3__1,-2.0894533579,-0.44682955
cck_tpiA__tpiA_ale3__2,-1.7173372702,-0.542667683
cck_tpiA__tpiA_ale4__1,-0.4466469015,-0.44039437000000003
cck_tpiA__tpiA_ale4__2,-0.3264037476,-0.511194523
acid_tale__acid_ale1_pH7__1,-0.33846026230000004,0.22792414
acid_tale__acid_ale1_pH7__2,-0.4041970615,0.2287772
acid_tale__acid_ale1_pH5__1,-4.7977730493,-0.02556688
acid_tale__acid_ale1_pH5__2,-4.8124309994,0.13502295
acid_tale__acid_ale2_pH7__1,0.8212294501,0.28767536
acid_tale__acid_ale2_pH7__2,0.8158882117,0.25537654
acid_tale__acid_ale2_pH5__1,-0.22559117480000002,0.25564459
acid_tale__acid_ale2_pH5__2,-0.4386509216,0.27478796
acid_tale__low_Mg_ale_pH7__1,1.2852556971,0.42896812
acid_tale__low_Mg_ale_pH7__2,1.1935910974,0.37744064
acid_tale__low_Mg_ale_pH5__1,-2.1080224662,0.52707341
acid_tale__low_Mg_ale_pH5__2,-1.2789566029000001,0.38186708
acid_tale__MES_ale_pH7__1,0.8558055847,0.37596988000000003
acid_tale__MES_ale_pH7__2,0.9549800408,0.43998506
acid_tale__MES_ale_pH5__1,-2.6872864739,0.49570111
acid_tale__MES_ale_pH5__2,-4.4441332735,0.54310336
acid_tale__gmos_pH7__1,1.3401989437,0.30102386000000003
acid_tale__gmos_pH7__2,1.2588568917,0.28572659
acid_tale__gmos_pH5__1,-1.1841033931,0.45011624
acid_tale__gmos_pH5__2,-1.6414328006,0.56432813
adnB__wt_adn__1,-0.9665981204,0.51395106
adnB__wt_adn__2,-1.0489383533,0.09895834
adnB__delydhB_adn__1,-2.1688400407,0.29930733
adnB__delydhB_adn__2,-0.308987234,0.43498446
ytf2__wt_glc__1,1.2611206641,-0.15138647
ytf2__wt_glc__2,1.1908086922,-0.19853085
ytf2__ybcM_glc__1,1.5422595922,-0.05504335
ytf2__ybcM_glc__2,1.5151275426000002,-0.12573631
ytf2__ydhB_glc__1,0.7692681679000001,-0.27574757
ytf2__ydhB_glc__2,0.9701696202000001,-0.16221957
ytf2__yfeC_glc__1,0.5828918211,-0.18646497
ytf2__yfeC_glc__2,0.5031936783000001,-0.09139962
ytf2__yciT_glc__1,1.2241555984,-0.0059367
ytf2__yciT_glc__2,1.2666064792,0.00527821
ytf2__ydiZ_glc__1,1.6372784384,-0.09012503000000001
ytf2__ydiZ_glc__2,1.5954977411,-0.03360522
ytf2__ynfL_glc__1,1.7881793885000001,0.00986924
ytf2__ynfL_glc__2,1.4335807912,0.07053867
misc2__dellon_glc__1,-0.3100442702,-0.07172149
misc2__dellon_glc__2,-0.6059162108,-0.10723965
ytf3__wt_glc2__1,1.3191928539,-0.04267874
ytf3__wt_glc2__2,1.1502894566,0.03544959
ytf3__wt_pH7_lactate__1,1.3019240383000001,-0.03225577
ytf3__wt_pH7_lactate__2,1.3120166707,-0.036939150000000004
ytf3__wt_pH55_lactate__1,-0.7372733964,-0.05342864
ytf3__wt_pH55_lactate__2,-0.6708128843000001,-0.02697128
ytf3__wt_pH55_HCl__1,-0.6348501412,0.10975181
ytf3__wt_pH55_HCl__2,-0.9113442211,0.03182564
ytf3__dyieP_pH7__1,0.9462905675000001,0.07208303
ytf3__dyieP_pH7__2,0.8762220030000001,0.03155094
ytf3__dyieP_pH55__1,1.4513892439,-0.0250168
ytf3__dyieP_pH55__2,1.1215310891,0.0720503
