,BSU12880
M9exp_1,7.6067
M9exp_2,7.5393
M9exp_3,7.4044
M9tran_1,7.5366
M9tran_2,7.5621
M9tran_3,7.3749
M9stat_1,7.7563
M9stat_2,7.8358
M9stat_3,7.6087
MG-0.1_1,7.4606
MG-0.1_2,6.9539
MG-0.1_3,7.6439
MG-0.2_2,7.2105
MG-0.2_3,7.6611
MG+5_1,7.645
MG+5_2,6.9923
MG+5_3,7.6967
MG+10_1,7.5562
MG+10_2,7.4065
MG+10_3,7.8452
MG+15_1,7.334
MG+15_2,7.9626
MG+15_3,7.6082
MG+25_1,7.529
MG+25_2,7.3387
MG+25_3,7.6038
MG+45_1,7.3949
MG+45_2,7.4774
MG+45_3,7.8514
MG+60_2,7.5788
MG+60_3,7.7538
MG+90_2,7.1629
MG+90_3,7.5136
MG+120_1,7.5649
MG+120_2,7.4387
MG+120_3,7.287000000000001
MG+150_1,7.5132
MG+150_3,7.3457
GM-0.1_1,7.3236
GM-0.1_2,7.1462
GM-0.1_3,7.5554
GM-0.2_1,7.9705
GM-0.2_2,7.7465
GM-0.2_3,7.1316
GM+5_1,7.1765
GM+5_2,7.0713
GM+5_3,7.4231
GM+10_2,7.0351
GM+10_3,7.0075
GM+15_1,7.3871
GM+15_2,7.4652
GM+15_3,7.3126
GM+25_1,7.2954
GM+25_2,7.3276
GM+25_3,7.5326
GM+45_1,7.4269
GM+45_2,6.8166
GM+45_3,7.8881
GM+60_1,7.2953
GM+60_2,7.3007
GM+60_3,7.6956
GM+90_1,7.5297
GM+90_2,8.0097
GM+90_3,7.7375
GM+120_1,8.0939
GM+120_3,8.235
GM+150_1,7.6829
GM+150_2,7.2902
GM+150_3,7.3901
BT_1,7.143
BT_2,6.9375
B36_1,6.9713
B36_2,6.9645
B60_1,6.9811
B60_2,7.1124
S0_1,7.5389
S0_2,7.9894
S0_3,8.0131
S1_1,7.5693
S1_2,7.4224
S1_3,7.6057
S2_1,7.6459
S2_2,7.4427
S2_3,7.3023
S3_1,7.354
S3_2,7.3959
S4_1,7.8194
S4_2,7.3948
S4_3,7.1989
S5_1,7.0493
S5_2,7.4220000000000015
S5_3,7.4223
S6_1,7.0674
S6_2,7.197
S6_3,7.2606
S6/t_1,7.9264
S6/t_2,7.4181
S6_4,7.6348
S6_5,7.7721
S6_6,7.5765
S7_4,8.556000000000001
S7_5,8.5933
S7_6,8.7709
S8_4,8.3801
S8_5,8.9109
G135_1,7.7643
G135_3,7.5183
G150_1,7.6795
G150_2,7.5387
G150_3,7.8738
G180_1,7.6959
G180_2,7.5576
G180_3,7.2548
T-5.40H_1,7.6455
T-4.40H_1,7.5774
T-3.40H_1,7.4488
T-2.40H_1,7.3318
T-1.40H_1,7.2903
T-1.10H_1,7.0076
T-0.40H_1,6.7867
T0.0H_1,6.9946
T0.30H_1,7.6153
T1.0H_1,7.3228
T1.30H_1,7.7046
T2.0H_1,7.9421
T2.30H_1,7.6391
T3.0H_1,7.3619
T3.30H_1,7.5635
T4.0H_1,7.2204
T5.0H_1,7.5025
LBexp_1,7.615
LBexp_2,7.4314
LBexp_3,7.5051
LBtran_1,7.4877
LBtran_2,7.4221
LBtran_3,7.6842
LBstat_1,7.5139
LBstat_2,7.6994
LBstat_3,7.734
LBGexp_1,7.5022
LBGexp_2,7.6093
LBGexp_3,7.6293
LBGtran_2,7.8008
LBGtran_3,7.9025
LBGstat_1,7.4114
LBGstat_2,7.3342
