,condition,X_avg,X_std,n,rep1_idx,rep1_X
0,Cr__1,0.006717158667568033,,1.0,0.0,0.006717158667568033
1,Cr__2,0.014812635273017613,,1.0,1.0,0.014812635273017613
2,Cr__3,0.02277184054609314,,1.0,2.0,0.02277184054609314
3,Cr__4,0.028987207443657962,,1.0,3.0,0.028987207443657962
4,Cr__5,0.032747943301053864,,1.0,4.0,0.032747943301053864
5,Cr__6,0.03659367076823637,,1.0,5.0,0.03659367076823637
6,Fe__1,-0.0019975036921226932,,1.0,6.0,-0.0019975036921226932
7,Fe__2,0.011574495162919328,,1.0,7.0,0.011574495162919328
8,Fe__3,0.03685040560122956,,1.0,8.0,0.03685040560122956
9,Fe__4,0.05331976975715109,,1.0,9.0,0.05331976975715109
10,Fe__5,0.06693490218626166,,1.0,10.0,0.06693490218626166
11,Fe__6,0.07246900468354348,,1.0,11.0,0.07246900468354348
12,Cd__1,0.004823803612805635,,1.0,12.0,0.004823803612805635
13,Cd__2,0.011881959448961784,,1.0,13.0,0.011881959448961784
14,Cd__3,0.020792556246605608,,1.0,14.0,0.020792556246605608
15,Cd__4,0.02820508838606468,,1.0,15.0,0.02820508838606468
16,Cd__5,0.029662407352317014,,1.0,16.0,0.029662407352317014
17,Cd__6,0.03894124560565927,,1.0,17.0,0.03894124560565927
18,Zn__1,-0.002027648930347117,,1.0,18.0,-0.002027648930347117
19,Zn__2,0.009294153834032554,,1.0,19.0,0.009294153834032554
20,Zn__3,0.030469364272702342,,1.0,20.0,0.030469364272702342
21,Zn__4,0.04822942637903132,,1.0,21.0,0.04822942637903132
22,Zn__5,0.06005299743101467,,1.0,22.0,0.06005299743101467
23,Zn__6,0.06738675705450431,,1.0,23.0,0.06738675705450431
24,Cu__1,0.0006866506972413878,,1.0,24.0,0.0006866506972413878
25,Cu__2,0.003853694013447164,,1.0,25.0,0.003853694013447164
26,Cu__3,0.013332338355482134,,1.0,26.0,0.013332338355482134
27,Cu__4,0.023309305866269118,,1.0,27.0,0.023309305866269118
28,Cu__5,0.028887076984520255,,1.0,28.0,0.028887076984520255
29,Cu__6,0.0348065374452747,,1.0,29.0,0.0348065374452747
30,Pb__1,0.0033835607614256845,,1.0,30.0,0.0033835607614256845
31,Pb__2,0.006644215100649253,,1.0,31.0,0.006644215100649253
32,Pb__3,0.009922775283221136,,1.0,32.0,0.009922775283221136
33,Pb__4,0.019558106384992408,,1.0,33.0,0.019558106384992408
34,Pb__5,0.02689993567716438,,1.0,34.0,0.02689993567716438
35,Pb__6,0.035429256769777616,,1.0,35.0,0.035429256769777616
