,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X
0,ALE__GalactoseA5,0.3417216617499998,0.18621756572471843,2.0,0.0,0.2100459582499998,1.0,0.4733973652499998,,,,
1,ALE__GalactoseA6,0.04308184474999985,0.12187528502468756,2.0,2.0,-0.04309699575,3.0,0.1292606852499997,,,,
2,ALE__GalactoseA8,0.8027712042499997,0.068296608496616,2.0,4.0,0.8510641992499997,5.0,0.7544782092499998,,,,
3,ALE__IL_Control,-1.249000902703301e-16,0.238585521790003,4.0,6.0,-0.0069280677500001,7.0,0.2459013742499998,8.0,0.0826266182499999,9.0,-0.3215999247500001
4,ALE__IL_TEOH_OAc,0.017593164249999793,0.6507088833569138,2.0,10.0,0.4777138282499997,11.0,-0.4425274997500001,,,,
5,ALE__IL_TEA_HS,0.24273979524999967,0.5274025025954521,2.0,12.0,0.6156696812499995,13.0,-0.1301900907500002,,,,
6,ALE__IL_Mixed,0.011559881249999751,0.03700590447752528,2.0,14.0,-0.01460724475,15.0,0.0377270072499995,,,,
7,ALE__IL_PP5350,-0.73043693425,0.49286449341525584,2.0,16.0,-0.3819291087500001,17.0,-1.07894475975,,,,
8,ALE__IL_T8,-1.1805145892500004,0.4806258736901301,2.0,18.0,-1.5203684037500005,19.0,-0.8406607747500003,,,,
9,ALE__IL_T9,0.7230658462499999,0.00395234082653019,2.0,20.0,0.72027111925,21.0,0.7258605732499999,,,,
10,ALE__IL_Control2,-0.1915097082500003,0.1102493789823142,2.0,22.0,-0.1135516247500003,23.0,-0.2694677917500003,,,,
11,ALE__IL_Glc+Ace,0.16730711174999974,0.14251491455208395,2.0,24.0,0.0665338492499998,25.0,0.2680803742499997,,,,
12,ALE__XyloseA1,0.5213823717499997,0.23561412212796576,2.0,26.0,0.3547780282499997,27.0,0.6879867152499997,,,,
13,ALE__XyloseA2,0.14436807424999976,0.43629111501705586,2.0,28.0,0.4528724802499999,29.0,-0.1641363317500004,,,,
