,PA4780
SRX7442752,0.025375621
SRX7442753,-0.02537562
SRX7442754,0.47249351700000003
SRX7442755,0.287325985
SRX7442756,-0.361827096
SRX7442757,-0.41915340500000003
SRX7442758,-0.24975327600000002
SRX7442759,0.263661542
SRX7442761,0.009085441000000001
SRX7874204,-0.082260925
SRX7874205,0.082260925
SRX7874206,0.06011472
SRX7874207,0.10469531700000001
SRX8639787,-0.092883619
SRX8639788,0.092883619
SRX8639789,-0.256659379
SRX8639790,0.051786316000000006
SRX8639791,0.010005618
SRX8639792,0.565149305
SRX8639793,-2.479049223
SRX8639794,-2.320333229
SRX8639795,-2.374244259
SRX8639796,-2.233951723
SRX8639797,0.426277167
SRX8639798,0.366517003
SRX8639800,0.676240334
SRX1156127,0.08644520400000001
SRX1156135,-0.08644520400000001
SRX1156136,-0.398626164
SRX1156137,-0.48186669200000004
SRX1156138,0.061378231000000005
SRX1156140,0.034801071
ERX2195929,-0.107969745
ERX2195930,0.107969745
ERX2195931,-0.308756016
ERX2195932,-0.22431045200000002
ERX2195933,-0.300153363
ERX2195934,-0.567371415
SRX4579961,-0.118411124
SRX4579962,-0.037445577
SRX4579963,0.155856702
SRX4579964,-0.921296399
SRX4579965,-1.145486839
SRX4579966,-1.038943296
SRX5630349,-0.417631271
SRX5630350,0.417631271
SRX5630351,0.004045637
SRX5630352,0.37705765100000005
SRX1411278,-0.000984222
SRX1411287,-0.15067028200000002
SRX1411289,-0.053472025000000006
SRX1411279,-0.098325409
SRX1411280,0.09930963200000001
SRX1411281,0.27095679300000003
SRX1411282,0.30523336
SRX1411283,0.249750347
SRX1411284,-0.17662185400000002
SRX1411285,-0.044277589000000006
SRX1411286,-0.14636290700000001
SRX1411288,-0.129227283
SRX2711962,-0.008111235000000001
SRX2711963,0.008111234
SRX2711964,-0.670333674
SRX2711965,-0.9143344520000001
SRX2711966,-0.8616990480000001
SRX2711967,-0.30856403400000004
ERX3558798,-0.559505895
ERX3558799,-0.879785302
ERX3558800,-0.563046995
ERX3558801,-0.875722204
ERX3558802,0.036319347
ERX3558803,-0.144829084
ERX3558804,0.124100917
ERX3558805,-0.01559118
ERX3593017,-0.013784599000000002
ERX3593018,-0.102755973
ERX3593020,0.031121813
ERX3593021,-0.150020951
ERX3593022,0.118899137
SRX7058492,0.164617428
SRX7058494,-0.319511729
SRX7058495,-0.37336415100000003
SRX7058509,-0.164617427
SRX2662717,-1.064004008
SRX2662718,-0.454325984
SRX2662721,0.209237423
SRX2662722,-0.209237423
SRX8143226,0.13627374
SRX8143227,-0.13627374
SRX8143228,0.18635658100000002
SRX8143229,0.036090979
ERX2456848,0.002861292
ERX2456849,-0.013171903
ERX2456850,0.272289112
ERX2456851,-0.98300164
ERX2456852,-0.09871478800000001
ERX2456853,-0.22029302
ERX2456854,0.154504627
ERX2456855,0.10001992
ERX2456856,0.20844579300000002
ERX2456857,-0.406139852
ERX2456858,0.024935795
ERX2456859,-0.08176628400000001
SRX540108,-0.145890519
SRX540109,0.145890519
SRX540110,-0.297504115
SRX540111,-0.17891864400000002
SRX540112,0.6539122660000001
SRX540113,0.29426035300000003
SRX540114,0.167154575
SRX540115,-0.172693856
SRX1737662,-0.575179481
SRX1737664,-0.495432321
SRX1737665,-0.421041818
SRX1737667,-0.018355589000000002
SRX1737668,0.048259701
SRX1737670,-0.029904113000000003
SRX1516139,0.049581806000000006
SRX1516140,-0.049581806000000006
SRX1516141,-0.07160952
SRX1516142,-0.08951323800000001
SRX591667,0.031389261
SRX591668,0.36192560900000004
SRX591669,0.31031931700000004
SRX591670,0.560508297
SRX591671,0.5075385020000001
SRX591675,-0.031389261
SRX591676,0.43105232200000004
SRX591677,0.273052656
SRX591678,0.255934712
SRX591679,0.36597448400000004
SRX2520351,-0.933809128
SRX2520352,-0.746758506
SRX2520353,-0.503072863
SRX2520354,-0.8199077410000001
SRX2520355,0.498440651
SRX2520356,0.624127859
SRX2520357,0.557999123
SRX2520358,0.709866002
SRX2520359,0.799971402
SRX2520360,0.73323509
SRX2652927,0.201584487
SRX2652931,0.7918887840000001
SRX2652933,0.14386027
SRX2652935,-0.021297028000000003
SRX2652937,-0.122563241
SRX2940624,0.5257185630000001
SRX2940626,0.665581313
SRX2940627,0.005021027
SRX2940628,0.160456375
SRX2940629,-0.16547740100000002
SRX3763712,0.0066846250000000005
SRX3763714,-0.006684626000000001
SRX3763715,0.006265084000000001
SRX3763716,-0.17759749500000002
SRX3763717,-0.10194127500000001
ERX2259197,0.43041101400000004
ERX2259198,0.492876774
ERX2259199,0.10377389100000001
ERX2259200,-0.10377389100000001
SRX6976948,-0.13995997400000001
SRX6976949,0.023914144000000002
SRX6976950,0.11604583
SRX6976951,-0.57752032
SRX6976952,-0.6818998150000001
SRX6976953,-0.489307633
SRX4342817,0.364628728
SRX4342818,-0.239190022
SRX4342819,0.45046679900000003
SRX4342820,-0.19467424400000002
SRX4342821,0.069235539
SRX4342822,-0.224468035
ERX2300159,0.213668668
ERX2300160,-0.213668668
ERX2300161,0.372168003
ERX2300162,0.347736922
ERX2300163,0.7442993010000001
ERX2300164,0.306555781
ERX2300165,0.389204623
ERX2300166,0.014303891000000001
ERX2300167,0.381055278
ERX2300168,-0.419200234
ERX2300169,-0.330804125
ERX2300170,-0.16969044800000002
ERX2068556,-0.17026464300000002
ERX2068557,-0.28227662200000003
ERX2068558,0.054527015000000005
ERX2068559,0.284403723
ERX2068560,-0.38807454700000005
ERX2068561,0.10367082400000001
SRX6747256,0.232372244
SRX6747257,0.163722279
SRX6747258,-0.10777193900000001
SRX6747259,-0.10088451100000001
SRX6747260,-0.187438074
SRX6747265,-0.40305030900000005
SRX6747266,-0.207119236
SRX6747268,0.32820417100000004
SRX6747269,0.274882295
SRX6747953,0.160560097
SRX6747954,-0.052087941000000006
SRX6747955,-0.10847215700000001
SRX6747957,-0.471816369
SRX6747958,-0.459799379
SRX7747527,0.02316236
SRX7747528,-0.041054648
SRX7747537,0.204466425
SRX7747538,0.00707833
SRX7747540,-0.007078331
ERX2813653,0.023472234
ERX2813654,-0.023472234
ERX2813656,-0.936527886
ERX2813657,-0.8211390470000001
ERX2813658,-0.8758111630000001
Paeru_0017,0.16992494700000002
Paeru_0018,0.244089723
Paeru_0019,0.214209048
Paeru_0020,0.166809291
Paeru_0033,-0.031248248000000003
Paeru_0034,-0.11274073200000001
Paeru_0035,0.076779082
Paeru_0036,-0.019204026000000003
Paeru_0037,0.216322694
Paeru_0038,0.154073223
Paeru_0039,0.498680634
Paeru_0040,0.331207448
Paeru_0041,0.5449244240000001
Paeru_0042,0.069382681
Paeru_0043,0.422124376
Paeru_0044,-0.188237638
Paeru_0045,0.143345255
Paeru_0046,-0.22184255100000003
Paeru_0047,-0.11331267
Paeru_0048,0.24347615
Paeru_0049,0.43494140600000003
Paeru_0050,-0.007080085000000001
Paeru_0051,-0.23514761
Paeru_0052,0.24340080500000003
Paeru_0053,-0.322058673
Paeru_0056,0.6314298030000001
Paeru_0057,0.674159664
Paeru_0058,0.474613037
Paeru_0059,0.193359796
Paeru_0060,0.065204805
Paeru_0061,0.602119006
Paeru_0062,0.630275283
Paeru_0063,0.209465528
Paeru_0064,0.07507799300000001
Paeru_0065,-0.255630181
Paeru_0066,-0.18918495200000002
Paeru_0068,0.6822885430000001
Paeru_0069,0.181359568
Paeru_0070,0.6080986690000001
Paeru_0071,0.5380571620000001
Paeru_0072,0.209413347
Paeru_0073,-0.060844816
Paeru_0074,0.44781642800000004
Paeru_0075,0.27098029100000004
Paeru_0077,0.387648349
Paeru_0106,0.35241083700000003
Paeru_0107,0.33880091500000004
Paeru_0111,0.157383089
Paeru_0112,0.18513916600000002
Paeru_0131,-0.343205421
Paeru_0132,-0.50457943
Paeru_0133,0.331166889
Paeru_0134,0.5101800710000001
Paeru_0135,0.08677773
Paeru_0136,0.160203333
Paeru_0137,0.183849792
Paeru_0138,0.583364921
Paeru_0161,0.870402526
Paeru_0162,0.7777347130000001
Paeru_0166,-0.25427851900000004
Paeru_0167,-0.32452443000000003
Paeru_0220,-0.581254006
Paeru_0221,-1.043026875
Paeru_0258,0.200116179
Paeru_0259,-0.255390124
Paeru_0260,-0.037580919000000004
Paeru_0261,1.203296951
Paeru_0262,-1.550539519
Paeru_0263,-0.006321241
Paeru_0264,-0.761291441
Paeru_0265,-0.038415866
Paeru_0266,-1.154038755
Paeru_0267,-0.46212721500000004
Paeru_0268,0.37644083700000003
Paeru_0269,-0.40780979300000003
Paeru_0270,-0.6483804270000001
Paeru_0271,-1.394246997
Paeru_0282,0.152629445
Paeru_0283,-1.521751836
Paeru_0284,0.105496292
Paeru_0285,-0.284976648
Paeru_0286,0.140271798
Paeru_0287,0.372736139
SRX6923929,0.291963427
SRX6923930,0.5490808570000001
SRX6923932,0.397222764
SRX6923933,0.011596997000000001
SRX6923934,0.042700623
SRX6923935,-0.054297621000000004
SRX7940213,-0.16041017200000002
SRX7940214,0.08568360200000001
SRX7940215,0.074726569
SRX7940216,-0.318554227
SRX7940217,-0.669195061
SRX3169722,0.060240868
SRX3169723,0.135946261
SRX3169725,-0.020959633000000002
SRX3169726,0.08783813900000001
SRX3169728,-0.066878505
SRX6853212,-0.100945925
SRX6853213,0.100945924
SRX6853214,0.208345778
SRX6853215,-0.134827774
ERX541575,0.124700816
ERX541576,0.314530181
ERX541577,0.43619463700000005
ERX541578,-0.10252593500000001
ERX541585,0.047673412000000005
ERX541586,0.40392652100000004
