,-0.08294906640000001,-0.055299377600000005,-0.027649688800000002,0.0,0.027649688800000002,0.05529937760000002,0.08294906640000001,0.1105987552,0.13824844400000003,0.16589813280000004,0.19354782160000006,0.22119751040000002,0.24884719920000004,0.27649688800000005,0.3041465768,0.33179626560000003,0.35944595440000005,0.38709564320000006,0.4147453320000001,0.44239502080000004
thresh,-0.069124222,0.069124222,2,,,,,,,,,,,,,,,,,
unreg,3,22,305,2195,243,33,12,0,0,0,0,2,0,0,0,0,0,0,0,0
AgrA,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0
unreg_genes,[nan 'gltB' 'gltD'],[],[],[],[],[],"['secy2' 'liP' 'splF' 'lmrA' 'kdpE' 'sasA' 'comK' 'splB' 'hlA' 'hlB'
 'kdpD' 'splA']",[],[],[],[],[nan nan],[],[],[],[],[],[],[],[]
AgrA_genes,[],[],[],[],[],[],[],[],[],[nan 'agrA'],['comD' 'agrB'],[],[],[],[],[nan],[],[],[],[]
