,-0.06227965383863217,-0.031139826919316084,0.0,0.03113982691931609,0.06227965383863217,0.09341948075794825,0.12455930767726435,0.1556991345965804,0.18683896151589652,0.21797878843521262,0.24911861535452867,0.2802584422738448,0.3113982691931609,0.34253809611247693,0.37367792303179304,0.4048177499511091,0.4359575768704252,0.46709740378974124,0.4982372307090574,0.5293770576283734
thresh,-0.0778495672982902,0.0778495672982902,2,,,,,,,,,,,,,,,,,
unreg,1,247,3416,178,6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
phoB,0,1,19,1,2,2,1,0,2,1,1,1,1,0,1,0,0,0,0,0
unreg_genes,[],[],[],[],[],['phnV' 'phnU' 'phnT' 'mgtC'],['phnS'],[],[],[],[],[],[],[],[],[],[],[],[],[]
phoB_genes,[],['fruR'],"['STM1097' 'ydfH' 'prpR' 'mipA' 'yjdE' 'sbcD' 'sbcC' 'amn' 'tktB' 'iciA'
 'yibD' 'STM0350' 'yegH' 'yhjC' 'phnO' 'psiF' 'phoQ' 'eda' 'yjbA']",['ugpQ'],['ugpC' 'ugpE'],['ugpA' 'ugpB'],['phoE'],[],['phoB' 'phoR'],['phoU'],['pstB'],['pstA'],['pstC'],[],['pstS'],[],[],[],[],[]
