,new_2599377_2599490_c
LBexp_1,9.127
LBexp_2,8.8073
LBexp_3,8.7042
LBtran_1,10.748
LBtran_2,10.4229
LBtran_3,9.7733
LBstat_1,11.6262
LBstat_2,11.2186
LBstat_3,11.0007
LBGexp_1,8.655100000000001
LBGexp_2,7.9506
LBGexp_3,8.6102
LBGtran_2,8.469
LBGtran_3,8.6961
LBGstat_1,7.9113
LBGstat_2,7.9989
LBGstat_3,8.4933
S0_1,11.078
S0_2,11.2877
S0_3,11.0041
S1_1,11.4396
S1_2,10.8879
S1_3,11.0313
S2_1,11.8682
S2_2,11.3816
S2_3,11.331
S3_1,11.5862
S3_2,11.42
S4_1,12.0005
S4_2,11.4894
S4_3,10.7248
S5_1,11.771
S5_2,12.054
S5_3,11.9688
S6_1,10.698
S6_2,7.8812
S6_3,11.1154
S6/t_1,10.4627
S6/t_2,7.9468
S6_4,10.698
S6_5,10.9459
S6_6,10.9547
S7_4,11.3457
S7_5,11.2804
S7_6,11.4247
S8_4,10.9991
S8_5,10.04
G135_1,8.9578
G135_3,7.9443
G150_1,9.6273
G150_2,9.4334
G150_3,10.2849
G180_1,8.639
G180_2,8.7076
G180_3,8.271
C30_1,9.864
C30_2,9.705
C90_1,8.5481
C90_2,7.4556000000000004
BI_1,10.1195
BI_2,10.2853
BC_2,10.7786
BC/t_1,10.2742
BC/t_2,11.0709
BC_1,10.3621
Sw_1,8.4061
Sw_2,9.3358
BT_1,10.1348
BT_2,9.6766
B36_1,10.1521
B36_2,10.1194
B60_1,10.6563
B60_2,11.3838
M9exp_1,9.6208
M9exp_2,9.0098
M9exp_3,9.1645
M9tran_1,10.4883
M9tran_2,10.7576
M9tran_3,10.3336
M9stat_1,10.5345
M9stat_2,10.1001
M9stat_3,10.0738
M+G_1,10.6565
M+G_2,9.8425
M+G_3,9.7434
Glu_1,10.0521
Glu_2,9.817
Glu_3,9.7528
Fru_1,8.6717
Fru_2,10.655100000000001
Fru_3,9.9271
Mal_1,10.0152
Mal_2,10.0698
Mal_3,10.786
G+S_2,11.1614
G+S_3,11.1221
Pyr_1,10.3788
Pyr_2,10.5314
Pyr_3,10.812100000000001
Gly_1,9.1438
Gly_2,9.8358
Gly_3,9.4041
Glucon_1,9.8413
Glucon_2,9.8499
Glucon_3,10.1969
aero_1,10.1971
aero_2,9.2951
aero_3,10.2312
nit_1,10.8137
nit_2,11.9571
nit_3,11.4902
ferm_1,11.5294
ferm_2,11.3069
ferm_3,11.3031
T-5.40H_1,10.3831
T-4.40H_1,10.2224
T-3.40H_1,10.2066
T-2.40H_1,10.1035
T-1.40H_1,9.9609
T-1.10H_1,10.1741
T-0.40H_1,9.7731
T0.0H_1,10.5605
T0.30H_1,10.7949
T1.0H_1,10.9794
T1.30H_1,10.7911
T2.0H_1,10.5274
T2.30H_1,11.4334
T3.0H_1,10.9573
T3.30H_1,11.0342
T4.0H_1,11.0602
T5.0H_1,10.392
HPh_1,9.161
HPh_2,8.8171
HPh_3,8.8367
LPh_1,8.9562
LPh_2,9.2242
LPh_3,8.9797
LPhT_1,8.6564
LPhT_2,8.7926
LPhT_3,9.4185
SMMPr_1,9.7266
SMMPr_2,10.0504
SMMPr_3,10.4507
HiTm_1,8.5671
HiTm_2,8.8124
HiTm_3,8.4293
LoTm_1,11.3261
LoTm_2,11.0537
LoTm_3,10.8854
HiOs_1,9.6639
HiOs_2,9.4467
HiOs_3,9.5331
BMM_1,9.068
BMM_2,8.9892
BMM_3,9.1729
Heat_1,10.2086
Heat_2,9.7546
Heat_3,9.7654
Cold_1,9.5588
Cold_2,9.4164
Cold_3,9.6188
Etha_1,7.6633
Etha_2,8.1305
Etha_3,7.6236
SMM_1,9.495
SMM_2,9.5595
SMM_3,9.7108
Salt_1,7.9805
Salt_2,7.7699
Salt_3,7.8739
Mt0_1,9.188
Mt0_3,10.5911
M0t45_1,9.1043
M0t45_2,8.9443
M0t45_3,9.2172
M0t90_1,10.8393
M0t90_2,12.2707
M0t90_3,11.0125
M40t45_1,9.4351
M40t45_2,10.6955
M40t45_3,9.4656
M40t90_1,10.514
M40t90_2,11.8358
M40t90_3,11.3549
dia0_1,9.2186
dia0_2,9.716
dia0_3,9.3673
dia5_1,8.5744
dia5_2,9.2919
dia5_3,9.1681
dia15_1,9.0192
dia15_2,8.3718
dia15_3,8.3916
Diami_1,8.2265
Diami_2,8.6154
Diami_3,9.0117
Paraq_1,9.1731
Paraq_2,9.7348
Paraq_3,8.5641
H2O2_1,9.5605
H2O2_2,9.7766
H2O2_3,9.1878
Oxctl_1,9.6279
Oxctl_2,9.5551
Oxctl_3,9.7703
GM-0.1_1,8.7965
GM-0.2_1,9.0179
GM+5_1,8.971
GM+15_1,8.7408
GM+25_1,9.4429
GM+45_1,9.1834
GM+60_1,9.1508
GM+90_1,9.4952
GM+120_1,9.3031
GM+150_1,10.0155
GM-0.1_2,8.9462
GM-0.2_2,9.4134
GM+5_2,8.6512
GM+10_2,8.6285
GM+15_2,8.2027
GM+25_2,9.0584
GM+45_2,7.9239
GM+60_2,8.2978
GM+90_2,9.8666
GM+150_2,10.4419
GM-0.1_3,9.5094
GM-0.2_3,9.261800000000001
GM+5_3,9.3555
GM+10_3,8.8146
GM+15_3,8.8476
GM+25_3,9.2149
GM+45_3,9.2088
GM+60_3,9.0865
GM+90_3,9.8482
GM+120_3,10.9422
GM+150_3,10.4478
MG-0.1_1,9.1802
MG+5_1,8.3033
MG+10_1,8.633
MG+15_1,8.2445
MG+25_1,8.5398
MG+45_1,8.2606
MG+120_1,9.787
MG+150_1,10.1185
MG-0.1_2,8.5822
MG-0.2_2,8.9605
MG+5_2,8.213
MG+10_2,8.1828
MG+15_2,9.2658
MG+25_2,7.8849
MG+45_2,7.8781
MG+60_2,8.823
MG+90_2,8.2347
MG+120_2,9.4503
MG-0.1_3,9.3505
MG-0.2_3,9.493500000000001
MG+5_3,8.8032
MG+10_3,8.2932
MG+15_3,8.293
MG+25_3,8.5407
MG+45_3,8.5905
MG+60_3,8.785
MG+90_3,8.9794
MG+120_3,9.3221
MG+150_3,9.6968
