,condition,X_avg,X_std,n,rep1_idx,rep1_X
0,Cr__1,0.006559279539754678,,1.0,0.0,0.006559279539754678
1,Cr__2,0.012609267251536908,,1.0,1.0,0.012609267251536908
2,Cr__3,0.01846194662452729,,1.0,2.0,0.01846194662452729
3,Cr__4,0.025078553477548542,,1.0,3.0,0.025078553477548542
4,Cr__5,0.031684238906246845,,1.0,4.0,0.031684238906246845
5,Cr__6,0.03646327663742389,,1.0,5.0,0.03646327663742389
6,Fe__1,-0.0044596394824287094,,1.0,6.0,-0.0044596394824287094
7,Fe__2,-0.01742253855123249,,1.0,7.0,-0.01742253855123249
8,Fe__3,-0.03374554646467983,,1.0,8.0,-0.03374554646467983
9,Fe__4,-0.05640645541688943,,1.0,9.0,-0.05640645541688943
10,Fe__5,-0.07589439501387336,,1.0,10.0,-0.07589439501387336
11,Fe__6,-0.08961800759482344,,1.0,11.0,-0.08961800759482344
12,Cd__1,0.006368248417029508,,1.0,12.0,0.006368248417029508
13,Cd__2,0.013197509664506007,,1.0,13.0,0.013197509664506007
14,Cd__3,0.01922037875363261,,1.0,14.0,0.01922037875363261
15,Cd__4,0.02425357265597787,,1.0,15.0,0.02425357265597787
16,Cd__5,0.02537117097041174,,1.0,16.0,0.02537117097041174
17,Cd__6,0.02997758240107455,,1.0,17.0,0.02997758240107455
18,Zn__1,0.002475471543485923,,1.0,18.0,0.002475471543485923
19,Zn__2,0.0025166182828617405,,1.0,19.0,0.0025166182828617405
20,Zn__3,0.007279419552395256,,1.0,20.0,0.007279419552395256
21,Zn__4,0.017322773032039437,,1.0,21.0,0.017322773032039437
22,Zn__5,0.02567049593025276,,1.0,22.0,0.02567049593025276
23,Zn__6,0.032420721540160416,,1.0,23.0,0.032420721540160416
24,Cu__1,0.0047211653758046064,,1.0,24.0,0.0047211653758046064
25,Cu__2,0.012270503048318086,,1.0,25.0,0.012270503048318086
26,Cu__3,0.021317289788040303,,1.0,26.0,0.021317289788040303
27,Cu__4,0.02940263787638193,,1.0,27.0,0.02940263787638193
28,Cu__5,0.038482178021927514,,1.0,28.0,0.038482178021927514
29,Cu__6,0.0498142850852363,,1.0,29.0,0.0498142850852363
30,Pb__1,0.002289140067865361,,1.0,30.0,0.002289140067865361
31,Pb__2,0.006551081382870771,,1.0,31.0,0.006551081382870771
32,Pb__3,0.01351651835732731,,1.0,32.0,0.01351651835732731
33,Pb__4,0.01629429267784444,,1.0,33.0,0.01629429267784444
34,Pb__5,0.017795154196520252,,1.0,34.0,0.017795154196520252
35,Pb__6,0.022437178907197108,,1.0,35.0,0.022437178907197108
