,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A,rep9_idx,rep9_A,rep10_idx,rep10_A,rep11_idx,rep11_A,rep12_idx,rep12_A,rep13_idx,rep13_A,rep14_idx,rep14_A,rep15_idx,rep15_A,rep16_idx,rep16_A,rep17_idx,rep17_A,rep18_idx,rep18_A
0,aat__00m_00s,1.2721305490496585e-17,0.37965000604571536,3.0,0.0,0.37326268570000004,6.0,-0.3857301944,12.0,0.012467508700000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,aat__00m_30s,0.2974516224666666,0.415879433996123,3.0,1.0,0.7068547138,7.0,0.31011505840000003,13.0,-0.12461490480000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,aat__01m_00s,0.4469837882,0.2750093855749995,3.0,2.0,0.7507212303,8.0,0.21487893530000002,14.0,0.375351199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,aat__02m_00s,-0.06388635713333334,0.5548840015747657,3.0,3.0,0.5501270551,9.0,-0.5294392786000001,15.0,-0.2123468479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,aat__05m_00s,-1.7406147512,0.48635202553569884,3.0,4.0,-1.1984191816,10.0,-2.138425858,16.0,-1.884999214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,aat__10m_00s,-2.8271493222000004,0.3253270762111468,3.0,5.0,-2.7658585658,11.0,-3.1787624385,17.0,-2.5368269623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,abx_mega__dmso-2,0.40766032065,0.4200954705193702,2.0,18.0,0.7047126766,71.0,0.1106079647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,abx_mega__ery_dmso,-4.025378426933333,2.115237098236495,3.0,19.0,-5.0140471771,70.0,-5.4652437723,205.0,-1.5968443314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,abx_mega__nal_naoh,-0.6409804827374999,1.1332930761392241,8.0,20.0,0.5918234409,32.0,-1.9359571738999999,55.0,-2.2906207536,67.0,0.38661132060000003,126.0,-0.5574811252,147.0,-1.5629871845999999,203.0,0.123892969,210.0,0.1168746449,,,,,,,,,,,,,,,,,,,,
9,abx_mega__dmso-5,0.15247971150000003,0.2238439774313543,3.0,21.0,0.40833262800000003,34.0,-0.0072365261000000005,61.0,0.0563430326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,abx_mega__rif_dmso,-3.34367947935,0.8248389645417034,8.0,22.0,-3.048531099,104.0,-3.1968911191,111.0,-4.2082311329,133.0,-4.1866754935,165.0,-2.2072390153,238.0,-3.8443159257,265.0,-2.1757514529,270.0,-3.8818005964,,,,,,,,,,,,,,,,,,,,
11,abx_mega__novo_h2o,-6.149377636657142,0.7315018757248581,7.0,23.0,-6.2845835735,56.0,-6.4048534161,82.0,-5.9829420728,118.0,-4.8645381855,134.0,-7.3231991204,137.0,-5.913541549,227.0,-6.2719855393,,,,,,,,,,,,,,,,,,,,,,
12,abx_mega__rach_dmso,-0.11594683067500006,1.4168647527103906,4.0,24.0,-2.1207483785,101.0,0.23391447710000002,139.0,0.2058201143,149.0,1.2172264644,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,abx_mega__metro_dmso,-1.590423334975,0.8755346064701341,4.0,25.0,-1.4885203893,123.0,-1.0599739389,155.0,-0.9558137710000001,191.0,-2.8573852407,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,abx_mega__dmso-6,-0.09038408276666667,0.8766186168097172,3.0,26.0,0.6856771268,59.0,-1.0412263333,159.0,0.0843969582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,abx_mega__chl_h2o,-4.5412117393599996,3.9132374407516988,5.0,27.0,-8.3339385622,76.0,-5.8522726722,146.0,-0.7608778166,162.0,-0.0075756067,262.0,-7.7513940391,,,,,,,,,,,,,,,,,,,,,,,,,,
16,abx_mega__cst_h2o,-0.7569966617249999,1.334975696948598,4.0,28.0,1.1313705239,94.0,-2.0146276073,186.0,-1.0724320901,231.0,-1.0722974734,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,abx_mega__tec_h2o,-3.554211886233334,1.2822944456475345,3.0,29.0,-4.9698877782,49.0,-2.4706408275,260.0,-3.222107053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,abx_mega__str_h2o,0.65923749542,0.8643587357863692,5.0,30.0,0.2674129668,77.0,0.0722828878,172.0,1.4775541931,259.0,-0.2112956118,280.0,1.6902330412,,,,,,,,,,,,,,,,,,,,,,,,,,
19,abx_mega__ctx_h2o,0.028133542200000028,0.7933924233583508,4.0,31.0,0.9489057160000001,40.0,0.3093184482,138.0,-0.2270286779,192.0,-0.9186613175,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,abx_mega__phos_h2o,-0.5891362553285714,1.626213560458725,7.0,33.0,-0.4309184917,39.0,1.0582142551,58.0,-2.6128402807,122.0,1.0567910137,170.0,0.561266991,244.0,-0.9624824721,261.0,-2.7939848026,,,,,,,,,,,,,,,,,,,,,,
21,abx_mega__polmyx_h2o,-0.3901949750857142,1.2133747611900774,7.0,35.0,0.7704828548,79.0,0.8136324983000001,92.0,-0.34674444600000004,208.0,-1.180628814,251.0,-2.2342859818,263.0,0.7191528463,299.0,-1.2729737831999999,,,,,,,,,,,,,,,,,,,,,,
22,abx_mega__h2o-8b,0.7775849727666667,1.1241864277129108,3.0,36.0,1.0890459839,234.0,1.7132018698,275.0,-0.46949293540000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,abx_mega__h2o-6,-1.8198457756666668,1.2854419512887294,3.0,37.0,-2.083346312,214.0,-0.42307115570000003,307.0,-2.9531198593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,abx_mega__thio_dmso,-3.0539301227499998,1.9702166502619332,4.0,38.0,-2.131625862,102.0,-5.9979592206,248.0,-1.8385893312000001,269.0,-2.2475460772,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,abx_mega__lzd_dmso,-1.93283675135,0.779911900514962,4.0,41.0,-2.0447878742,178.0,-2.1922468911,249.0,-2.6625812807,309.0,-0.8317309594000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,abx_mega__naoh-9,0.58420909675,0.39023808156239703,2.0,42.0,0.8601490905,294.0,0.30826910300000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,abx_mega__dox_dmso,-0.6572596057875001,1.0425293300371272,8.0,43.0,0.2943051014,142.0,-2.1960006935,166.0,-1.253548205,177.0,-1.9576026442,221.0,0.211630117,256.0,0.5253141527,282.0,-0.2970226888,305.0,-0.5851519859000001,,,,,,,,,,,,,,,,,,,,
28,abx_mega__phos_ethanol,-0.5304187105,0.14531772871358073,2.0,44.0,-0.42766355910000003,154.0,-0.6331738619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,abx_mega__teix_dmso,-0.28580659021666666,1.1477381761771384,18.0,45.0,-2.159317992,54.0,-0.5014638361,106.0,-0.6714188384,108.0,-0.1568319996,135.0,0.6540509158000001,143.0,1.1923837368,150.0,1.0574112153,183.0,-1.6125137825,204.0,0.7335338568,226.0,-0.3857532594,253.0,-2.2677314276000002,255.0,-0.2811641844,257.0,0.0847691624,264.0,-1.5600697612999999,268.0,1.0558782332,284.0,-1.546866487,300.0,1.0007777301,306.0,0.219808094
30,abx_mega__dmso-10,1.0274963085,0.3936034968640444,3.0,46.0,0.5835151634,57.0,1.1653187764,66.0,1.3336549857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,abx_mega__van_dmso,-3.79987456676,1.0554122349255182,5.0,47.0,-4.5608804982999995,72.0,-5.257252677,112.0,-3.312169697,156.0,-3.0267784636,212.0,-2.8422914979,,,,,,,,,,,,,,,,,,,,,,,,,,
32,abx_mega__ramo_h2o,-0.4338904855666667,0.20201968855704372,3.0,48.0,-0.30827081970000003,184.0,-0.3264747939,266.0,-0.6669258431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,abx_mega__h2o-7,0.03866138880000003,0.5895606164628364,3.0,50.0,0.1448923623,245.0,0.5678842536,258.0,-0.5967924495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,abx_mega__cro_h2o,-0.58480640075,1.21364227825056,4.0,51.0,0.0551085045,119.0,-1.4618294179,120.0,-1.733535295,278.0,0.8010306054,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,abx_mega__tric_ethanol,-3.06707639325,1.051985537038365,2.0,52.0,-3.8109425002,182.0,-2.3232102863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,abx_mega__nor_naoh,-0.54436813364,0.7833569808999792,5.0,53.0,-0.8886825099000001,90.0,-1.6182154199,100.0,-0.6555713018,216.0,0.2432022362,293.0,0.1974263272,,,,,,,,,,,,,,,,,,,,,,,,,,
37,abx_mega__rfp_ethanol,-5.67498573025,1.1440633418795876,2.0,60.0,-6.4839606774,78.0,-4.8660107831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,abx_mega__amyc-d_dmso,-4.4084660287375,2.4293385971078454,8.0,62.0,-4.6481951541,91.0,-2.1360973424,103.0,-5.4055893403,105.0,-0.9814786747,117.0,-5.5399338758,141.0,-7.019732786,174.0,-7.5064345427,201.0,-2.0302665139,,,,,,,,,,,,,,,,,,,,
39,abx_mega__sxt_dmso,-1.4874342653250001,2.1665825255817346,4.0,63.0,-0.507899207,181.0,-4.732715154,207.0,-0.2447878112,239.0,-0.46433488910000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,abx_mega__dmso-1,0.1509028445,0.16408236830271727,2.0,64.0,0.2669265998,180.0,0.034879089200000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,abx_mega__pen_h2o,-0.2860739912,0.5699151171385557,5.0,65.0,-0.3723856404,69.0,-0.5026856024,211.0,0.2529494915,233.0,-1.0847211563,308.0,0.2764729516,,,,,,,,,,,,,,,,,,,,,,,,,,
42,abx_mega__cip_naoh,-1.2540226842600002,1.6081047743971237,5.0,68.0,0.5284619161,81.0,-0.9448337413000001,128.0,-0.36156422920000003,217.0,-3.700591361,240.0,-1.7915860059000002,,,,,,,,,,,,,,,,,,,,,,,,,,
43,abx_mega__h2o-1b,-0.40469912630000004,0.4297733090468367,2.0,73.0,-0.10080350510000001,95.0,-0.7085947475000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,abx_mega__ery_h2o,-3.8925072684,1.1226583152001364,4.0,74.0,-5.2468461146,124.0,-2.5624506447,131.0,-4.1782805176,196.0,-3.5824517967,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,abx_mega__bacit_h2o,-1.57238183864,1.1639711708972778,5.0,75.0,-0.7283169166,87.0,-1.7178856297,89.0,-0.2728499462,127.0,-1.8640643718,194.0,-3.2787923289,,,,,,,,,,,,,,,,,,,,,,,,,,
46,abx_mega__tric_h2o,-0.4780968377,0.756229921600663,2.0,80.0,-1.0128321434,243.0,0.056638468000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,abx_mega__bacit_dmso,-2.8566814278333332,1.2495580818972623,3.0,83.0,-4.012042757,85.0,-3.0274996272,304.0,-1.5305018993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,abx_mega__gen_h2o,-4.27846192825,0.4193342395224096,2.0,84.0,-4.5749760126,121.0,-3.9819478439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,abx_mega__chl_dmso,-4.190302095533333,0.20648316196091,3.0,86.0,-3.9878782928,148.0,-4.1824096925,202.0,-4.4006183013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
