,PN96_RS01850
SBRG_BHIN_Growth_Late_1,-1.1697069645000004
SBRG_BHIN_Growth_Late_2,-0.4535413545000004
SBRG_BHIN_Growth_Mid_1,-0.1057222925000003
SBRG_BHIN_Growth_Mid_2,-1.8854393195000003
SBRG_BHIN_Growth_Stat_1,-2.8822819215
SBRG_BHIN_Growth_Stat_2,-2.3844557305000005
SBRG_LBv2_Growth_Late_1,0.6288390214999993
SBRG_LBv2_Growth_Late_2,1.0782020464999995
SBRG_LBv2_Growth_Mid_1,0.1557638834999997
SBRG_LBv2_Growth_Mid_2,-0.1557638835000006
SBRG_LBv2_Growth_Stat_1,-1.6001715505000007
SBRG_LBv2_Growth_Stat_2,-0.5649264485000005
SBRG_MHB_Rich_Mid_1,-0.8158939805000003
SBRG_MHB_Rich_Mid_2,-0.9656193515
SBRG_NBO_Rich_Mid_1,-0.0668137705000004
SBRG_NBO_Rich_Mid_2,-0.3683338045000006
SBRG_M9Na_Arabinose_Mid_1,1.265279532
SBRG_M9Na_Arabinose_Mid_2,1.260303071
SBRG_M9Na_Galactose_Mid_1,0.5238813499999999
SBRG_M9Na_Galactose_Mid_2,0.353316929
SBRG_M9Na_GlcNAcGrowth_Late_1,-0.8043571089999997
SBRG_M9Na_GlcNAcGrowth_Late_2,-0.8123399060000001
SBRG_M9Na_GlcNAcGrowth_Mid_1,-0.5960815019999997
SBRG_M9Na_GlcNAcGrowth_Mid_2,-0.5483684749999993
SBRG_M9Na_GlcNAcGrowth_Stat_1,-3.328996304
SBRG_M9Na_GlcNAcGrowth_Stat_2,-3.620254434
SBRG_M9Na_GlcNAc_Mid_1,-0.9436790859999996
SBRG_M9Na_GlcNAc_Mid_2,-0.9323701139999994
SBRG_M9Na_Gluconate_Mid_1,-1.463399312
SBRG_M9Na_Gluconate_Mid_2,-1.8183395309999997
SBRG_M9Na_Glucosamine_Mid_1,-3.190084475
SBRG_M9Na_Glucosamine_Mid_2,-2.735118358
SBRG_M9Na_Glycerol_Mid_1,0.4139080890000004
SBRG_M9Na_Glycerol_Mid_2,0.5508954360000002
SBRG_M9Na_Maltose_Mid_1,0.4157664649999999
SBRG_M9Na_Maltose_Mid_2,0.0297851820000003
SBRG_M9Na_Mannitol_Mid_1,1.0084147850000005
SBRG_M9Na_Mannitol_Mid_2,1.1167839950000005
SBRG_M9Na_Trehalose_Mid_1,-0.1715673979999996
SBRG_M9Na_Trehalose_Mid_2,0.2878063229999998
SBRG_M9Na_ethanol_Mid_1,-2.600900122
SBRG_M9Na_ethanol_Mid_2,-2.232199896
SBRG_M9Na_fructose_Mid_1,-0.7683510849999999
SBRG_M9Na_fructose_Mid_2,-0.6152411290000002
SBRG_M9Na_fumarate_Mid_1,0.2883787120000001
SBRG_M9Na_fumarate_Mid_2,0.7178582630000001
SBRG_M9Na_glucoseGrowth_Late_1,-0.2557537189999994
SBRG_M9Na_glucoseGrowth_Late_2,0.0215823799999999
SBRG_M9Na_glucoseGrowth_Mid_1,0.1930716270000001
SBRG_M9Na_glucoseGrowth_Mid_2,-0.1930716270000001
SBRG_M9Na_glucoseGrowth_Stat_1,-2.1230272349999995
SBRG_M9Na_glucoseGrowth_Stat_2,-2.913829621
SBRG_M9Na_ribose_Mid_1,-0.1721150729999996
SBRG_M9Na_ribose_Mid_2,-0.0479821509999993
SBRG_M9Na_succinate_Mid_1,-0.9636787279999997
