,SP5448_01665
SRX1726505,-0.0981335957
SRX1726506,0.0398173556
SRX1726507,0.0583162401
SRX1726508,-1.4108795602
SRX1726509,-1.4573914456
SRX1726510,-0.8618926
SRX1726511,-1.9627596045
SRX1726512,-1.9238969582
SRX1726513,-1.9967786234
SRX1081650,0.0678496794
SRX1081651,-0.5684327598000001
SRX1081652,-0.36423801780000004
SRX1081653,-0.3309832936
SRX1081654,-0.0550397194
SRX1081655,0.1025474256
SRX1081656,0.0909546516
SRX1081657,-0.5188705043
SRX1081658,-0.0211459698
SRX1081659,1.1236047952
SRX1081660,0.3852541494
SRX1081661,-0.1250297485
SRX1081662,0.1346613288
SRX1081663,-0.0463712494
SRX1081664,-0.0640807473
SRX1081665,0.1548256545
SRX1081666,-0.0283668994
SRX1081668,0.0531480197
SRX1081669,0.2422952592
SRX1081670,-0.1893319463
SRX1081671,-0.0432501078
SRX1081672,-1.1399983637
SRX1081673,-1.0948087852
SRX1081674,-0.9487027152
SRX1081675,-0.4925419877
SRX1081676,-0.3577188549
SRX1081677,-0.4927631873
SRX1081678,-0.30561698530000003
SRX1081679,-0.6760292291000001
SRX1081680,-0.9332139096000001
SRX1081681,-0.39944954200000005
SRX1081682,-0.4279387912
SRX1081683,-0.8730104105000001
SRX1081684,-0.3997787881
SRX1081685,-0.9252149042000001
SRX1081686,-0.9628411992
SRX1081687,-1.0950372128
SRX1081688,-1.3901023465
SRX1081689,-1.03681336
SRX1081690,-1.1506272645
SRX1081691,-1.009627905
SRX1081692,-1.1195505034
SRX1962715,-0.042885323600000004
SRX1962716,0.0657936331
SRX1962717,-0.0229083095
SRX1962718,-0.3638046283
SRX1962719,-0.5446446083
SRX1962720,-0.4663236012
SRX1962721,-0.39299630680000003
SRX4892146,0.1131890271
SRX4892147,-0.0236646463
SRX4892148,-0.2022976075
SRX4892149,0.1127732268
SRX4892150,-0.3938486062
SRX4892151,0.0354383681
SRX4892152,-0.2563159393
SRX4892153,-0.2917351852
SRX4892154,-0.0716968719
SRX4892155,-0.1291549655
SRX4892156,-0.08490531350000001
SRX4892157,-0.2474951988
SRX4892158,-0.0454299347
SRX4892159,-0.1174440992
SRX4892160,0.1900839527
SRX4892161,0.2180702404
SRX7620814,0.0708431219
SRX7620815,0.0430555835
SRX7620816,0.0481982314
SRX7620817,-1.6198871555
SRX7620818,-1.6365571106
SRX7620819,-1.5494623841
SRX7620856,-0.2885219368
SRX7620857,-3.741640278
SRX7620858,-0.1791913885
SRX7620859,-3.6349789727
SRX7620860,-0.2384538767
SRX7620861,-3.9386383747
SRX7620862,-0.20817423540000002
SRX7620863,-2.4805814878
SRX7620864,-0.0095261038
SRX7620865,-2.6379085002
SRX7620866,0.0556034024
SRX7620867,-2.6863410211
SRX2161502,0.0381202496
SRX2161503,-0.0972300423
SRX2161504,0.059109792700000004
SRX2161505,0.5010143653
SRX2161506,1.0117621136
SRX2161507,0.5187118245
SRX2161508,0.5011718114
SRX2161509,1.0528953342
SRX2161510,0.43767778830000004
SRX2161511,0.8977765480000001
SRX2161512,0.7668886892
SRX2161513,0.8078999042
SRX2161514,-0.9224728780000001
SRX2161515,-1.1005392531
SRX2161516,-1.0110168899
SRX2161517,0.1786346556
SRX2161518,0.2649469149
SRX2161519,0.29271806780000004
SRX2161520,-0.1080720736
SRX2161521,-0.2809464698
SRX2161522,-0.3695761208
SRX2161523,0.8262223618000001
SRX2161524,0.8461391497
SRX2161525,0.5672067670000001
