,-0.038018616,-0.012672871999999998,0.012672872000000002,0.038018616,0.06336436000000001,0.08871010399999998,0.11405584799999999,0.139401592,0.164747336,0.19009308,0.21543882399999997,0.24078456799999998,0.266130312,0.291476056,0.3168218,0.342167544,0.367513288,0.392859032,0.418204776,0.44355052
thresh,-0.025345744,0.025345744,3,,,,,,,,,,,,,,,,,
unreg,1,3460,2056,14,6,2,4,3,4,1,2,0,0,0,0,0,0,0,0,0
yybP-ykoY,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zur,0,0,0,4,0,1,1,0,3,3,4,1,0,0,0,0,0,0,0,0
unreg_genes,['PA3628'],[],[],"['PA2038' 'alc' 'PA1514' 'PA1926' 'PA1517' 'PA3602' 'PA2435' 'PA2434'
 'PA4171' 'PA4062' 'PA4169' 'PA3597' 'metE' 'nrdG']",['PA3598' 'PA2437' 'PA2438' 'PA2439' 'nrdD' 'PA4170'],['PA2914' 'PA2913'],['PA2912' 'PA2911' 'PA4066' 'PA4064'],['PA1921' 'PA4065' 'PA4834'],['PA4835' 'PA1923' 'PA4836' 'PA4837'],['PA1924'],['PA1922' 'PA1925'],[],[],[],[],[],[],[],[],[]
yybP-ykoY_genes,[],['PA4629'],[],['PA2910'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
Zur_genes,[],[],[],['znuB' 'zur' 'PA5498' 'znuC'],[],['PA4838'],['PA5537'],[],['PA4063' 'PA3600' 'PA3601'],['amiA' 'PA5535' 'PA5534'],['PA5540' 'pyrQ' 'PA5539' 'PA0781'],['PA5536'],[],[],[],[],[],[],[],[]
