,STM3662
SRX3136375,0.3822331536
SRX3136376,-0.0836907922
SRX3136377,-0.2579249657
SRX3136378,-0.0406173957
SRX3136379,-0.0484250795
SRX3136380,-0.17862818160000002
SRX3136381,0.22782996160000002
SRX3136382,0.4156803516
SRX8914620,-0.0998937307
SRX8914621,0.2219074564
SRX8914622,-0.1220137258
SRX8914623,1.3355269065
SRX8914625,1.685659379
ERX3503512,0.024603088500000002
ERX3503513,0.032084591100000004
ERX3503514,-0.0566876796
ERX3503515,-0.0935965267
ERX3503516,-0.6904033796
ERX3503517,-0.6327227718
ERX3503518,0.43665213
ERX3503519,0.32819560210000004
ERX3503520,-0.030645023400000002
SRX2195704,0.22142113030000002
SRX2195705,-0.22142113030000002
SRX2195706,-0.024533030600000002
SRX2195707,-0.3992324473
SRX2195708,0.3832699095
SRX2195709,0.21184991600000003
SRX2195710,-0.1001381172
SRX2195711,0.2064129141
ERX3467881,0.018925074400000002
ERX3467883,-0.018925074400000002
SRX3798491,-0.6063785456
SRX3798492,-0.5642664975
SRX3798499,-0.3159746222
SRX3798500,0.8994123357
SRX3798501,0.0489309879
SRX3798502,-0.6049342294
SRX3798503,1.6399563285
SRX3798504,1.9101437095
SRX3798506,1.6696093209
SRX3798507,0.9121406365
SRX3798508,0.7438256309
SRX3798509,0.2698377238
SRX3798510,-0.43240310530000003
SRX3798517,-0.4897521791
SRX3798518,0.1625653815
SRX4341761,0.0767534013
SRX4341762,-0.0873220408
SRX4341763,0.1337549879
SRX4341764,0.5100869287
SRX4341765,0.5875366868
SRX4341766,0.592084075
SRX4341767,-0.1560647763
SRX4341768,0.0199692861
SRX4341769,0.1360954902
SRX1258665,3.1172534892
SRX1258666,2.5687256949
SRX1258667,2.4454380057
SRX1258669,-0.4885095176
SRX1258670,0.4885095176
ERX2079594,0.0488479472
ERX2079595,0.0477586476
ERX2079596,-0.08203990650000001
ERX2079597,0.0101623025
ERX2079598,-0.0194150635
ERX2079599,0.009252761
SRX2804001,-0.0675065706
SRX2804004,-0.2661097271
SRX2804005,-0.22741414340000002
SRX2804006,-0.1054839962
SRX2804007,-0.21749441390000002
SRX2804008,-0.09486444000000001
SRX2804009,0.5664311116
SRX2804010,-0.23499230910000002
SRX2804011,0.1453659995
SRX2804012,0.5652911566000001
